"Time (s)","X (rad/s)","Y (rad/s)","Z (rad/s)"
3.901084558E2,-2.047959417E-1,7.560572028E-1,1.068550535E-2
3.902034418E2,1.676884294E-2,1.089794278E0,-7.662897110E-1
3.902984328E2,-2.288399935E0,-1.513821185E-1,1.598301291E0
3.903934218E2,1.207764387E0,-3.572718203E-1,1.322617292E0
3.904884088E2,7.093569040E-1,-1.404870987E0,-3.472611606E-1
3.905833988E2,3.416008651E-1,7.532367855E-2,4.744282365E-1
3.906783888E2,-2.408983260E-1,1.421911120E-1,-6.221654415E-1
3.907733758E2,-4.085459113E-1,3.599469662E-1,1.158398837E-1
3.908683388E2,-6.145663261E-1,6.644622684E-1,-1.668550849E0
3.909583548E2,3.836500347E-1,6.797551513E-1,-4.448436797E-1
3.910533438E2,-1.119688034E0,6.833716631E-1,1.404490113E0
3.911483138E2,6.964671612E-1,-1.549556971E0,2.500559576E-2
3.912383208E2,5.044267774E-1,2.430790514E-1,3.889847398E-1
3.913333098E2,-3.849061430E-1,4.226167202E-1,-2.378873229E-1
3.914282988E2,1.057719588E0,4.029516876E-1,-4.513390064E-1
3.915232938E2,1.099857926E0,8.111730814E-1,-5.665603280E-1
3.916182758E2,-1.125005603E0,-7.030259073E-2,-3.376183212E-1
3.917132648E2,-9.757932425E-1,-1.555093050E0,-4.965380728E-1
3.918082428E2,-8.285690546E-1,-1.348320961E0,3.818638921E-1
3.919032398E2,1.693845510E0,7.070748210E-1,2.809994817E-1
3.919982058E2,4.690496027E-1,-2.576150596E-1,4.973362759E-2
3.920882198E2,-5.409532785E-1,-7.187128663E-1,-1.416280389E0
3.921832078E2,7.986534238E-1,1.263251066E0,-5.754069090E-1
3.922781788E2,-1.069787383E0,3.086804152E-1,-4.350244999E-2
3.923731748E2,5.237051845E-2,6.766033173E-1,9.530360103E-1
3.924631758E2,4.808653295E-1,-7.576284409E-1,9.550575912E-2
3.925581628E2,-1.316660941E-1,-8.396979570E-1,-6.097912788E-1
3.926531478E2,6.693841815E-1,-2.384634614E-1,-1.604890078E-1
3.927481138E2,-3.621804416E-1,-9.088490903E-2,9.511670470E-1
3.928381298E2,-2.967695296E-1,7.440179586E-1,-5.004134774E-1
3.929331188E2,3.622237146E-1,2.028216124E-1,7.035662979E-2
3.930280868E2,4.008218944E-1,-1.284787953E-1,-1.282572597E-1
3.931230838E2,-3.634433746E-1,2.312671393E-1,6.973928213E-1
3.932180858E2,-7.117050290E-1,-5.562655330E-1,-3.733953834E-1
3.933130518E2,-8.270274997E-1,-1.058595538E0,1.076406956E0
3.934030558E2,6.704492569E-1,-1.021666005E-1,-2.174798250E-1
3.934980498E2,4.172065258E-1,-7.493603230E-2,-3.573691547E-1
3.935930408E2,2.806455791E-1,1.511649489E-1,-2.434354275E-1
3.936880178E2,-4.442023039E-1,5.921525955E-1,-1.943807155E-1
3.937828708E2,-4.302820563E-1,5.642302036E-1,5.388219953E-1
3.938728828E2,7.029963136E-1,-6.015532613E-1,4.932464063E-1
3.939678468E2,5.029131770E-1,-6.622453332E-1,-3.425415754E-1
3.940578608E2,1.126319021E-1,-9.083561301E-1,-6.829048395E-1
3.941528398E2,1.321114898E0,1.216190696E0,-5.927572846E-1
3.942428398E2,-3.775332589E-3,8.412090540E-1,-7.591090798E-1
3.943378278E2,1.395748109E-1,7.214301080E-2,-1.133850813E-1
3.944328158E2,-3.159824014E-1,1.485195458E-1,4.957266152E-1
3.945278058E2,-8.692398071E-1,-9.301990271E-1,6.866341233E-1
3.946227948E2,-5.982020497E-1,4.622219503E-1,2.723994851E-1
3.947177558E2,-1.013135538E-1,-6.275131702E-1,4.006542563E-1
3.948127548E2,-1.033131838E0,1.568853110E-1,1.012476981E-1
3.949027598E2,-9.680440277E-2,1.182921410E0,4.904660285E-1
3.949977498E2,-1.022105694E0,1.172904730E0,5.042892694E-1
3.950927248E2,-1.104759932E0,1.777414083E-1,5.852407217E-1
3.951877208E2,-4.714078605E-1,-1.829760551E0,4.627183974E-1
3.952827138E2,4.664694965E-1,3.415468931E-1,-2.818720341E-1
3.953777038E2,-4.500787854E-1,-2.883039415E-1,-4.284973443E-2
3.954726638E2,7.291002572E-2,-3.476204872E-1,6.035824418E-1
3.955676608E2,-1.596487314E-1,5.466743112E-1,-1.116492972E-1
3.956576698E2,4.475437477E-2,2.990256846E-1,-6.254658699E-1
3.957526588E2,1.005190015E-1,4.598910809E-1,8.595154881E-1
3.958476338E2,1.454179436E-1,-1.557672918E-1,4.969584942E-1
3.959376368E2,-5.037310719E-1,-7.159633636E-1,-2.387370020E-1
3.960325968E2,-3.826944530E-1,-2.275611609E-1,-1.212970540E-1
3.961276138E2,1.128786802E-1,-5.748559237E-1,2.530714497E-2
3.962225728E2,-2.774476111E-1,7.505104691E-2,4.921223819E-1
3.963175658E2,3.381840587E-1,1.696161926E-1,-9.993594885E-1
3.964125798E2,-2.671325803E-1,4.521043599E-1,8.482253551E-2
3.965075698E2,2.236343771E-1,3.919491172E-2,6.290190816E-1
3.966025588E2,-5.798220634E-2,-5.007184148E-1,-2.024284154E-1
3.966975458E2,-7.906996608E-1,-7.363591194E-1,-2.541050613E-1
3.967925358E2,2.936616540E-1,-2.219105959E-1,6.136589050E-1
3.968875148E2,3.626106381E-1,2.466275841E-1,-4.390583336E-1
3.969825118E2,-4.375453666E-2,7.876719236E-1,-5.025058389E-1
3.970775018E2,3.354573995E-2,1.888978332E-1,3.816338778E-1
3.971724798E2,6.329422444E-2,-7.961687632E-3,4.679191113E-1
3.972624808E2,-1.974703521E-1,-5.582085848E-1,-3.015034199E-1
3.973574658E2,-7.607588768E-1,-7.938378453E-1,-2.525295913E-1
3.974524578E2,2.847182155E-1,-5.251837149E-2,3.092824519E-1
3.975474468E2,3.349938095E-1,1.480645388E-1,-2.556838691E-1
3.976424078E2,-6.107126474E-1,1.192022443E0,7.976669073E-2
3.977324228E2,-1.387411803E-1,7.653538585E-1,1.463341594E0
3.978274128E2,1.440741718E-1,2.143406272E-1,1.556576848E0
3.979224018E2,1.993528903E-1,-2.339608192E0,8.640937209E-1
3.980173768E2,-3.437829614E-1,-7.974479795E-1,3.048154525E-2
3.981123618E2,-8.843815923E-1,2.547883093E-1,-3.611726463E-1
3.982073398E2,-7.842928171E-1,1.449664831E-1,-1.850901544E-1
3.982973578E2,-4.848159850E-1,-3.992778957E-1,2.481205314E-1
3.983923398E2,-8.670331538E-2,-5.390538573E-1,1.085475758E-1
3.984873128E2,1.168778062E0,2.112281621E-1,-1.018441916E0
3.985773228E2,-2.372578532E-1,2.563809976E-2,1.027788967E-1
3.986723138E2,-1.064025052E-2,2.590910792E-1,-1.549246758E-1
3.987672968E2,2.109596729E-1,-7.167014480E-1,1.983083487E-1
3.988621322E2,-7.195079327E-1,3.753965199E-1,2.447063476E-2
3.989571282E2,-3.399879634E-1,2.838576734E-1,2.297128439E-1
3.990521162E2,9.229763746E-1,3.982830048E-2,1.007118449E-1
3.991470962E2,-1.605864316E-1,-6.630667448E-1,3.768264055E-1
3.992420712E2,-3.554947674E-1,-6.466398239E-1,4.101085961E-1
3.993320722E2,-1.013376862E-1,8.863742650E-2,2.518783510E-1
3.994220742E2,-4.355958998E-1,6.793007255E-1,7.844355702E-1
3.995170622E2,4.343529642E-1,-2.227206081E-1,2.772619724E-1
3.996120412E2,3.035022020E-1,2.857748866E-1,7.054755092E-2
3.997070372E2,-2.848727405E-1,-2.856191099E-1,1.994566619E-1
3.998020282E2,-2.080150843E-1,-1.012514472E0,-2.710284293E-1
3.998970182E2,2.761100829E-1,2.942611575E-1,-7.010358572E-1
3.999919802E2,-1.608923823E-1,6.383005977E-1,-1.226400062E-1
4.000869952E2,4.327604771E-1,-1.300553381E-1,-2.738845348E-1
4.001819842E2,5.357472301E-1,2.370652277E-3,-5.994521379E-1
4.002769742E2,6.830509007E-2,2.553318143E-1,-6.261017323E-1
4.003719602E2,1.339375377E-1,-4.286867082E-1,-1.032939911E0
4.004669302E2,1.035896540E-1,-3.948887289E-1,-8.213505745E-1
4.005569382E2,-1.332746446E-1,3.228896558E-1,-8.679456711E-1
4.006519082E2,4.268556833E-1,8.456376195E-1,-6.006128788E-1
4.007419182E2,1.701600790E0,3.634432256E-1,-1.082256794E0
4.008369052E2,-7.953258604E-2,5.234510303E-1,-1.177195311E0
4.009318952E2,-7.897338271E-1,-5.573280454E-1,-1.933045126E-2
4.010268842E2,-1.729773283E-1,-1.445055604E0,3.606624901E-1
4.011218722E2,2.038862407E-1,1.623408049E-1,5.165211558E-1
4.012168392E2,2.807463147E-2,5.399699807E-1,-6.233406663E-1
4.013068412E2,3.552769125E-1,8.618542552E-1,3.191260695E-1
4.014018392E2,-1.587782800E-2,3.770716190E-1,-5.069791079E-1
4.014968272E2,8.841548115E-3,1.666629761E-1,-6.017968655E-1
4.015918172E2,2.087999135E-2,6.725316495E-2,1.274105757E-1
4.016868062E2,-8.588692546E-1,-4.549029469E-1,-2.078780830E-1
4.017817842E2,6.067435071E-2,-1.565676033E-1,-1.344745606E-1
4.018767822E2,1.514398307E-1,3.170812130E-1,5.731762573E-2
4.019717662E2,4.731424153E-1,9.600335360E-1,7.438402176E-1
4.020667552E2,2.769179046E-1,-1.176978871E-1,-4.937730730E-1
4.021617502E2,-2.638897598E-1,-1.558521539E-1,-6.946666837E-1
4.022567392E2,-1.049608707E0,-9.681186080E-1,1.527850270E0
4.023517002E2,-8.155733943E-1,6.997084022E-1,6.743195057E-1
4.024417222E2,-4.377308190E-1,-1.811134517E-1,-1.752228290E-1
4.025367052E2,4.583713710E-1,-5.203242302E-1,-2.699641287E-1
4.026316942E2,-5.357295647E-2,-2.374640256E-1,5.498102903E-1
4.027266772E2,-3.896501064E-1,1.044693828E0,-4.246711433E-1
4.028216712E2,5.312525034E-1,2.557932138E-1,3.561912179E-1
4.029166622E2,-4.184654728E-2,1.173919290E-1,9.853056669E-1
4.030116432E2,-1.972805858E-1,-5.974025130E-1,5.722795725E-1
4.031066092E2,-5.222380161E-1,-5.695040524E-2,2.816044390E-1
4.031966252E2,5.219665766E-1,-7.052383423E-1,-1.631678194E-1
4.032916172E2,8.192547411E-2,-5.107128024E-1,-4.247742593E-1
4.033865822E2,-4.794953465E-1,9.401478767E-1,-6.040672064E-1
4.034815772E2,3.223043382E-1,2.267310172E-1,-2.965611517E-1
4.035765552E2,1.199109316E0,-4.441072345E-1,-8.440962434E-2
4.036665742E2,5.863495171E-2,-1.148105860E0,-2.615097724E-2
4.037615602E2,-1.231293529E-1,-9.398124814E-1,-5.666679144E-1
4.038564312E2,5.067113042E-1,-6.885280609E-1,2.732155845E-2
4.039513962E2,5.668214560E-1,-1.391440332E-1,-2.789911032E-1
4.040414012E2,2.127047181E-1,2.549592555E-1,-5.938560367E-1
4.041314012E2,-4.261714816E-1,9.345915914E-1,-1.816681027E-1
4.042263692E2,-1.570693851E0,1.694011211E0,4.119466543E-1
4.043213662E2,1.112229705E0,-1.346528232E-1,3.500880674E-2
4.044163372E2,1.083100215E-1,-3.446228504E-1,2.683583200E-1
4.045063582E2,3.259493113E-1,-1.251381189E-1,-8.001068234E-1
4.046013442E2,1.373083115E0,-8.835434318E-1,1.270149555E-2
4.046963052E2,-7.599816918E-1,-2.166993767E-1,5.762006640E-1
4.047863262E2,1.223929822E-1,1.232660532E0,4.550600052E-1
4.048812832E2,6.548905969E-1,-7.432249933E-2,-4.254474938E-1
4.049713032E2,6.135873497E-2,-3.780651838E-2,-5.727936625E-1
4.050662782E2,-1.460595578E-1,-4.708189368E-1,-9.252373874E-2
4.051612712E2,3.880266249E-1,-6.150613427E-1,3.785650730E-1
4.052562672E2,5.764886141E-1,5.656298995E-1,4.416821301E-1
4.053512572E2,-4.366759658E-1,2.040014416E-1,1.055836007E-1
4.054462442E2,-3.989249468E-2,6.133476496E-1,-7.985962182E-2
4.055412102E2,-2.438076288E-1,-1.876528561E-1,-6.645189524E-1
4.056312312E2,-1.103081465E0,-5.252432078E-2,-4.301305711E-1
4.057262122E2,7.125120163E-1,-3.338940442E-2,4.122945070E-1
4.058212022E2,3.999332488E-1,-7.974467874E-1,-1.618011147E-1
4.059161792E2,8.396003395E-3,2.006204873E-1,-1.139967069E-1
4.060111772E2,5.284449458E-1,8.803811669E-1,7.766379714E-1
4.061061682E2,-4.401500896E-2,3.662132919E-1,5.247681867E-3
4.062011582E2,-6.556001902E-1,-2.499766648E-1,-9.014040828E-1
4.062961452E2,-7.702464461E-1,-7.794178724E-1,1.724425405E-1
4.063911352E2,-6.571343541E-1,2.761847377E-1,-2.778578177E-2
4.064861252E2,-8.269371465E-3,-7.278275490E-1,1.107232809E0
4.065811122E2,3.188967332E-2,4.376396835E-1,-7.956002653E-2
4.066761022E2,-1.166620851E-1,-3.589220345E-1,6.477264762E-1
4.067710912E2,3.638826311E-1,4.095117450E-1,-2.404314876E-1
4.068660782E2,-1.174873590E0,7.007949948E-1,5.047919750E-1
4.069610692E2,-1.682952046E-2,-1.017309842E-3,-3.648525476E-1
4.070560392E2,5.274919793E-2,-1.078324243E-1,5.809673667E-2
4.071460472E2,-1.080295369E-1,1.865891069E-1,-3.831174597E-2
4.072410152E2,-5.049871206E-1,-6.225632429E-1,1.913298070E-1
4.073310252E2,2.519667745E-1,-4.094138741E-1,-5.983085036E-1
4.074260132E2,-2.650857866E-1,1.020725846E0,-1.400263011E-1
4.075210032E2,-4.386666045E-2,1.542300731E-1,7.320835441E-2
4.076159912E2,4.929237068E-1,2.163049951E-2,-2.749803960E-1
4.077109812E2,-1.190454006E0,-1.198775411E0,-5.158804655E-1
4.078059692E2,-7.857879400E-1,-5.931267738E-1,6.254004836E-1
4.079009582E2,-1.775420159E-1,-5.635837913E-1,4.753874540E-1
4.079959472E2,1.653172374E-1,3.443073630E-1,1.851919740E-1
4.080909362E2,3.830505311E-1,-4.081008732E-1,3.915495574E-1
4.081859162E2,4.046620429E-1,4.783199131E-1,1.208328754E-1
4.082809142E2,1.805526614E-1,1.632377386E0,3.336368799E-1
4.083759022E2,-4.354376197E-1,-1.472515166E-1,-5.066496730E-1
4.084708712E2,7.115774751E-1,-6.087157726E-1,4.702694714E-2
4.085608732E2,7.193719745E-1,-9.290881455E-2,-7.000526786E-2
4.086558502E2,9.176452160E-1,-1.248315573E0,2.016916275E-1
4.087458592E2,1.101535082E0,8.946747184E-1,-1.268898368E0
4.088407081E2,-1.228427052E0,8.425351381E-1,-5.307219028E-1
4.089356721E2,-5.112927556E-1,6.175454855E-1,1.032546535E-1
4.090256821E2,-1.118546426E-1,-6.904924512E-1,4.157770276E-1
4.091206761E2,-6.279494762E-1,-2.265132904E0,1.116107941E0
4.092156651E2,7.490475178E-1,1.265514612E0,-4.767549336E-1
4.093106351E2,4.956571758E-2,-8.308798671E-1,3.592404723E-1
4.094006371E2,-2.899962068E-1,-4.255207181E-1,-3.550447524E-1
4.094956301E2,1.312799692E0,1.500416160E0,-4.426245391E-1
4.095905991E2,-1.155856371E0,5.326951146E-1,-7.301688790E-1
4.096806101E2,-3.600173593E-1,2.706272602E-1,-3.755024672E-1
4.097755761E2,7.442073822E-1,4.514613450E-1,5.321221352E-1
4.098705641E2,6.761034131E-1,-6.208322048E-1,2.512945533E-1
4.099605761E2,-8.440711349E-2,-1.409860253E0,9.791784920E-3
4.100555671E2,5.191482306E-1,-2.306647003E-1,-7.073321342E-1
4.101505461E2,2.775011063E-1,5.868847370E-1,-8.694226146E-1
4.102455121E2,-7.744752765E-1,8.601469398E-1,2.181075960E-1
4.103355331E2,6.025567651E-1,-4.065307081E-1,3.775873035E-2
4.104305001E2,3.151212037E-1,2.502098680E-1,-1.077612758E0
4.105205121E2,2.196822017E-1,-1.255285978E0,-4.552576691E-2
4.106154811E2,4.522117674E-1,3.865113556E-1,5.452372134E-2
4.107104721E2,-3.585539162E-1,-4.926074147E-1,1.063636303E0
4.108004791E2,-3.645053804E-1,-1.352540493E0,4.821136594E-1
4.108954681E2,7.978367805E-1,1.104045272E0,-9.746062011E-2
4.109904511E2,2.611731552E-2,6.495268941E-1,6.290767193E-1
4.110854171E2,7.224371284E-2,-2.615277171E-1,-5.142660737E-1
4.111754331E2,-8.518994451E-1,-6.422784328E-1,-6.523693204E-1
4.112704241E2,-5.708145499E-1,-2.315608226E-2,5.132796764E-1
4.113653981E2,-1.131853238E-1,-5.723957419E-1,-1.844921261E-1
4.114603861E2,-4.324518144E-1,-2.351603955E-1,4.397646785E-1
4.115503881E2,7.250617743E-1,6.138335466E-1,-7.108981013E-1
4.116453811E2,4.086475074E-1,5.537286997E-1,5.669574738E-1
4.117403591E2,6.724684238E-1,-8.049371839E-2,-6.479069591E-1
4.118353551E2,4.536890984E-1,-1.831590980E-1,-4.993157387E-1
4.119303221E2,-4.224369228E-1,8.242944628E-2,9.874942154E-2
4.120203271E2,-4.370580614E-1,-2.978049219E-1,5.145443678E-1
4.121152981E2,1.629349887E-1,-6.098908186E-1,3.128913790E-2
4.122102941E2,9.476756454E-1,2.774421275E-1,-7.650245428E-1
4.123052911E2,-1.090929508E0,1.166602969E0,6.134645343E-1
4.123952921E2,2.232324779E-1,5.887922645E-2,2.369418442E-1
4.124902681E2,-5.240234137E-1,-6.870686412E-1,3.501537442E-1
4.125852641E2,-8.914103508E-1,-1.606023550E0,1.095070839E0
4.126802301E2,-5.093464255E-2,7.265141010E-1,-1.099943280E0
4.127752471E2,-4.607731402E-1,1.744699478E-1,2.141534239E-1
4.128702371E2,-1.061749816E0,3.632409871E-2,1.398750544E-1
4.129652271E2,-2.810378969E-1,5.843096972E-1,6.296831965E-1
4.130602141E2,-2.293482237E-2,9.671970010E-1,3.674176633E-1
4.131552031E2,-6.864505410E-1,2.565165162E-1,9.446955323E-1
4.132501761E2,-8.979555964E-1,-9.220991731E-1,9.725902230E-2
4.133401831E2,4.225164950E-1,9.944782853E-1,8.273587376E-2
4.134351711E2,-5.661640167E-1,7.259178907E-2,7.121663690E-1
4.135301591E2,-1.138328835E-1,-2.594706370E-3,4.013186395E-1
4.136251501E2,3.878772259E-2,3.921712637E-1,1.444587763E-2
4.137201371E2,-5.617682338E-1,2.465735972E-1,4.728775024E-1
4.138149930E2,-6.154398322E-1,-1.592976302E-1,1.234881878E-1
4.139099830E2,-1.230320856E-1,-4.917112589E-1,2.604158223E-1
4.140049440E2,2.112198323E-1,-8.053963780E-1,-9.319592267E-2
4.140949600E2,2.658851147E-1,1.198358774E0,-2.551141083E-1
4.141899380E2,1.135024056E-1,5.471947193E-1,-2.347690463E-1
4.142799390E2,2.190828621E-1,-6.057721376E-2,-2.150075138E-2
4.143749280E2,-5.323444009E-1,-4.561404586E-1,2.277129143E-1
4.144699000E2,-4.910598993E-1,4.045149386E-1,-1.055778265E-1
4.145599050E2,-4.627950788E-1,-6.707211137E-1,1.120206714E-1
4.146548940E2,6.936255097E-1,1.946087182E-1,-1.598008722E-1
4.147498850E2,1.901253015E-1,1.579996586E0,-2.328264713E-1
4.148448730E2,5.014681816E-1,-1.081586108E-1,6.760193408E-2
4.149398620E2,3.442737833E-2,-1.172260165E0,9.518733621E-2
4.150348490E2,-3.988192081E-1,-2.934897244E-1,2.251100391E-1
4.151298370E2,1.315478832E-1,5.888115764E-1,-2.475495189E-1
4.152248070E2,-7.352786660E-1,1.439878792E-1,1.125801206E0
4.153198050E2,7.866881490E-1,-3.315871358E-1,-6.021654010E-1
4.154098080E2,5.354401469E-1,6.201112866E-1,5.060859919E-1
4.155047770E2,-1.803231239E-1,6.243991256E-1,-3.720337152E-1
4.155947860E2,3.048705123E-2,7.884220034E-2,-1.772145480E-1
4.156897750E2,-6.279360652E-1,2.184328064E-2,8.907740712E-1
4.157847640E2,-3.429961801E-1,-3.026995063E-1,8.333284408E-3
4.158797210E2,4.825201035E-1,-1.111962274E-1,-3.905971646E-1
4.159697390E2,4.298485219E-1,-8.407375216E-1,-5.959357619E-1
4.160647140E2,-1.302642822E-1,-4.064510465E-1,-5.314811468E-1
4.161597100E2,-1.165096834E-1,1.275365591E0,-3.430660665E-1
4.162497110E2,6.364814043E-1,-2.195234410E-2,-1.008138880E-1
4.163446760E2,1.063700795E0,-1.387933612E0,3.645415604E-1
4.164346870E2,7.356750965E-2,-2.553924799E0,-2.568114921E-2
4.165296770E2,9.900809526E-1,1.623963833E0,-4.204717577E-1
4.166246620E2,-3.348148465E-1,-2.704139054E-1,3.428651690E-1
4.167196260E2,-8.866644651E-2,2.913432419E-1,-2.526111603E-1
4.168146220E2,-3.742516935E-1,5.450245738E-1,-2.797062695E-1
4.169046340E2,8.637943268E-1,8.004350066E-1,4.743884206E-1
4.169996230E2,5.571724772E-1,-1.448531896E-1,-1.140848160E0
4.170945950E2,3.949477971E-1,8.735122085E-1,-1.046251059E0
4.171895780E2,1.987060010E-1,2.773312032E-1,-5.726907253E-1
4.172795900E2,-1.335158646E-1,6.445482373E-2,-1.328085959E-1
4.173745750E2,-2.419859767E-1,-1.369593740E0,-4.157717228E-1
4.174695650E2,8.505037427E-2,7.577476501E-1,-3.519279063E-1
4.175645610E2,-2.307707965E-1,3.875205526E-3,5.462238193E-1
4.176595160E2,1.035933971E0,-1.969039589E-1,2.929747105E-2
4.177495350E2,-9.409409761E-2,-5.446283221E-1,-1.822292954E-1
4.178445040E2,1.869276166E-1,-6.432799697E-1,-3.241176009E-1
4.179395000E2,-2.953962386E-1,-9.676436782E-1,9.180897474E-1
4.180344960E2,7.864230871E-1,1.244731069E0,-6.296690106E-1
4.181294910E2,-7.900477052E-1,8.705011010E-1,1.679161638E-1
4.182244800E2,3.295648098E-1,2.918984890E-1,1.624526572E-3
4.183194390E2,-4.152224064E-1,1.736644208E-1,-1.076564789E0
4.184144570E2,-2.150593251E-1,-1.486696005E0,1.202147245E0
4.185094480E2,-2.648093700E-1,4.236442745E-1,-6.940207630E-2
4.186044370E2,-3.574496508E-1,6.519238465E-3,2.680442631E-1
4.186994240E2,-8.745927811E-1,-4.040247798E-1,-2.550196350E-1
4.187942892E2,7.992132753E-2,1.063108325E0,5.225313902E-1
4.188892792E2,3.372843266E-1,1.841085702E-1,-2.855224311E-1
4.189842662E2,1.754936337E0,1.457571149E0,-3.807550669E-1
4.190792362E2,3.449066579E-1,9.754458666E-1,-5.314828828E-2
4.191692452E2,-1.452362686E-1,-1.346595645E0,1.656499505E-1
4.192642352E2,-3.797396719E-1,-1.385677218E0,-3.772355244E-2
4.193591902E2,2.327623069E-1,2.781541049E-1,-1.366514862E-1
4.194492122E2,1.217417512E-2,6.556615233E-1,6.115492061E-2
4.195442012E2,7.531522959E-2,6.125082970E-1,-1.223940104E-1
4.196391672E2,9.066045880E-1,-5.422977805E-1,-3.252979815E-1
4.197291802E2,5.227844696E-3,-2.381304741E0,5.269786716E-1
4.198241652E2,-1.354849577E0,4.002583325E-1,2.295234352E-1
4.199191582E2,-2.381525189E-1,-5.171254277E-1,1.668225974E-1
4.200141472E2,1.136027575E-1,-6.312975287E-1,-1.906142235E-1
4.201091182E2,1.541287899E-1,1.039043784E0,5.648626685E-1
4.201991252E2,-3.636960685E-1,1.375440717E0,1.176653132E-1
4.202941152E2,3.456948102E-1,1.551911473E0,3.312935531E-1
4.203890872E2,4.980465472E-1,-1.668734550E-1,8.647454977E-1
4.204790942E2,-2.335992455E-1,-1.819567323E0,6.695511341E-1
4.205740792E2,-7.888592035E-2,-6.429470181E-1,-7.740380764E-1
4.206690712E2,-4.199410975E-1,3.281830549E-1,-4.915911704E-2
4.207640612E2,3.157669008E-1,3.570134044E-1,5.573490858E-1
4.208590262E2,-1.236026764E0,-2.193389893E0,-8.510723710E-1
4.209540222E2,-6.464046240E-1,2.054290771E0,2.497776300E-1
4.210440282E2,1.962652653E-1,8.172405362E-1,2.720950544E-1
4.211390142E2,9.652034044E-1,-1.257573366E0,2.523068488E-1
4.212339962E2,7.760942914E-3,-4.740457833E-1,-7.675127387E-1
4.213289922E2,9.636561275E-1,-4.373883605E-1,-2.369201183E-2
4.214239852E2,2.342116684E-1,-4.026004970E-1,-1.999918818E-1
4.215189722E2,8.285135031E-2,4.361975789E-1,-2.089860439E-1
4.216139352E2,2.908975817E-2,1.029066563E0,6.515455991E-2
4.217039502E2,9.446572661E-1,-5.455907062E-2,-1.085413694E0
4.217989272E2,-1.055111170E0,4.829374254E-1,7.004146278E-2
4.218889302E2,-1.490631342E0,-6.763096452E-1,1.072029591E0
4.219839182E2,1.413149834E-1,-9.165983796E-1,-8.056165278E-2
4.220788992E2,2.187158912E-2,5.826110765E-2,2.926623821E-1
4.221738662E2,-2.831893265E-1,3.593767583E-1,1.448134184E-1
4.222688582E2,1.379292905E-1,1.357384801E0,1.713966727E-1
4.223588752E2,9.173086286E-1,5.741307046E-3,-1.238939688E-1
4.224538362E2,-3.531888425E-1,-1.596278191E0,3.479469419E-1
4.225488362E2,9.409105182E-1,-4.115816355E-1,3.158408105E-1
4.226438382E2,-3.453684151E-1,7.119019330E-2,-1.071095243E-1
4.227388312E2,7.803735882E-2,-1.334677935E0,-2.733854651E-1
4.228338092E2,2.168899477E-1,8.122371435E-1,6.882182509E-2
4.229288092E2,-8.400785923E-1,7.031464577E-1,2.426842749E-1
4.230237852E2,2.611805201E-1,3.139206767E-2,6.278530695E-3
4.231187822E2,-1.781724393E-1,5.275992155E-1,-1.358093381E0
4.232137762E2,-4.340043068E-1,1.685332298E0,-7.311760187E-1
4.233087662E2,-8.806053400E-1,-3.252202570E-1,2.474526465E-1
4.234037402E2,1.439161152E-1,-2.080834627E0,1.368698120E0
4.234987412E2,-5.857074857E-1,-5.364564061E-2,3.844123781E-1
4.235937012E2,-7.184103131E-2,9.356942028E-2,1.478281915E-1
4.236837232E2,3.661942780E-1,1.203624010E0,4.351354837E-1
4.237787112E2,1.648864709E-2,1.293479681E0,-2.151364237E-1
4.238735888E2,-8.492326736E-1,2.554135621E-1,-2.158580273E-1
4.239685788E2,-1.519807130E-1,-1.429954886E0,3.960283995E-1
4.240635668E2,4.020866454E-1,5.822934508E-1,-3.123112489E-3
4.241585538E2,1.087763831E-1,-1.245999336E0,-2.854020335E-3
4.242535458E2,1.649175733E-1,-4.557858407E-1,4.323921204E-1
4.243485348E2,-5.396106094E-2,9.520103931E-1,-1.835412532E-1
4.244435108E2,-3.639558852E-1,7.540718317E-1,-2.902632765E-2
4.245384878E2,-2.578921318E-1,-9.936875701E-1,1.034656644E0
4.246284988E2,1.168867126E-1,-3.135470748E-1,-4.848218262E-1
4.247234918E2,6.139938831E-1,3.545134366E-1,-9.293884039E-2
4.248184488E2,-9.665688872E-1,-9.788802266E-1,6.423615813E-1
4.249134458E2,5.772241950E-1,1.687195450E-1,-3.716658652E-1
4.250034578E2,-2.068256885E-1,7.772066593E-1,-2.091940725E-3
4.250984478E2,-2.830364108E-1,3.241510093E-1,1.374937892E-1
4.251934358E2,6.128594279E-1,1.886768788E-1,-7.485496402E-1
4.252884158E2,-1.673829705E-1,-2.091815710E0,8.590386249E-3
4.253833928E2,7.035886049E-1,-1.949612945E-1,-4.873049855E-1
4.254784028E2,-4.574917853E-1,-4.629573822E-1,3.254337311E-1
4.255733918E2,3.007833362E-1,-3.025966883E-1,-3.308137655E-1
4.256683548E2,-5.380068719E-2,7.815439701E-1,-1.349237412E-1
4.257633698E2,1.759876758E-1,1.262769818E0,-5.266790092E-2
4.258583568E2,1.135579824E0,7.588216662E-1,-3.283416927E-1
4.259533488E2,-2.622660398E-1,-3.530754745E-1,-3.923040330E-1
4.260483348E2,-4.899618626E-1,-7.034209371E-1,5.039994717E-1
4.261433258E2,-3.634722233E-1,-1.141828179E0,1.084706336E-1
4.262383148E2,-1.740091592E-1,-5.028586388E-1,-3.280351758E-1
4.263333038E2,9.497472644E-1,7.319039702E-1,-2.085102499E-1
