"Time (s)","X (rad/s)","Y (rad/s)","Z (rad/s)"
3.325205155E2,1.943753839E0,-6.101013422E-1,-1.427108943E-1
3.326154805E2,-7.698569894E-1,1.467538476E0,-2.535898447E0
3.327054935E2,-3.827564716E-1,2.511056662E0,-1.788164526E-1
3.328004445E2,-8.821150064E-1,3.454284072E-1,2.193204314E-1
3.328904595E2,-1.318153620E0,1.175106764E0,-7.138103247E-1
3.329854405E2,8.061254621E-1,-3.152063191E-1,-7.478401065E-1
3.330804205E2,1.234537005E0,-2.943675518E-1,2.958381772E-1
3.331754055E2,8.608502746E-1,2.972539663E-1,-4.834239185E-1
3.332703625E2,-1.674831510E0,3.448926806E-1,-4.570779502E-1
3.333653595E2,-8.643816411E-2,3.268311024E-1,-6.809018254E-1
3.334603305E2,6.105378866E-1,-1.249894619E0,9.522244930E-1
3.335503345E2,-3.329568207E-1,5.217850208E-1,-4.975270033E-1
3.336453135E2,3.594279587E-1,1.919064224E-1,7.378266007E-2
3.337402675E2,6.345523596E-1,-1.737194508E-1,1.235969439E-1
3.338302825E2,2.758529484E-1,8.427749872E-1,-8.468444347E-1
3.339252615E2,-8.796263933E-1,3.558902442E-1,-1.157133102E0
3.340202275E2,-5.264013410E-1,-1.026600361E0,-7.467319965E-1
3.341152055E2,7.126052380E-1,6.357548833E-1,-1.301136732E0
3.342102025E2,2.909753323E-1,9.462302327E-1,-3.346802294E-1
3.343051895E2,5.427869558E-1,9.498452544E-1,-7.446489930E-1
3.344001725E2,1.791303307E-1,2.900676727E-1,2.581553757E-1
3.344951555E2,-2.779425085E-1,3.174729347E-1,3.624699414E-1
3.345901355E2,7.270683050E-1,1.715446115E-1,-3.137100041E-1
3.346851185E2,2.201430053E-1,-2.602971494E-1,-5.151905119E-2
3.347801005E2,-8.874281049E-1,-7.231339216E-1,-5.330080390E-1
3.348750805E2,-6.193044186E-1,-1.129390821E-1,-5.116327405E-1
3.349700645E2,-1.962014586E-1,-1.194696665E0,-1.838081628E-1
3.350650455E2,9.146245569E-2,3.261380494E-1,2.837144434E-1
3.351600115E2,-8.945639729E-1,-8.176330924E-1,6.391887665E-1
3.352550075E2,-4.762105271E-2,2.209876925E-1,1.587146427E-3
3.353499925E2,-2.915406227E-1,3.203279674E-1,1.277839392E-2
3.354449525E2,2.914620042E-1,-1.158338264E-1,-2.751826942E-1
3.355399505E2,1.739013009E-2,-1.503619552E0,-3.145140037E-2
3.356349375E2,3.720293343E-1,1.488028049E0,-1.753280014E-1
3.357299075E2,-8.368322998E-2,2.584091127E-1,8.555236459E-1
3.358248905E2,-3.350170255E-1,4.331892133E-1,5.371527672E-1
3.359198785E2,1.527288795E0,1.095601559E0,-4.943658412E-1
3.360148635E2,6.747999191E-1,-7.596399784E-1,5.161012411E-1
3.361098475E2,-3.895356655E-1,-6.068485379E-1,-7.525662184E-1
3.362048025E2,1.605439544E0,3.805376291E-1,-1.736201644E0
3.362998105E2,-1.411537528E-1,4.743690789E-1,7.710351348E-1
3.363947775E2,-1.434094906E0,8.630915284E-1,5.731855631E-1
3.364897755E2,4.064316452E-1,-2.414477617E-1,2.036667615E-1
3.365847245E2,9.457111359E-2,3.908023834E-1,-6.124700308E-1
3.366747385E2,-1.227338612E-1,-2.229710221E-1,2.807135880E-1
3.367697215E2,-2.695934176E-1,-9.472323656E-1,1.575843990E-1
3.368647045E2,1.245710254E0,-2.391724288E-1,-8.507023454E-1
3.369596835E2,-3.503353000E-1,1.324510574E0,1.253658652E0
3.370546665E2,-1.573073626E0,-3.050564826E-1,1.344144791E-1
3.371496505E2,4.700094461E-1,4.265811443E-1,-4.235294461E-2
3.372444784E2,-4.761064798E-2,-1.522974014E0,-3.201452550E-3
3.373344804E2,-4.915205240E-1,4.197720885E-1,2.736814320E-1
3.374294634E2,-2.088630572E-3,-1.478608698E-1,-2.553964257E-1
3.375244454E2,4.727270603E-1,-2.180750817E-1,-1.484368145E-1
3.376194254E2,-3.944952190E-1,5.978419185E-1,1.487312198E0
3.377144074E2,-1.458882332E0,6.931607127E-1,2.497675270E-1
3.378093914E2,-7.542356253E-1,3.244511783E-1,1.725493670E-1
3.379043714E2,-1.224767566E0,-2.085445881E0,8.041698337E-1
3.379993504E2,1.923535824E0,-5.082748890E0,-2.008932084E-1
3.380943164E2,8.522627354E-1,4.346301079E0,-7.148684859E-1
3.381843184E2,-2.387096882E0,-9.055154920E-1,1.558798254E-1
3.382793004E2,-3.633179069E-1,-1.402915835E0,-7.265469432E-2
3.383742594E2,-2.612262666E-1,-1.310108423E0,6.236001253E-1
3.384692554E2,3.027395308E-1,-1.168317437E0,-2.144219428E-1
3.385642464E2,2.746526897E-1,1.709028333E-2,-3.557507396E-1
3.386592284E2,-1.094641805E0,-5.498828292E-1,-4.780735672E-1
3.387542124E2,-5.710331202E-1,-1.539153606E-1,-4.002030194E-1
3.388491784E2,5.947223902E-1,4.952992201E-1,4.795007110E-1
3.389441734E2,1.888591945E-1,4.722962081E-1,7.293785810E-1
3.390391584E2,5.275266171E-1,4.387068450E-1,5.302382112E-1
3.391341374E2,4.066978693E-1,1.545427561E0,1.122577954E-2
3.392291204E2,-5.957502127E-1,-1.030225277E0,1.485372311E-3
3.393241044E2,-8.066427708E-1,7.631058246E-2,-1.004163265E0
3.394190834E2,5.406417847E-1,-3.423091769E-1,-7.379340380E-2
3.395140664E2,1.079239845E0,1.903638482E0,-1.225089550E0
3.396090494E2,-2.243469059E-1,1.395016432E0,1.157611012E0
3.397040074E2,-1.086755514E0,-8.889531493E-1,3.383449912E-1
3.397989834E2,1.934033930E-1,7.417947054E-1,-1.569515020E-1
3.398889834E2,5.386035442E-1,-2.041011810E0,3.733714670E-2
3.399839784E2,1.259228826E0,-8.502569050E-2,5.998378992E-1
3.400789314E2,-1.603365064E0,-5.524052978E-1,4.589975774E-1
3.401739114E2,3.393636644E-1,1.099661589E0,-1.224500656E0
3.402639224E2,1.911421657E0,-1.707756996E0,-6.703560948E-1
3.403589074E2,-1.696726561E0,1.348886967E0,9.555650949E-1
3.404538864E2,-7.472275943E-2,1.952557415E-1,5.298796892E-1
3.405488644E2,2.888159454E-1,8.582939506E-1,-4.580240548E-1
3.406438234E2,4.005591571E-1,7.681834698E-1,-4.310609996E-1
3.407338354E2,-3.399765491E-1,-9.969713092E-1,6.126094982E-2
3.408288144E2,-1.655586213E-1,-1.742376089E-1,-2.823561728E-1
3.409237674E2,1.065506697E0,1.380100727E0,1.586335897E-1
3.410187554E2,-4.501918852E-1,-1.063674465E-1,9.590646029E-1
3.411087624E2,1.515551358E-1,5.152679086E-1,-7.445116639E-1
3.412037444E2,-5.952590108E-1,7.262439132E-1,-1.386165857E0
3.412987274E2,9.500092864E-1,-8.469154239E-1,2.963690758E-1
3.413936944E2,-3.446871340E-1,-6.988244653E-1,7.354736328E-1
3.414886894E2,-4.436018690E-2,-3.833870590E-1,1.041900143E-1
3.415836734E2,1.385486126E0,1.781704307E0,-2.853080630E-1
3.416786364E2,1.161139250E0,4.710445404E-1,2.558122873E-1
3.417736354E2,-1.514243335E-1,4.908156097E-1,-1.623491347E-1
3.418686184E2,-2.869633734E-1,5.615310073E-1,-1.006576061E0
3.419635974E2,-8.312113285E-1,-1.036712408E0,-1.108626723E0
3.420585824E2,1.796369106E-1,6.518357247E-2,5.604659915E-1
3.421535564E2,-5.822451115E-1,-4.074232876E-1,2.292708308E-1
3.422484506E2,1.914813817E-1,-4.617771134E-2,-8.825359344E-1
3.423434286E2,1.669639349E0,1.602168798E0,-3.842271864E-1
3.424384126E2,-3.990596235E-1,6.380697340E-2,1.317892075E0
3.425333966E2,3.447574675E-1,5.093687177E-1,-5.456006527E-1
3.426283746E2,6.581911445E-1,-5.571619421E-2,-2.687846720E-1
3.427233586E2,3.881697059E-1,8.778347373E-1,1.383759856E0
3.428183156E2,6.742991209E-1,-5.075836778E-1,3.393431008E-1
3.429083246E2,-8.150711060E-1,4.126014411E-1,-1.445546865E0
3.430032746E2,-4.100334346E-1,-6.866966933E-2,-1.370630145E0
3.430932876E2,1.466917038E0,2.621713281E-1,2.680119276E-1
3.431882706E2,-1.274583340E0,1.250929385E-1,4.497871697E-1
3.432832536E2,2.307494581E-1,1.243909448E-1,3.806649446E-1
3.433782256E2,1.045053899E-1,-1.421231151E0,-4.477784038E-2
3.434732146E2,1.187761053E-1,-8.835639954E-1,-3.719037026E-2
3.435681996E2,-2.501650155E-1,2.016459256E-1,-3.560033739E-1
3.436631686E2,-2.088695914E-1,1.122160196E0,-1.280904561E-1
3.437581346E2,-2.628823221E-1,-5.041726232E-1,-8.018351793E-1
3.438531266E2,5.244435072E-1,5.164901614E-1,-5.407553315E-1
3.439431276E2,4.239762127E-1,1.289199233E0,-6.001789495E-2
3.440381086E2,5.618396029E-2,-7.799027562E-1,3.400225639E-1
3.441330816E2,-3.036989570E-1,6.339535117E-1,-4.860528409E-1
3.442280696E2,-8.781407475E-1,-4.612203240E-1,-1.181650400E0
3.443230546E2,1.336120129E0,-7.685177028E-2,7.028107643E-1
3.444180056E2,-7.036282420E-1,-1.534648776E0,1.346118599E-1
3.445080126E2,1.080240123E-2,9.662919641E-1,-1.172670722E0
3.446029986E2,8.000794053E-1,1.412364095E-1,3.005856276E-2
3.446979836E2,-5.802541971E-1,-9.132082760E-2,8.523399830E-1
3.447929666E2,1.057925299E-1,4.409613460E-2,-9.958174080E-2
3.448879486E2,-2.466218621E-1,1.297290564E0,-5.669863224E-1
3.449829296E2,-6.896942854E-2,-4.601890147E-1,-1.332893968E-1
3.450779106E2,-5.679497961E-3,-6.173615456E-1,-2.897507846E-1
3.451728946E2,5.197218657E-1,6.589469314E-1,-3.879498839E-1
3.452678746E2,-4.377096593E-1,-6.054446101E-1,1.813389808E-1
3.453628576E2,4.783419967E-1,-2.169186324E-1,4.056323767E-1
3.454578396E2,-4.920799136E-1,1.161089301E0,-2.448579073E-1
3.455528176E2,7.995661348E-2,-8.886274695E-1,3.342857659E-1
3.456478026E2,3.455706313E-2,-1.263358742E-1,5.577602386E-1
3.457427866E2,-6.354653239E-1,-5.386965275E-1,-8.067697636E-4
3.458377596E2,1.339469552E0,1.714218706E-1,-1.568143666E-1
3.459327526E2,-3.014965951E-1,-2.698948383E-1,1.793155789E0
3.460277306E2,1.976574510E-1,-9.597013146E-2,-5.360242724E-1
3.461227086E2,-4.059457183E-1,5.463223457E-1,-1.749089479E0
3.462176666E2,1.968254805E0,3.494546115E-1,1.055365682E0
3.463126646E2,-7.036257982E-1,-1.024558768E-1,8.597704768E-1
3.464076586E2,-1.482120633E0,-3.329164982E-1,-1.832296371E0
3.465026406E2,1.382426359E-2,1.217692852E0,6.963507086E-2
3.465976246E2,-6.182137132E-1,-5.257532001E-1,1.872196913E0
3.466926036E2,1.307730675E-1,-1.920188814E-1,1.104378700E0
3.467875866E2,-1.056163549E0,-2.150095552E-1,5.384034514E-1
3.468825686E2,-7.948676348E-1,-1.578431368E0,-3.166982830E-1
3.469775496E2,-1.836277992E-1,7.163553834E-1,5.247014165E-1
3.470725326E2,-1.253073364E-1,1.416517019E0,-4.789668620E-1
3.471675146E2,-4.826751649E-1,-3.559293151E-1,-3.207763135E-1
3.472623430E2,-6.919195652E-1,-3.505201042E-1,9.631409049E-1
3.473523490E2,9.769761004E-3,1.808961108E-2,6.911998391E-1
3.474473320E2,1.008769512E0,-1.944198966E0,5.761535764E-1
3.475423140E2,-4.257727787E-2,-1.686186314E0,2.606801391E-1
3.476372820E2,-1.661665559E0,9.536431432E-1,2.500936389E-1
3.477322780E2,-4.749829471E-1,-4.890148640E-1,-1.328001738E0
3.478272610E2,2.646959066E0,-1.104415655E0,9.012410045E-1
3.479222250E2,-7.591120005E-1,1.755915165E0,-3.306511641E-1
3.480172210E2,-2.301984429E-1,1.063417077E0,9.373180270E-1
3.481121880E2,8.268202543E-1,1.589070559E0,-1.522697061E-1
3.482021890E2,-1.046528935E0,-1.306702971E0,1.722177744E0
3.482971710E2,2.838781476E-1,4.369802773E-1,-1.804382354E-1
3.483921300E2,1.274332643E0,-1.394592166E0,1.712108016E0
3.484871140E2,-7.690757513E-1,-5.870038271E-1,-4.727297425E-1
3.485771190E2,-1.574685693E0,1.710512638E0,-3.120744705E0
3.486720830E2,2.240800261E-1,-9.883392453E-1,5.949105024E-1
3.487670770E2,5.249848962E-1,1.504860073E-1,-3.134299815E-1
3.488620340E2,7.108332515E-1,4.318931699E-1,-5.418723822E-1
3.489570450E2,5.352349877E-1,9.163507819E-1,-5.795108080E-1
3.490520270E2,-5.184493065E-1,-2.944071293E-1,-1.050791517E-1
3.491470080E2,-4.669081867E-1,2.169996947E-1,-8.278737068E-1
3.492419900E2,-2.676151879E-2,-5.019547343E-1,-2.147502601E-1
3.493369730E2,1.307520866E-1,-1.095572114E0,1.705219224E-2
3.494319560E2,1.420453191E0,1.109057426E0,3.132490814E-1
3.495269360E2,3.635228276E-1,1.406254768E-1,8.410221934E-1
3.496218960E2,2.713840008E-1,9.662460089E-1,-1.173429728E0
3.497119020E2,8.413661718E-1,4.307900667E-1,-9.433561563E-1
3.498068840E2,3.901136816E-1,-2.597638965E-1,7.139493227E-1
3.499018650E2,1.880233362E-2,-6.163289547E-1,7.374857068E-1
3.499968480E2,-7.674569488E-1,1.087359339E-1,-3.987624943E-1
3.500918310E2,2.034094810E0,7.490922213E-1,-1.741081357E0
3.501868050E2,-7.301915288E-1,3.044275045E-1,1.276607037E0
3.502817930E2,-6.520698965E-2,-5.986834168E-1,4.362105131E-1
3.503767770E2,7.196088880E-2,8.088475466E-2,-7.264471650E-1
3.504717540E2,-7.382407188E-1,-3.121452630E-1,-1.908558130E0
3.505667210E2,1.006236553E0,-8.848300576E-1,6.315966249E-1
3.506617090E2,7.293051481E-1,-1.141607538E-1,5.151718259E-1
3.507567030E2,-2.030258030E-1,-1.026577711E0,-1.061258197E0
3.508516600E2,2.270658165E-1,2.639672995E0,-8.917662501E-1
3.509416600E2,-7.259252071E-1,7.708384395E-1,1.079835653E0
3.510366280E2,4.329259694E-1,-5.594419241E-1,9.499208331E-1
3.511266340E2,4.340907037E-1,6.587982774E-1,-6.017941236E-1
3.512215940E2,6.077963114E-1,1.099064350E0,-8.352408409E-1
3.513165680E2,1.699906886E-1,-2.038914204E0,1.340926886E-1
3.514065680E2,1.032170892E0,9.007737041E-1,-1.493164897E0
3.515015610E2,-1.225656152E0,1.662180126E-1,1.612406731E0
3.515965430E2,-1.021170497E0,2.516994178E-1,6.540824771E-1
3.516915090E2,-1.440932035E0,-1.010594070E-1,6.111020446E-1
3.517865030E2,-6.253787875E-1,-1.574076176E0,7.053219527E-2
3.518814890E2,8.300513625E-1,1.233411670E0,-8.063170128E-3
3.519764720E2,4.033260345E-1,-5.371686220E-1,-1.126006395E-1
3.520714310E2,-1.833951622E-1,1.498599499E-1,-2.965511382E-1
3.521664350E2,-1.389428973E0,-8.236590624E-1,7.039402723E-1
3.522612637E2,6.627495289E-1,3.191875815E-1,1.271838695E-1
3.523562447E2,-2.945438325E-1,-1.031146795E-1,3.154909238E-2
3.524512267E2,-1.766228676E-1,1.207371615E-2,-8.808209896E-1
3.525462097E2,-4.793708920E-1,-4.981902242E-1,-4.213744700E-1
3.526411937E2,9.478985667E-1,2.061903626E-1,-1.381905675E-1
3.527361577E2,4.967147857E-2,-2.708603442E-1,1.504671872E-1
3.528311557E2,-2.390549779E-1,4.335567951E-1,8.097727299E-1
3.529261387E2,2.358057201E-1,9.954771399E-1,-2.352908999E-1
3.530210997E2,7.252167165E-2,1.056662917E0,5.534468889E-1
3.531160967E2,-4.583521783E-1,-7.820459604E-1,3.203706145E-1
3.532110837E2,-8.194254637E-1,-6.450926065E-1,-5.421988964E-1
3.533060647E2,-2.210681736E-1,1.473646015E-1,-1.408051610E0
3.534010237E2,-1.339425445E0,1.535665840E-1,1.762687087E0
3.534960047E2,1.981555223E-1,1.409660935E0,6.799889803E-1
3.535860107E2,-8.373164386E-2,-5.509150773E-2,1.154069304E0
3.536809937E2,-8.164677024E-2,-2.323270321E0,1.814017534E0
3.537759527E2,-5.910485983E-1,-6.189510226E-1,-3.686617315E-1
3.538659527E2,-2.280654386E-2,-4.338541329E-1,-7.870668173E-1
3.539609297E2,-1.714488149E0,-8.576828837E-1,5.210151076E-1
3.540559227E2,-5.142908692E-1,-3.201330006E-1,6.568040252E-1
3.541509057E2,1.179546565E-1,4.638968408E-1,8.428028226E-1
3.542458737E2,1.373668909E-1,4.403981864E-1,8.153769374E-1
3.543408687E2,-4.941832125E-1,-9.978216290E-1,8.066974878E-1
3.544358517E2,-6.802302003E-1,-4.284184426E-2,-7.766059637E-1
3.545308347E2,-2.748121917E-1,-1.770651221E0,-8.629315346E-2
3.546258137E2,7.943198681E-1,-7.571355700E-1,-5.555377603E-1
3.547207987E2,7.978289723E-1,2.767883778E0,-6.035810709E-1
3.548157807E2,-1.613785982E0,2.865231931E-1,1.411244750E0
3.549107607E2,2.587866187E-1,1.817930341E-1,3.104209006E-1
3.550057427E2,-1.666204631E-1,6.027367115E-1,-1.575611234E-1
3.551007257E2,8.269228786E-2,-4.302474558E-1,-5.229531527E-1
3.551956807E2,4.319926500E-1,-1.641615748E0,-5.234280825E-1
3.552906597E2,-3.719377518E-1,1.329113364E0,5.770101547E-1
3.553806727E2,-6.156706214E-1,2.896144288E-3,7.174395323E-1
3.554756557E2,1.034089684E0,1.241281748E0,1.589412540E-1
3.555706297E2,4.925461411E-1,9.548364878E-1,1.655493677E-2
3.556655887E2,6.434729695E-2,-1.240272880E0,4.399724007E-1
3.557605717E2,6.768020391E-1,-8.836564422E-1,-2.191441059E0
3.558505847E2,6.064084768E-1,-1.019534945E0,-6.372054219E-1
3.559455377E2,1.017723046E-2,-2.714086473E-1,3.195019960E-1
3.560405347E2,-8.964284062E-1,1.531476855E0,2.250981331E-1
3.561355007E2,-4.722952247E-1,-1.057710171E0,7.474840879E-1
3.562255137E2,-4.769370332E-2,5.519595146E-1,-6.974486709E-1
3.563204937E2,5.107439160E-1,-1.109390020E0,-6.057729721E-1
3.564154737E2,-1.398879528E0,1.131681278E-1,1.326574206E0
3.565104397E2,-1.470789164E-1,-3.841534555E-1,-2.397521138E-1
3.566004417E2,4.759219885E-1,-1.236276269E0,-2.966408432E-1
3.566954217E2,7.483424544E-1,1.918739557E0,-3.162170947E-1
3.567903827E2,-4.747718573E-1,1.547262352E-2,7.879474759E-1
3.568853787E2,6.592717767E-1,5.731239319E-1,-3.777576685E-1
3.569803587E2,1.650177538E-1,1.740906835E0,8.605500460E-1
3.570753507E2,9.849295020E-2,-1.398028255E0,-9.708610177E-2
3.571703207E2,-2.893448174E-1,-8.323170543E-1,-6.728904247E-1
3.572651882E2,1.466958076E-1,-1.311899662E0,-4.741116762E-1
3.573601712E2,7.651889920E-1,-2.126571536E-1,-1.360802650E-1
3.574551542E2,-5.406841636E-1,1.639540315E0,-4.049157351E-2
3.575501342E2,-1.158040315E-1,7.954417467E-1,2.363350987E-1
3.576451162E2,1.983271688E-1,2.573780775E0,1.053582907E0
3.577400992E2,-2.680701911E-1,6.855928805E-3,-1.024393320E0
3.578350602E2,-8.656684309E-2,-8.767530918E-1,2.752005756E-1
3.579250632E2,1.596132815E-1,-6.021670699E-1,6.769689322E-1
3.580200262E2,-9.140893072E-2,-6.006527543E-1,2.410340756E-1
3.581100282E2,2.853491604E-1,7.839022577E-2,-2.290488780E-1
3.582050112E2,-6.141057611E-1,-1.987477243E-1,4.402045608E-1
3.582999902E2,-1.466422528E-1,1.818558127E-1,1.990676969E-1
3.583949752E2,1.222343817E-1,1.191347614E-1,2.508183420E-1
3.584899572E2,-2.001844719E-2,-1.786581278E-1,3.401688933E-1
3.585849082E2,-5.703408718E-1,-9.682966471E-1,4.737727810E-3
3.586798902E2,6.073328853E-1,-6.402571797E-1,-4.810216427E-1
3.587699032E2,-2.947728336E-1,2.445064336E-1,-5.195390582E-1
3.588648662E2,-9.265394807E-1,8.442508578E-1,7.069615126E-1
3.589548692E2,-5.161511898E-1,1.562809348E0,1.010480165E0
3.590498432E2,4.690662026E-1,-1.179723501E0,7.748204470E-1
3.591448302E2,-1.938802004E-1,-9.529840946E-2,8.176359534E-1
3.592398142E2,-2.648591101E-1,-1.484976292E0,-4.026658833E-1
3.593347862E2,-1.282124519E0,-2.047725439E0,-8.813923597E-2
3.594297512E2,-2.511842549E-1,1.247400999E0,-4.954112470E-1
3.595247352E2,4.543381631E-1,-3.939049244E-1,-6.038015485E-1
3.596197282E2,1.452153325E-1,-1.445840597E0,-3.595972657E-1
3.597147252E2,-3.309603333E-1,9.289437532E-1,2.274205536E-1
3.598097022E2,-4.690482616E-1,4.055894613E-1,7.172119617E-1
3.599046872E2,-3.871926665E-1,9.985706210E-1,6.208027005E-1
3.599996472E2,-8.229703307E-1,-1.468026519E0,1.176265359E0
3.600896532E2,-8.605173230E-1,2.504117489E-1,-8.482126147E-2
3.601846182E2,3.621251285E-1,-1.995601892E0,9.049125910E-1
3.602796162E2,-1.766018271E-1,-2.282340676E-1,-1.219694614E0
3.603745992E2,-5.591029525E-1,-1.376302361E0,3.867964149E-1
3.604695822E2,6.327243447E-1,1.577600121E0,3.744213581E-1
3.605645622E2,-1.703473568E0,1.185678959E0,-8.783028275E-2
3.606595452E2,3.763557673E-1,-1.192293167E0,6.600219011E-1
3.607545282E2,1.705607958E-2,5.435289741E-1,5.959481746E-2
3.608495072E2,-6.842858791E-1,2.990798056E-1,-3.561063707E-1
3.609444912E2,-3.332544565E-1,-1.087051034E0,2.119611949E-1
3.610394492E2,4.499555230E-1,1.656576693E-1,3.559530973E-1
3.611294562E2,-1.287459135E0,1.326483011E0,-7.610273957E-1
3.612244342E2,5.701748282E-2,-4.077913463E-1,1.107788682E0
3.613194192E2,9.136569500E-1,1.140145183E0,-2.007852346E-1
3.614144032E2,5.650075078E-1,-1.198476478E-1,5.957304239E-1
3.615093562E2,-7.650990486E-1,-2.155922651E0,8.115746826E-2
3.616043432E2,-8.654302955E-1,-7.723034024E-1,-1.622370362E0
3.616943482E2,3.409877121E-1,-3.823679686E-2,-3.718829751E-1
3.617893052E2,-5.177963153E-2,1.389514208E0,6.948135495E-1
3.618793142E2,-3.939056396E-1,7.392659783E-1,3.351934552E-1
3.619742822E2,4.865262210E-1,-4.058852494E-1,9.755067527E-2
3.620692692E2,-7.707943767E-2,5.065501928E-1,-2.895010412E-1
3.621642602E2,6.494667530E-1,2.412283272E-1,-9.390275478E-1
3.622591185E2,6.208466291E-1,-7.808250189E-1,-9.650651217E-1
3.623541145E2,5.263184309E-1,-1.207192540E-1,-3.762251437E-1
3.624490805E2,-3.530518413E-1,8.312603086E-2,2.550807893E-1
3.625390825E2,-2.237118036E-1,2.529329658E-1,9.747208953E-1
3.626340635E2,6.276260614E-1,-2.672997713E-1,-5.935918167E-2
3.627290185E2,-1.804079562E-1,-7.362642139E-2,-1.699018031E-1
3.628190195E2,1.180724502E0,2.761369348E-1,-7.392727137E-1
3.629139875E2,4.169644415E-1,-1.533337712E0,-1.052985787E-1
3.630039955E2,6.295440197E-1,6.901107430E-1,-4.306869209E-1
3.630989625E2,-3.615706861E-1,1.334397674E0,2.737795003E-2
3.631939435E2,1.290045857E0,-5.595628619E-1,1.403220415E0
3.632889245E2,5.309785604E-1,1.396058500E-1,-1.422323942E0
3.633839215E2,5.600993037E-1,4.196639657E-1,-1.301714540E0
3.634789045E2,-5.881543756E-1,5.599934459E-1,-8.154097795E-1
3.635738875E2,-1.303522885E-1,8.977757692E-1,-2.915429771E-1
3.636688665E2,-2.923176289E-1,-4.046533108E-1,-4.305128753E-1
3.637638495E2,3.692962825E-1,-1.881645173E-1,-8.289551735E-1
3.638588335E2,7.633990049E-1,8.611981869E-1,8.516668677E-1
3.639538145E2,1.017389655E0,-5.218552947E-1,4.259071946E-1
3.640487935E2,1.465091825E0,1.044288635E0,-1.254087090E0
3.641437795E2,-2.880509496E-1,-2.327149063E-1,-6.484546065E-1
3.642387585E2,-4.063512981E-1,2.624562383E-1,6.120392308E-2
3.643337415E2,-2.386244247E-3,7.318556309E-2,-2.041567087E0
3.644287245E2,5.971138477E-1,3.310460746E-1,-5.014205724E-2
3.645236755E2,2.172234841E-2,3.283183277E-1,1.043306962E-1
3.646136865E2,1.258454770E-1,-2.995823920E-1,8.648101240E-2
3.647086705E2,6.823088527E-1,9.044350386E-1,2.818290293E-1
3.648036535E2,1.447963119E-1,-5.827348679E-2,-1.348287761E-1
3.648986145E2,-4.748502672E-1,-5.774923563E-1,-2.621016800E-1
3.649936115E2,5.526174307E-1,-6.798593998E-1,-1.267440081E0
3.650885765E2,-4.727156758E-1,1.659949124E-1,1.336193919E0
3.651785825E2,-6.174599528E-1,6.492739320E-1,7.086361051E-1
3.652735535E2,5.735724568E-1,7.253734469E-1,-6.357425451E-1
3.653685195E2,2.140898257E-1,-3.264359236E-1,-4.576648399E-2
3.654585275E2,-1.671660095E-1,-3.420864642E-1,-1.131645739E-1
3.655535115E2,1.217544675E0,8.764893562E-2,-4.471908808E-1
3.656484615E2,-7.395585626E-2,-2.087507024E-2,9.843127429E-2
3.657434585E2,-3.213974535E-1,1.444153786E-1,8.625327945E-1
3.658384545E2,1.236384988E0,-1.060827255E0,6.623108387E-1
3.659334375E2,-4.997333139E-2,3.004091501E0,-2.569272280E0
3.660284205E2,-1.645864487E0,3.830134869E-1,1.556686401E0
3.661233975E2,5.823053718E-1,-1.200877905E0,4.320053458E-1
3.662183825E2,-9.437422156E-1,2.435986847E-1,-3.558460951E0
3.663133645E2,-2.120471478E0,-9.708158374E-1,2.750844240E0
3.664083495E2,-3.555506840E-2,3.024431169E-1,9.430514276E-2
3.665033285E2,-5.627609491E-1,-6.002944112E-1,-8.215780370E-3
3.665983105E2,1.667255282E0,3.732645988E0,2.531091273E-1
3.666932945E2,2.464307696E-1,-4.981834814E-2,8.067793846E-1
3.667882745E2,2.695660889E-1,-1.774119854E0,-2.550550222E0
3.668832575E2,2.047811262E-2,9.859953523E-1,1.323660851E0
3.669782405E2,-5.699279904E-1,1.536996365E0,-5.831081793E-2
3.670731975E2,3.102127612E-1,7.302659750E-1,4.361404106E-2
3.671632035E2,-8.118905425E-1,-9.042463303E-1,-2.841844559E-1
3.672580341E2,-2.785324156E-1,-8.536087722E-2,1.788152605E-1
3.673530181E2,-3.964900374E-1,2.593589127E-1,-7.121543884E-1
3.674479931E2,5.356072187E-1,-1.399654269E0,-6.734833121E-1
3.675429591E2,-1.714390218E-1,1.365055799E0,1.085994363E0
3.676329631E2,-2.508817315E-1,1.230635166E0,3.634807467E-1
3.677279471E2,1.821061969E-2,-9.130576998E-2,-2.637276053E-1
3.678229011E2,-4.507577717E-1,-1.987511516E0,-7.974961400E-1
3.679178981E2,7.710793614E-1,-1.255808234E0,3.806998134E-1
3.680128921E2,-4.167446196E-1,1.499599695E0,-4.892781079E-1
3.681078731E2,6.066452265E-1,1.104438454E-1,-5.403198600E-1
3.682028401E2,7.098977566E-1,1.074591756E0,-6.625061035E-1
3.682978061E2,-1.607410669E0,-1.853148043E-1,1.036201000E0
3.683928171E2,3.385897279E-1,-8.936648071E-2,4.327798188E-1
3.684878011E2,-1.845504344E-2,3.504918814E-1,3.563418984E-1
3.685827631E2,5.207575113E-2,-1.219923258E0,-6.291462481E-2
3.686777641E2,1.876427978E-1,8.230347633E-1,-1.049178839E-1
3.687727461E2,3.523735702E-1,-6.155483723E-1,7.064394653E-2
3.688677291E2,-4.132815897E-1,7.776181102E-1,6.866348535E-2
3.689627091E2,-2.700535394E-2,2.664794326E-1,6.911159754E-1
3.690576921E2,1.510130018E-1,-5.367765948E-2,4.735102654E-1
3.691526751E2,9.109550714E-2,-9.015176445E-2,-4.892430454E-2
