"Time (s)","X (rad/s)","Y (rad/s)","Z (rad/s)"
3.530779418E2,4.543830395E0,2.259938002E0,-2.915374994E0
3.531729028E2,1.378324628E0,4.479598522E0,-2.441128969E0
3.532679018E2,-3.457791567E0,-1.565321803E0,-1.459595114E-1
3.533628788E2,-2.198009193E-1,-7.256609797E-1,3.073627472E0
3.534578588E2,1.746892095E0,6.269785166E-1,-1.207921624E0
3.535528198E2,2.783083320E-1,-8.670523763E-1,-7.426095009E-1
3.536477968E2,-1.625255793E-1,-7.834229469E-1,-9.952605367E-1
3.537427948E2,-4.397803307E0,2.987671375E0,-2.504805803E0
3.538377708E2,3.809794188E-1,1.530442595E0,-6.488943696E-1
3.539327348E2,9.253707528E-1,-1.289963365E0,-1.511568546E0
3.540277318E2,-7.107966542E-1,1.054044247E0,-8.020267487E-1
3.541226888E2,1.030210406E-1,-5.138793588E-1,2.643034756E-1
3.542126918E2,-8.027163744E-1,-3.166443110E-1,-4.544113874E-1
3.543076428E2,1.388212919E0,3.810187280E-1,-4.730648696E-1
3.544026288E2,3.921736404E-2,-1.212184668E0,-9.139299989E-1
3.544976048E2,1.632550716E0,-4.755321026E0,-5.304362997E-2
3.545876088E2,9.542689919E-1,-3.062210083E0,-3.505058289E-1
3.546825858E2,1.871057004E-1,-9.366715550E-1,-4.502221942E-1
3.547775458E2,7.745534182E-1,-1.242187262E0,-8.453357220E-2
3.548725448E2,3.609127998E-1,-7.082455754E-1,-3.152808845E-1
3.549674958E2,8.647258282E-1,6.980640292E-1,-4.237843454E-1
3.550575018E2,1.440182328E0,-4.911394790E-2,-2.183964968E0
3.551524828E2,1.399362206E0,-1.398225129E-1,-1.349824548E0
3.552474388E2,-1.102262974E0,2.384019136E0,-1.579017490E-1
3.553424338E2,7.134976387E0,1.030997276E1,-6.191791534E0
3.554374188E2,-1.356949449E0,-5.346308231E0,-8.231431842E-1
3.555323998E2,1.236930132E0,-1.444811821E0,1.066868782E0
3.556273768E2,7.799774408E-1,3.999906063E0,3.004472494E0
3.557223558E2,-3.070636034E0,-3.795330599E-2,1.863998175E0
3.558173358E2,1.095091224E0,-4.099010527E-1,1.276647449E0
3.559123128E2,3.534936905E0,1.710494995E0,2.565044403E0
3.560072918E2,2.750863791E0,1.624154925E0,-2.208280325E0
3.561022718E2,-1.776685953E0,-2.151799917E0,-4.115673542E0
3.561972308E2,-3.003097534E0,5.137529850E0,2.123203039E0
3.562922258E2,-2.677383900E0,-8.424431801E0,-1.063971996E0
3.563872088E2,-2.157197714E0,2.099626780E0,-2.984438896E0
3.564821858E2,9.773662090E-1,1.370422244E0,-2.010678768E0
3.565771388E2,-2.496022731E-1,2.752431333E-1,-1.005637407E0
3.566721358E2,-3.361635804E-1,-2.107014656E0,-2.459162921E-1
3.567671228E2,1.846893430E-1,5.375078321E-1,-1.407733560E-1
3.568621028E2,-5.079852939E-1,7.688673139E-1,-2.393876076E0
3.569570778E2,8.642956018E-1,-1.142249227E0,-2.089109182E0
3.570520598E2,-7.971114665E-2,-8.473381996E-1,-4.999468327E-1
3.571469372E2,-1.136455103E-3,-8.194108605E-1,-7.827237844E-1
3.572419132E2,-2.515746057E-1,-6.674918532E-1,1.071146578E-1
3.573368942E2,1.738895655E0,-6.703955531E-1,6.007409096E-1
3.574318492E2,3.215830922E-1,4.922985733E-1,-1.691556215E0
3.575218542E2,-2.383683443E0,-2.958964929E-2,6.721933842E0
3.576168342E2,-8.695416451E-1,5.601117015E-1,-1.005907208E-1
3.577118112E2,-2.763481140E0,5.136169195E-1,-1.567931533E0
3.578067922E2,7.521731257E-1,-6.540550590E-1,-4.610522687E-1
3.579017702E2,1.469933093E-1,1.161717892E0,-3.601224720E-2
3.579967232E2,-1.442695111E-1,-2.482178688E0,4.402329624E-1
3.580917192E2,-5.752328634E-1,8.320217133E-1,-1.204771042E0
3.581867032E2,-1.190221384E-1,7.104133964E-1,4.714739323E-1
3.582816622E2,-5.763471127E-1,4.379081428E-1,1.323789597E0
3.583766582E2,1.918373853E-1,5.929131508E-1,9.169479609E-1
3.584716242E2,2.858772576E-1,3.346368670E-1,5.214686394E-1
3.585666042E2,3.771638125E-2,1.186506823E-1,3.687348366E-1
3.586616002E2,2.968946993E-1,9.855072945E-2,4.202293754E-1
3.587565672E2,-9.938987345E-2,2.648154646E-2,3.955288827E-1
3.588515292E2,1.954595298E-1,-1.918517798E-1,4.502686560E-1
3.589415392E2,5.444547534E-1,-3.983234763E-1,2.188840210E-1
3.590365182E2,1.520635009E0,-3.451776505E-1,-5.244052410E-1
3.591314992E2,5.728159547E-1,-4.054622650E-1,-1.051790833E0
3.592264752E2,-3.090808094E-1,-3.615019917E-1,-1.174154282E0
3.593214552E2,5.100421906E-1,9.759403020E-2,-8.114793301E-1
3.594164352E2,-3.178606033E-1,3.914467096E-1,-1.289157867E-1
3.595114122E2,-6.180704832E-1,3.158876002E-1,-5.469548702E-2
3.596063932E2,-3.529194891E-1,-4.744305313E-1,2.289641649E-1
3.597013602E2,3.931703866E-1,-5.764134228E-3,3.927708566E-1
3.597963422E2,-4.019542336E-1,4.993964434E-1,2.779189646E-1
3.598913292E2,-5.267338753E-1,1.858003736E-1,-1.300236881E-1
3.599863092E2,-9.865465760E-1,-1.971360892E-1,-2.105415910E-1
3.600812792E2,-1.200616598E0,-2.775571048E-1,1.595984399E-1
3.601762602E2,-1.075051546E0,-3.213684857E-1,2.669259533E-2
3.602712452E2,9.592012763E-1,1.373389810E-1,1.534891576E-1
3.603662222E2,1.130602598E0,-9.076302052E-1,8.591624498E-1
3.604611922E2,1.338644862E0,-3.452708960E0,3.619513214E-1
3.605561582E2,4.328019619E-1,-2.273934335E-1,1.553761661E-1
3.606511492E2,-8.120919466E-1,-6.671433449E-1,-1.636831090E-2
3.607461402E2,-6.046465635E-1,-5.202358365E-1,-8.214978576E-1
3.608411202E2,1.568645686E-1,-2.485596538E-1,-6.123745069E-2
3.609360972E2,-9.510516375E-2,-2.938491106E-1,-1.997619271E-1
3.610310772E2,-1.316571087E-1,-3.153056800E-1,-7.241698503E-1
3.611260572E2,-3.296529651E-1,-4.055709019E-2,-3.723319471E-1
3.612210342E2,-1.904067546E-1,-1.763146520E-1,-3.001815677E-1
3.613160132E2,-3.554448485E-1,2.354743183E-1,1.355955452E-1
3.614109942E2,-1.045079827E0,-1.217284322E0,8.114566803E-1
3.615059662E2,7.244497538E-2,-1.914529800E-1,7.037669420E-1
3.616009502E2,1.136881351E0,2.475193441E-1,-1.989712864E-1
3.616959302E2,7.427118421E-1,5.247312188E-1,-3.677943647E-1
3.617908782E2,7.384357452E-1,9.340968132E-1,-6.826724410E-1
3.618858662E2,1.384496689E0,1.591120481E0,-1.323820949E0
3.619808402E2,2.608938932E0,2.931301355E0,-1.347602248E0
3.620758442E2,-1.176379919E0,2.739982605E0,-6.277092695E-1
3.621706768E2,-5.118724331E-2,4.354018271E-1,-8.435655236E-1
3.622656308E2,3.972267509E-1,2.706664503E-1,-8.632642627E-1
3.623606348E2,1.218249559E0,-2.484457940E-1,-7.949896455E-1
3.624556088E2,-1.497320652E0,-7.605945468E-1,5.156602859E-1
3.625505938E2,-1.489831686E0,-3.815003395E0,1.933047652E0
3.626455408E2,3.611294329E-1,-1.887706995E0,3.262556076E0
3.627355498E2,5.269324780E-1,-1.337656856E0,2.752674103E0
3.628305008E2,-3.106651068E0,-2.985800982E0,-8.668852448E-1
3.629205108E2,3.501055241E-1,-4.403826296E-1,-1.252950907E0
3.630154858E2,-5.930354595E-1,6.510249972E-1,-1.585641265E0
3.631104678E2,-1.868517160E0,1.685209990E0,-1.232971191E0
3.632054178E2,6.308386922E-1,2.582028389E0,-1.630948305E0
3.632954278E2,-1.283838391E0,-3.026414216E-1,-1.979265094E0
3.633904078E2,7.923321128E-1,1.445731282E0,-5.404224992E-1
3.634853838E2,1.556602597E0,-1.098237485E-1,-8.670049906E-1
3.635803648E2,1.321377158E0,1.065151811E0,1.901394725E0
3.636753448E2,-2.718983412E0,-2.645349264E0,-2.252827168E0
3.637703148E2,-1.536514163E0,-1.906092286E0,-3.132223606E0
3.638653008E2,-1.809696913E0,1.456999779E0,3.231232643E0
3.639602808E2,-1.332217813E0,-3.857057095E0,-3.360161304E0
3.640552568E2,-2.072534084E0,-2.133110046E0,-4.944202900E0
3.641502228E2,6.375656724E-1,2.671413183E0,-1.416050792E0
3.642452178E2,8.984358907E-1,2.475974798E0,1.707564592E0
3.643401948E2,9.162616134E-1,2.389220715E0,-1.300492287E0
3.644351538E2,1.123795033E0,1.998216629E0,-8.644815683E-1
3.645301318E2,1.545550674E-1,2.431896448E0,-1.871303797E0
3.646251168E2,-3.331544697E-1,2.258782238E-1,-1.449460864E0
3.647201118E2,2.887047231E-1,-4.160822928E-1,-7.017870545E-1
3.648150898E2,-4.536944628E-2,-2.189566612E0,4.996044338E-1
3.649100678E2,-5.697370693E-2,9.301732779E-1,2.111935169E-1
3.650050208E2,5.870938897E-1,1.078002334E0,7.929411530E-1
3.650950278E2,5.751612782E-1,4.107922614E-1,6.633734703E-1
3.651900068E2,1.220914721E-2,-5.999388546E-2,3.233640790E-1
3.652849848E2,7.690577507E-1,-2.426873147E-1,3.076670766E-1
3.653799648E2,-1.462981999E-1,4.028304815E-1,-5.918948054E-1
3.654749148E2,-8.408122510E-2,1.023804173E-1,-8.340913653E-1
3.655649248E2,-5.437548757E-1,-4.816492498E-1,-2.618159950E-1
3.656598718E2,-4.754658699E0,3.689984679E-1,-2.595851183E0
3.657498808E2,-9.140741229E-1,-1.255343199E0,-7.884705067E-1
3.658448618E2,3.518322110E-1,1.535092741E-1,4.227370024E-2
3.659398408E2,4.908936680E-4,-3.275479376E-1,-1.433852464E-1
3.660348178E2,-4.012650549E-1,-2.195762992E-1,-2.210743576E-1
3.661297978E2,-4.738448858E-1,-5.094678998E-1,-3.569637239E-1
3.662247768E2,-2.894066870E-1,-4.389730096E-2,1.201792508E-1
3.663197528E2,-2.400874719E-2,3.153010309E-1,3.353457749E-1
3.664147158E2,4.113330543E-1,4.909762144E-1,3.568005860E-1
3.665047158E2,-1.474677026E-1,4.920960665E-1,1.449988127E0
3.665996938E2,-4.099220634E-1,1.984528899E0,2.558121204E0
3.666946598E2,-1.113469124E0,-1.235022902E0,2.074300766E0
3.667896278E2,7.333102822E-2,-4.269436836E0,1.733003974E0
3.668796308E2,9.121220112E-1,-1.910296440E0,5.349938199E-2
3.669746108E2,3.160208091E-2,-3.443261623E0,-1.936234683E-1
3.670695868E2,1.560959965E-1,1.042142987E0,2.734077275E-1
3.671644501E2,-1.321933508E0,-1.411755323E0,-1.081444144E0
3.672594091E2,6.162906289E-1,3.463144600E-1,-2.767401040E-1
3.673494121E2,1.875775307E-1,9.774596244E-2,1.453367323E-1
3.674443881E2,2.093728632E-1,-2.821365595E-1,8.633310348E-2
3.675393681E2,-1.935081333E-1,5.264110118E-2,-7.745596766E-2
3.676343251E2,-9.510436654E-1,4.710655287E-2,-1.771571338E-1
3.677293261E2,-2.101377100E-1,1.613999248E0,-6.377941370E-1
3.678243051E2,5.834223330E-2,1.094566584E0,-6.343071461E-1
3.679192851E2,2.757599115E0,-5.944225788E0,-9.435492754E-1
3.680142611E2,-3.280955851E-1,-1.491567969E0,6.475918293E-1
3.681092411E2,-5.216760635E-1,-1.118228361E-1,-7.240001857E-2
3.682042211E2,1.333064198E0,-3.101148307E-1,-2.866445482E-1
3.682991991E2,1.585003734E0,4.908671081E-1,-1.901502907E-2
3.683941781E2,7.321645617E-1,-2.570064366E-1,-4.795541056E-3
3.684891591E2,1.447526932E0,-6.050078273E-1,-2.503293455E-1
3.685841331E2,2.238229036E0,-6.683123708E-1,7.309938073E-1
3.686791141E2,1.038104892E0,-1.885480992E-2,8.238092661E-1
3.687740951E2,5.473189950E-1,-3.681146502E-1,-1.339170337E-1
3.688690451E2,-2.875855446E0,2.631684303E0,1.231869817E0
3.689640421E2,-2.298007727E0,4.184407711E0,-1.526060224E0
3.690590311E2,-1.229312539E0,-4.320008755E0,-1.042411089E0
3.691540081E2,1.983699501E-1,9.375981688E-1,-8.092474937E-1
3.692489881E2,3.215799630E-1,-2.635757685E0,-1.760230213E-1
3.693439501E2,1.070200920E0,1.490614861E-1,-1.545538306E-1
3.694389451E2,3.377230883E0,-1.239062548E0,1.707962990E0
3.695339251E2,3.419667184E-1,-9.849536419E-1,1.318690062E0
3.696289051E2,-9.522928596E-1,6.252747178E-1,-6.770076752E-1
3.697238811E2,9.950791001E-1,-5.673865080E-1,5.379291177E-1
3.698188621E2,-3.375040293E-1,2.103495896E-1,-2.221956402E-1
3.699138411E2,-6.669352949E-2,-3.848266974E-2,2.244870067E-1
3.700088171E2,-2.803584635E-1,2.663240209E-2,1.849626899E-1
3.701037991E2,1.140447930E-1,-2.421903163E-1,3.175337613E-1
3.701987781E2,-1.297560036E-1,-5.571772158E-2,-1.679286920E-2
3.702937271E2,-4.320308268E-1,3.467942774E-1,-1.522351205E-1
3.703837311E2,3.900966644E-1,-2.106864154E-1,-6.675992906E-2
3.704787151E2,-1.243701875E-1,9.817977995E-2,6.253841519E-2
3.705736951E2,4.958629310E-1,-6.359932423E-1,-1.024435461E-1
3.706686671E2,-1.204260960E-1,3.601159900E-2,-1.600841619E-2
3.707636241E2,3.507883847E-1,-2.747568488E-1,-4.449604452E-2
3.708536321E2,1.917450279E-1,-1.404192597E-1,-1.668901742E-1
3.709486111E2,-3.615448624E-2,-1.490423083E-2,-2.887987532E-2
3.710435881E2,-3.710772693E-1,9.931986779E-2,5.918053165E-2
3.711385441E2,1.217504963E-1,2.685664296E-1,-5.122062564E-1
3.712285481E2,1.948411167E-1,-1.055693403E-1,2.719254792E-1
3.713235281E2,-5.519047976E-1,4.270661771E-1,-2.197248340E-1
3.714184841E2,4.618089199E-1,-9.384260178E-1,3.277714849E-1
3.715134801E2,-4.788228273E-1,4.163837731E-1,-2.085544169E-2
3.716084461E2,-1.332766861E-1,6.130226851E-1,-5.319282413E-1
3.717034421E2,2.141537368E-1,-2.663946450E-1,3.217467368E-1
3.717984221E2,-2.747645043E-2,1.792937368E-1,-2.756666541E-1
3.718933881E2,-1.452459991E-1,-6.068117917E-2,3.740594387E-1
3.719883781E2,-2.587388456E-2,-2.719034255E-1,-1.284678653E-2
3.720833591E2,-2.126182616E-1,2.952669561E-1,-1.627837867E-1
3.721782025E2,-2.551060021E-1,-1.739604771E-2,1.075916737E-1
3.722731805E2,1.718798578E-1,8.776801825E-2,-1.562697738E-1
3.723681605E2,4.085607529E-1,-5.205872059E-1,3.107036948E-1
3.724631405E2,-3.379118629E-3,2.138279669E-4,2.249749610E-3
3.725581165E2,-2.199672312E-1,2.525820732E-1,-1.531049609E-1
3.726530965E2,1.921737492E-1,-3.822786808E-1,1.802980304E-1
3.727480785E2,2.816000879E-1,-1.525636911E-1,-7.546742260E-2
3.728430315E2,-1.191814899E0,6.141074300E-1,2.593809664E-1
3.729330345E2,2.070784867E-1,-4.928647727E-2,-8.425579667E-1
3.730280145E2,1.098751575E-1,-1.520091295E0,8.594828248E-1
3.731229935E2,5.344580486E-2,6.044194102E-1,-4.598549008E-1
3.732179455E2,-6.202089190E-1,1.208243370E0,2.325172424E-1
3.733129365E2,-6.549251080E-1,1.826920748E0,-5.192031264E-1
3.734079305E2,-4.360348880E-1,4.759075046E-1,-3.690499663E-1
3.735029075E2,-5.586691499E-1,4.332341254E-1,2.883610129E-1
3.735978595E2,1.512307674E-1,-2.885825634E0,7.172132134E-1
3.736928455E2,5.346825123E-1,9.961488098E-2,-4.661559761E-1
3.737878445E2,-5.236653611E-2,-5.824292302E-1,2.598057985E-1
3.738828255E2,1.593449414E-1,1.733396351E-1,-6.723158062E-2
3.739778035E2,-3.416909575E-1,1.104223847E0,-4.377960861E-1
3.740727815E2,-2.690741777E0,1.396163821E0,-5.854105949E-1
3.741677615E2,-1.811934114E-1,-3.152147770E0,-3.642119408E0
3.742627415E2,-2.065718889E0,6.683375835E-1,-2.390058935E-1
3.743577175E2,-9.088949114E-2,1.404703110E-1,-3.038095236E-1
3.744526985E2,-2.041126490E0,-3.291163206E0,-1.094535708E0
3.745476735E2,-3.766472042E-1,-1.164559960E0,-6.784270406E-1
3.746426545E2,8.203237653E-1,-2.006545305E0,-1.428902864E0
3.747376055E2,1.746330619E0,1.405686736E0,-4.643734396E-1
3.748276145E2,1.056271911E0,3.090627670E0,1.340493560E-1
3.749225955E2,1.551344991E-1,1.180378050E-1,2.514713109E-1
3.750175495E2,-3.402550817E-1,-7.690259218E-1,3.015289903E-1
3.751075525E2,-5.516123772E-1,-4.875604995E-3,9.092237055E-2
3.752025325E2,1.593093514E0,2.139034271E0,1.152758718E0
3.752975125E2,1.053947091E0,2.070137024E0,3.379942179E0
3.753924845E2,-3.550191522E-1,3.310669661E-1,-2.232124329E0
3.754874665E2,-3.749242984E-3,5.128037930E-1,4.444472790E-1
3.755824495E2,-1.202730387E-1,6.455553174E-1,-1.154157072E-1
3.756774265E2,-2.893733978E-1,2.669894099E-1,3.362330794E-1
3.757723885E2,-3.322630376E-2,-1.564209312E-1,9.419003129E-2
3.758673755E2,-2.813535370E-2,2.057673931E-1,-2.651502192E-2
3.759623505E2,-3.339024633E-2,-2.857614756E-1,2.332067490E-2
3.760573435E2,-3.903836012E-1,7.436290979E-1,1.341772825E-1
3.761523095E2,-1.253852010E0,8.585934639E-1,6.626440883E-1
3.762473005E2,-7.600146532E-2,9.099185467E-1,-4.665545225E-1
3.763422815E2,-1.503014565E0,1.723843813E0,-9.737157077E-2
3.764372605E2,1.339266658E0,-5.063725948E0,-1.420741975E-1
3.765322385E2,2.599992752E-1,1.611579895E0,-3.053637445E-1
3.766272175E2,9.256068617E-2,-1.905841470E0,2.013604045E-1
3.767221975E2,-1.267549038E0,2.076274395E0,5.820333362E-1
3.768171745E2,1.813921481E-1,-9.659132957E-1,1.718244553E-1
3.769121555E2,-4.243359715E-2,1.638528407E-1,-8.615440875E-2
3.770071345E2,-1.391209662E-1,1.842387915E-1,3.858858719E-2
3.771019940E2,-1.200936913E0,1.496356130E-1,7.032462358E-1
3.771969900E2,1.481834203E-1,8.056069613E-1,-9.756802022E-2
3.772919700E2,2.041114271E-1,1.740395874E-1,8.016834408E-2
3.773869470E2,-1.497353911E-1,3.364617825E-1,-2.922854573E-2
3.774819020E2,3.509597480E-2,1.773003954E-3,-1.529634446E-1
3.775768990E2,8.041617274E-1,-6.107596755E-1,8.564969152E-2
3.776718850E2,9.648708701E-1,-1.689100385E0,-6.838370860E-2
3.777668650E2,3.374156728E-2,6.054362655E-1,3.751682937E-1
3.778618410E2,5.592305660E-1,-8.078494668E-2,-2.372672856E-1
3.779568210E2,-2.445444018E-1,2.211585790E-1,4.704597965E-2
3.780518020E2,-8.721823245E-2,3.381511942E-2,-1.147455908E-2
3.781467820E2,-2.404943556E-1,1.467492282E-1,1.070348173E-1
3.782417590E2,-1.915556006E-2,5.373750627E-2,-1.664760411E-1
3.783367390E2,-6.225417927E-2,1.145728081E-1,-1.149131507E-1
3.784317190E2,-8.969184011E-2,1.564644575E-1,-1.518819667E-2
3.785266960E2,7.231619954E-2,1.941661090E-1,-7.457128912E-2
3.786216770E2,3.236707449E-1,-8.249113709E-2,-1.574341804E-1
3.787166570E2,-4.521415830E-1,2.326390445E-1,-6.893433630E-2
3.788116190E2,-1.560318619E-1,6.377463043E-2,8.469968289E-2
3.789065900E2,1.667019576E-1,2.964012884E-2,3.029830940E-2
3.789965930E2,8.107835054E-2,2.156069688E-2,-3.864476085E-2
3.790915510E2,1.315970272E-1,5.234527588E-2,-1.245974377E-1
3.791815550E2,1.082543507E-1,3.577636927E-2,2.226822823E-2
3.792765240E2,-1.384535730E-1,1.242621336E-2,2.859718539E-2
3.793714860E2,8.750210702E-2,-4.125840589E-2,-1.703916118E-2
3.794614910E2,-2.831059396E-1,2.301563174E-1,-5.990446731E-2
3.795564720E2,3.117972612E-1,-2.176799178E-1,-7.178849727E-2
3.796514320E2,-1.544691473E-1,4.859398678E-2,2.723117173E-2
3.797464290E2,7.963989675E-2,5.583339930E-2,4.868796561E-3
3.798414090E2,-2.997800112E-1,2.187689990E-1,4.970908165E-2
3.799363860E2,4.169066902E-3,-2.328299917E-2,3.218511492E-2
3.800313410E2,-1.429216750E-2,-4.077182338E-2,-5.421286821E-2
3.801263370E2,1.521790773E-1,-6.752219051E-2,2.521087974E-2
3.802213240E2,1.552769840E-1,-1.393919438E-1,-7.888093591E-2
3.803163040E2,6.103021093E-3,1.067426056E-1,5.050760694E-3
3.804112840E2,-8.706547320E-2,1.456790231E-2,-1.462492626E-2
3.805062610E2,-1.406465918E-1,1.525355279E-1,1.313476115E-1
3.806012410E2,1.981464922E-1,-2.980798185E-1,-5.229140073E-2
3.806962220E2,7.406868041E-3,-3.395566344E-2,3.650743514E-2
3.807911980E2,1.428328305E-1,-2.024539411E-1,-9.047481418E-2
3.808861790E2,6.061516330E-2,-3.375985101E-2,3.167045116E-2
3.809811590E2,5.312346667E-2,1.089251935E-1,-2.222944982E-2
3.810761150E2,-1.088633090E-1,-5.231994390E-2,9.196493775E-2
3.811661170E2,-3.896165639E-2,3.377870098E-2,-5.154903978E-2
3.812610810E2,5.349415913E-2,-8.720733970E-2,8.382515050E-3
3.813560770E2,-8.144156076E-3,1.127140075E-1,-8.140728623E-2
3.814510540E2,8.445791155E-2,-7.969693840E-2,-1.160355378E-2
3.815460200E2,-2.683970630E-1,2.047478706E-1,-1.493836381E-2
3.816410150E2,-2.469051443E-2,8.208689839E-2,1.869763620E-2
3.817359650E2,-2.674569376E-2,5.860826001E-2,2.089949884E-2
3.818309630E2,9.764113277E-2,-2.087400258E-1,-2.458378905E-3
3.819259280E2,-7.700378448E-2,5.749619007E-2,6.623996794E-2
3.820209300E2,5.337605253E-2,1.758702397E-1,-6.406237930E-2
3.821157619E2,-6.014748663E-2,-1.005197316E-1,1.481281966E-2
3.822107229E2,1.373108029E-1,-1.144342870E-1,7.529250532E-2
3.823057199E2,4.740567505E-1,-1.364178360E-1,-1.494781673E-1
3.824006989E2,1.679344326E-1,-6.154662464E-3,-7.932683080E-2
3.824956799E2,-4.682465196E-1,1.219670698E-1,4.956495017E-2
3.825906559E2,-1.170786738E0,3.992327452E-1,4.627600312E-1
3.826856379E2,-2.209640980E0,3.665328026E-1,1.048773170E0
3.827806099E2,5.029272437E-1,8.561961353E-2,-3.972537220E-1
3.828755699E2,4.755278528E-1,-1.081902161E-1,2.360807806E-1
3.829705549E2,2.765895724E-1,-2.395594269E-1,-1.413103193E-1
3.830655549E2,3.853705227E-1,3.055395782E-1,3.012072854E-2
3.831605309E2,-9.932263941E-2,-3.099796176E-2,-1.594742984E-1
3.832554989E2,3.106782436E-1,4.512459505E-3,4.340271652E-2
3.833504929E2,1.772850901E-1,7.771300524E-2,7.596477866E-2
3.834454629E2,1.343846172E-1,1.516865343E-1,-5.256273970E-2
3.835404499E2,4.573837221E-1,5.777436495E-2,-1.184431314E-1
3.836354059E2,-4.246680737E-1,2.836091518E-1,1.505227536E-1
3.837303859E2,2.603204250E-1,1.248824690E-2,-4.446169734E-2
3.838203889E2,-2.293087691E-1,9.384111315E-2,-1.949900761E-2
3.839153599E2,1.204215828E-2,-3.294631839E-2,4.183643684E-2
3.840103409E2,-3.927017152E-1,2.435743064E-2,1.028442308E-1
3.841053249E2,-4.774233401E-1,3.273020983E-1,-7.279906422E-2
3.842003069E2,1.078324914E0,-1.148667783E-1,-1.631476879E-1
3.842952869E2,-1.389932334E-1,-2.134143561E-2,-1.066355258E-1
3.843902649E2,-6.256572604E-1,1.193062887E-1,7.152979076E-2
3.844852459E2,-1.405101363E-2,1.717257798E-1,3.650566190E-2
3.845802249E2,3.042510711E-2,5.641442165E-2,-3.719279170E-2
3.846752029E2,-1.604426838E-2,-4.827259481E-2,-2.550459094E-2
3.847701829E2,-2.782385238E-2,-1.313338894E-2,-2.895033360E-2
3.848651639E2,-4.422375932E-2,1.581864059E-2,2.724088728E-2
3.849601219E2,-3.214083910E-1,-2.574888170E-1,-2.409644127E0
3.850551189E2,-5.038326383E-1,2.219819129E-1,-7.683345079E-1
3.851501009E2,-1.157648802E0,-3.779870868E-1,-2.553274930E-1
3.852450789E2,-1.469794154E0,-1.247233748E0,3.301024437E-1
3.853400479E2,-2.059271812E0,-1.317429185E0,-6.264480948E-1
3.854350339E2,-7.202978134E-1,3.309944868E-1,1.616682053E0
3.855300169E2,-8.185542226E-1,1.586519718E0,-9.077056050E-1
3.856249969E2,-2.641406357E-1,-3.094764948E-1,-1.505621988E-2
3.857199779E2,2.827198803E-1,-4.796890914E-1,3.266648293E0
3.858149549E2,-3.346523270E-2,-8.013421297E-2,1.087743282E0
3.859099349E2,-2.618460357E-1,9.759238362E-2,-6.398883462E-1
3.860049119E2,1.855749935E-1,-4.918522760E-2,3.460319042E-1
3.860998929E2,1.597057432E-1,5.620460212E-2,5.453776941E-2
3.861948739E2,1.644008517E0,2.409218401E-1,-5.673621297E-1
3.862898539E2,-9.226343036E-1,-5.734246373E-1,1.305176854E0
3.863848309E2,-4.478119314E-1,-2.052771449E-1,-9.759933352E-1
3.864798129E2,3.803040385E-1,2.830865420E-2,5.893780589E-1
3.865747919E2,1.186587512E-1,-1.945485920E-1,-1.952010691E-1
3.866697699E2,-2.183470577E-1,2.258412242E-1,-9.346179664E-2
3.867647499E2,2.086964101E-1,2.992829680E-1,2.447246611E-1
3.868597319E2,-3.327423334E-2,9.383632988E-2,-4.736890197E-1
3.869546899E2,2.714498937E-1,2.052599564E-2,3.604095578E-1
3.870496859E2,-2.950714231E-1,2.504790425E-1,-5.140240788E-1
3.871445592E2,-3.873985261E-2,-5.495996028E-2,1.969612539E-1
3.872395122E2,2.105465718E-2,-1.238215528E-2,-1.488863826E-1
3.873344882E2,6.451482177E-1,-4.081687331E-1,-2.523283660E-1
3.874294842E2,-4.122262299E-1,5.417652130E-1,4.159159958E-1
3.875244742E2,3.800527155E-1,-2.887154818E-1,-2.616627514E-1
3.876194542E2,6.084960699E-1,-9.270984679E-2,-2.168042958E-2
3.877144352E2,4.871509075E-1,-8.198986202E-2,-1.496333033E-1
3.878094122E2,-5.163583755E-1,4.773353934E-1,1.467170417E-1
3.879043932E2,4.226020575E-1,-3.283923268E-1,-9.172709286E-2
3.879993742E2,-4.863280356E-1,1.192898750E-1,-3.246072531E-1
3.880943502E2,-2.036837786E-1,-1.305283159E-1,4.002572894E-1
3.881893312E2,-8.566936255E-1,4.485395849E-1,-5.722459555E-1
3.882843122E2,-1.692244649E0,-9.875212908E-1,4.207350910E-1
3.883792622E2,1.229782701E0,-5.701187253E-1,1.153738704E-2
3.884692692E2,4.789557159E-1,-4.585619271E-1,1.127914563E-1
3.885642502E2,-3.440913856E-1,-1.381637901E-1,-3.354994580E-2
3.886592322E2,-5.471699834E-1,3.567509949E-1,-9.919416904E-2
3.887542012E2,2.092956603E-1,1.036637053E-1,4.095427394E-1
3.888491892E2,-1.213936731E-1,1.068225130E-1,-3.339597881E-1
3.889441702E2,1.084895153E-2,6.466494501E-2,-7.368439436E-2
3.890391462E2,1.905730218E-1,-1.077103242E-1,-1.501585841E-1
3.891341202E2,-8.215259761E-2,6.988330185E-2,-1.488455385E-2
3.892290782E2,-2.101763785E-1,1.313611567E-1,1.458257809E-2
3.893190892E2,8.976662159E-2,-3.737134486E-2,-6.507315487E-2
3.894140672E2,-1.051177457E-1,-3.922319505E-3,-4.357029498E-2
3.895090182E2,2.259803191E-2,3.912927955E-2,-7.451907545E-2
3.895990222E2,-6.485568359E-3,2.324504405E-2,-1.719540544E-2
3.896939812E2,1.336751282E-1,-1.736629605E-1,-5.133645982E-2
