"Time (s)","X (m/s^2)","Y (m/s^2)","Z (m/s^2)"
5.052481480E2,3.917353821E0,4.019441528E0,-7.994126129E0
5.053493150E2,6.778953094E0,5.406756592E0,-8.915310516E0
5.054505330E2,3.832630005E0,5.361999664E0,-7.252867584E0
5.055517490E2,4.983885956E0,4.849465485E0,-7.626490631E0
5.056529390E2,5.265300751E0,6.018085327E0,-4.677323456E0
5.057541600E2,3.993844757E0,5.317392426E0,-6.070925446E0
5.058553660E2,3.242407379E0,4.528682556E0,-6.054309998E0
5.059565940E2,4.042194214E0,3.200344849E0,-7.538922729E0
5.060577920E2,4.828509064E0,3.799399109E0,-4.074676666E0
5.061590090E2,6.399492188E0,1.297007858E1,-4.705914001E0
5.062601890E2,4.855602722E0,1.232656677E1,-7.372169495E0
5.063613730E2,4.246070251E0,3.631448364E0,-8.546477509E0
5.064625880E2,3.193010101E0,5.560187531E0,-2.840792542E0
5.065637760E2,2.655926971E0,7.031028900E0,-1.834584961E0
5.066649490E2,5.422773285E0,7.608078918E0,-7.544012146E0
5.067661660E2,7.248526611E0,7.668104095E0,-7.418572998E0
5.068673670E2,5.017865295E0,3.712429962E0,-7.191794586E0
5.069685650E2,3.907174988E0,6.872209167E0,-6.710096283E0
5.070697570E2,7.484885101E0,4.631518707E0,-5.214556274E0
5.071709600E2,6.814279633E0,5.026098175E0,-7.021897888E0
5.072720218E2,6.097570038E0,5.940995636E0,-5.133275299E0
5.073732148E2,4.031716003E0,6.133495331E0,-6.513105927E0
5.074743938E2,6.239025879E0,1.782493286E0,-7.848778381E0
5.075756068E2,4.837789764E0,5.749394073E0,-5.989794159E0
5.076767878E2,5.491330719E0,6.092330933E0,-6.339467010E0
5.077779528E2,9.281898193E0,5.099595337E0,-7.448211365E0
5.078791198E2,3.752696228E0,4.615951080E0,-4.730313263E0
5.079803258E2,3.195105743E0,4.105362854E0,-7.347620544E0
5.080815208E2,6.143823853E0,3.374582520E0,-8.462352448E0
5.081827008E2,6.930887146E0,5.040019226E0,-7.756270752E0
5.082838778E2,5.406307526E0,6.620133362E0,-5.809568939E0
5.083850828E2,4.120331726E0,2.849624176E0,-6.795119476E0
5.084862728E2,3.233575745E0,2.612666931E0,-7.761060791E0
5.085874358E2,8.736282806E0,2.986739044E0,-8.527017975E0
5.086886508E2,4.974605255E0,5.049898682E0,-5.763315125E0
5.087898418E2,3.393892365E0,4.191733246E0,-6.198160858E0
5.088910018E2,1.792672119E0,3.363355865E0,-7.164700928E0
5.089921958E2,1.018736526E1,4.923561401E0,-7.976013794E0
5.090933728E2,4.958887939E0,3.454216919E0,-6.399192810E0
5.091945508E2,3.917353821E0,5.370681610E0,-6.350094910E0
5.092957318E2,6.472390594E0,2.994223480E0,-9.483977966E0
5.093969038E2,6.699618073E0,4.160298615E0,-6.035598907E0
5.094980888E2,2.508782959E0,5.501659241E0,-4.620441742E0
5.095992648E2,5.324727173E0,4.237537994E0,-8.426726532E0
5.097004248E2,9.247020721E0,5.019511871E0,-8.873846741E0
5.098015658E2,2.784060516E0,4.400399323E0,-4.117038574E0
5.099027778E2,2.010768585E0,3.864663391E0,-6.436614990E0
5.100039418E2,2.975811768E0,8.930429077E-1,-8.743467865E0
5.101051398E2,1.217463272E1,3.179837494E0,-1.119776413E1
5.102062888E2,2.106120300E0,5.579796753E0,-4.846022644E0
5.103074818E2,2.284100189E0,5.134921875E0,-5.519023132E0
5.104086508E2,5.948629761E0,3.485801239E0,-1.069451065E1
5.105098248E2,5.438490601E0,1.748364258E0,-1.012734009E1
5.106109718E2,4.311184845E0,6.057453461E0,-5.145549774E0
5.107121738E2,3.657344513E0,5.866750031E0,-7.494614868E0
5.108133568E2,6.016139374E0,2.159708862E0,-9.071286163E0
5.109145388E2,4.219126282E0,3.736829224E0,-7.237449646E0
5.110157078E2,4.466711426E0,4.775369568E0,-5.935457153E0
5.111168768E2,6.348448334E0,5.672154694E0,-1.068478088E1
5.112180658E2,6.221961365E0,5.387596436E0,-5.086722107E0
5.113192398E2,2.686463470E0,5.051994324E0,-5.225034485E0
5.114204018E2,4.368665314E0,2.626288605E0,-7.722890167E0
5.115215728E2,7.076833649E0,5.361251221E0,-5.007985840E0
5.116227398E2,4.076772308E0,6.077212372E0,-3.224145355E0
5.117239028E2,8.626560974E0,7.077582092E0,-6.734196167E0
5.118250648E2,6.961872711E0,4.266278229E0,-7.427105255E0
5.119262388E2,6.179749146E0,5.456153870E0,-3.829935608E0
5.120274168E2,1.678609314E0,5.443729706E0,-3.411705322E0
5.121285938E2,1.639031616E1,6.623127136E0,-1.613719254E1
5.122296462E2,5.224286041E0,3.356919250E0,-4.249363403E0
5.123308282E2,3.599115601E0,5.787564697E0,-5.472320251E0
5.124319952E2,4.120780792E0,2.579735413E0,-7.033124542E0
5.125331462E2,7.814948730E0,3.020419006E0,-7.069947968E0
5.126343322E2,4.869823151E0,6.808890839E0,-4.163891144E0
5.127355042E2,4.181554413E0,5.443580017E0,-5.858517151E0
5.128366802E2,7.001091156E0,2.378104706E0,-8.315956879E0
5.129378502E2,6.226751404E0,4.559668121E0,-6.394253082E0
5.130390232E2,4.640200653E0,5.832770691E0,-4.892875214E0
5.131402002E2,7.197632446E0,4.508923645E0,-4.760400696E0
5.132413662E2,8.153245239E0,2.867586823E0,-8.542286224E0
5.133425022E2,5.997727661E0,5.957311707E0,-5.233417053E0
5.134436942E2,4.364474030E0,2.655627594E0,-6.092630310E0
5.135448732E2,1.141017242E1,3.761527863E0,-8.807834015E0
5.136460582E2,4.720733185E0,4.172722778E0,-4.783602448E0
5.137472432E2,5.338797913E0,4.436174927E0,-7.111112366E0
5.138484152E2,6.330485687E0,4.170178070E0,-7.451504517E0
5.139495782E2,3.958069153E0,3.077300720E0,-7.715106354E0
5.140507782E2,6.900650024E0,5.360053711E0,-4.890629883E0
5.141519312E2,5.226381683E0,4.988825684E0,-6.478677521E0
5.142531032E2,5.287754059E0,2.637814636E0,-7.290439453E0
5.143542662E2,3.997586975E0,4.520299988E0,-6.570287018E0
5.144554092E2,6.253545685E0,4.407285004E0,-9.013206940E0
5.145565642E2,4.753964081E0,4.973856812E0,-6.652765503E0
5.146577402E2,5.962251434E0,7.499255219E0,-4.366869049E0
5.147588912E2,5.073699188E0,5.229824524E0,-6.230643311E0
5.148600772E2,3.739972687E0,2.978057098E0,-7.723937988E0
5.149612132E2,5.001100159E0,4.030368805E0,-8.012088776E0
5.150623962E2,6.925648041E0,6.927144928E0,-5.049748993E0
5.151635462E2,3.275488586E0,5.589676208E0,-3.626957703E0
5.152647092E2,6.430627441E0,3.854035492E0,-8.847351837E0
5.153658592E2,6.955735474E0,5.008135529E0,-6.307733002E0
5.154670422E2,3.654650116E0,6.333479462E0,-4.813839569E0
5.155681922E2,7.461683350E0,2.477797394E0,-8.197104034E0
5.156693762E2,4.066892853E0,6.747967529E0,-4.318519592E0
5.157705372E2,4.595892792E0,4.154909821E0,-6.144572296E0
5.158716712E2,9.044192505E0,3.597918091E0,-7.943381653E0
5.159728582E2,6.825206909E0,7.580087128E0,-3.744762726E0
5.160740172E2,4.659809875E0,3.139870605E0,-6.136040039E0
5.161751642E2,4.478237457E0,2.015708313E0,-6.895261230E0
5.162763212E2,9.915829926E0,6.179150391E0,-9.558223572E0
5.163774772E2,6.496789856E0,6.169720001E0,-4.320315857E0
5.164786222E2,2.958747253E0,4.907993774E0,-4.098626862E0
5.165796742E2,5.751190338E0,3.171155548E0,-9.536818085E0
5.166808362E2,7.603887634E0,3.290607147E0,-7.710915070E0
5.167819712E2,5.784720612E0,7.491770782E0,-3.217858429E0
5.168831482E2,5.916746063E0,1.810185699E0,-6.659651184E0
5.169843112E2,3.986360321E0,2.206711121E0,-5.505251770E0
5.170854672E2,1.255259674E1,3.958967285E0,-9.814041595E0
5.171866182E2,5.156926117E0,7.470964050E0,-3.184028778E0
5.172876763E2,3.946842499E0,4.055965576E0,-5.181924133E0
5.173888433E2,7.535030823E0,2.382595367E0,-6.210585022E0
5.174899973E2,7.233258362E0,5.347629547E0,-5.793103180E0
5.175911453E2,6.149811401E0,4.338128815E0,-5.058880005E0
5.176923303E2,4.579277344E0,3.768114166E0,-5.366490326E0
5.177935223E2,7.050787811E0,1.544338531E0,-8.059839478E0
5.178947013E2,5.901627502E0,4.116589508E0,-8.865613861E0
5.179958623E2,3.445235596E0,3.583098907E0,-8.015381927E0
5.180970503E2,6.629563751E0,4.811594238E0,-6.245462494E0
5.181982133E2,6.578370209E0,4.226760406E0,-6.628366241E0
5.182993523E2,6.109395447E0,2.423759766E0,-6.665489044E0
5.184005443E2,5.416486359E0,-1.263971558E0,-7.853867798E0
5.185017263E2,6.889722748E0,4.506678314E0,-5.229824524E0
5.186028813E2,6.499783630E0,5.286556549E0,-6.711892548E0
5.187040733E2,6.600973206E0,4.108057251E0,-7.018754425E0
5.188052433E2,6.158193970E0,2.777773590E0,-6.572532349E0
5.189064203E2,5.810167694E0,6.409970398E0,-4.304149475E0
5.190075903E2,6.037993927E0,1.813029785E0,-7.401059418E0
5.191087553E2,7.586374054E0,4.900359650E0,-6.109844513E0
5.192099163E2,3.509452057E0,4.218976593E0,-5.334307251E0
5.193110793E2,8.345894623E0,2.828518066E0,-8.491092682E0
5.194122443E2,5.742807770E0,5.065166931E0,-4.408931580E0
5.195134063E2,5.953419800E0,3.674558716E0,-6.100713501E0
5.196145433E2,7.388934631E0,4.491559753E0,-6.809489594E0
5.197157153E2,6.134543152E0,3.832330627E0,-4.927602997E0
5.198168753E2,5.190606079E0,3.657793579E0,-5.786666565E0
5.199180063E2,1.026385620E1,7.515870667E0,-5.830675049E0
5.200191903E2,6.007756805E0,4.550836487E0,-5.375321960E0
5.201203533E2,5.041815491E0,4.045936432E0,-5.481750641E0
5.202215473E2,6.925198975E0,1.415456543E0,-8.188272400E0
5.203227003E2,7.417076111E0,3.831582184E0,-7.380552063E0
5.204238493E2,5.177134094E0,5.571414185E0,-3.934717712E0
5.205250263E2,7.351512451E0,4.608167267E0,-6.727310486E0
5.206261973E2,6.746021576E0,4.147126007E0,-6.572981415E0
5.207273653E2,6.852300568E0,4.789589996E0,-5.303621063E0
5.208285123E2,5.812862091E0,2.668500824E0,-5.428611145E0
5.209297183E2,7.137457581E0,4.196972351E0,-7.670948181E0
5.210308903E2,5.372926941E0,4.289479980E0,-5.640121307E0
5.211320823E2,5.239105225E0,5.450016632E0,-4.045038300E0
5.212332573E2,9.072633362E0,5.007985840E0,-6.842570801E0
5.213344483E2,7.394473114E0,7.121440887E0,-4.383783875E0
5.214356253E2,6.191574554E0,2.142943726E0,-6.359225922E0
5.215367923E2,6.903045044E0,4.089645538E0,-5.735772400E0
5.216379663E2,5.573659515E0,3.021017761E0,-6.452481995E0
5.217391433E2,1.137454651E1,6.661148071E-1,-8.862919464E0
5.218403093E2,5.064119110E0,6.777306519E0,-5.052443390E0
5.219414863E2,5.473218384E0,1.653611298E0,-6.170019379E0
5.220426533E2,5.757327576E0,-1.661844177E0,-9.098529510E0
5.221438363E2,7.677235107E0,4.559668121E0,-5.337301025E0
5.222448467E2,5.909710693E0,3.757785645E0,-6.837331696E0
5.223460067E2,7.557933197E0,1.309177551E0,-7.746241608E0
5.224471747E2,5.157674561E0,2.596650238E0,-6.534212036E0
5.225483547E2,8.098608856E0,2.934048615E0,-5.761668549E0
5.226495407E2,5.341342621E0,8.327183533E-1,-7.128775635E0
5.227507167E2,8.386011200E0,5.063370667E0,-5.203479309E0
5.228518717E2,5.474116516E0,4.100722504E0,-5.346132660E0
5.229530607E2,4.468956757E0,1.155596924E-1,-7.898624725E0
5.230542287E2,8.257578278E0,3.042423248E0,-1.463446747E1
5.231553967E2,6.735693054E0,8.903036041E0,-1.836979980E0
5.232565737E2,3.159330139E0,5.176385651E0,-3.877686310E0
5.233577507E2,3.091820526E0,-5.088668060E0,-1.465198105E1
5.234588977E2,8.483608246E0,4.466112671E0,-5.469326477E0
5.235600797E2,4.769382019E0,3.961062927E0,-6.302194519E0
5.236612387E2,5.579946442E0,6.755451965E-1,-8.479716339E0
5.237623807E2,5.403463440E0,1.743424530E0,-7.541018372E0
5.238635707E2,5.401367798E0,3.412902832E0,-6.746770020E0
5.239647117E2,4.980143738E0,1.804946594E0,-8.384813690E0
5.240658987E2,7.876919861E0,4.770429840E0,-8.053253174E0
5.241670677E2,4.666396179E0,3.234922943E0,-4.828359375E0
5.242682467E2,4.314028931E0,-3.460354156E0,-8.630602570E0
5.243694017E2,1.037612274E1,5.293591919E0,-8.713979187E0
5.244706117E2,5.920937347E0,3.528911591E0,-2.298769684E0
5.245717897E2,6.346801758E0,2.112257538E0,-9.170978851E0
5.246729887E2,6.244863739E0,2.418520660E0,-7.596253510E0
5.247741607E2,5.444627838E0,3.647914124E0,-5.835764465E0
5.248753607E2,8.567733307E0,4.801864471E0,-6.618786163E0
5.249765437E2,6.083199921E0,3.466341705E0,-4.755011902E0
5.250777297E2,6.333479462E0,2.563868408E0,-5.857768707E0
5.251788847E2,6.928941193E0,3.810476074E0,-6.491700439E0
5.252800917E2,5.341342621E0,3.870650940E0,-4.578678589E0
5.253812517E2,7.757617950E0,3.222947845E0,-7.008276215E0
5.254824477E2,7.330406342E0,3.254532166E0,-5.905070343E0
5.255836087E2,6.575526123E0,2.398612061E0,-7.103029175E0
5.256848137E2,7.239844666E0,4.154760132E0,-5.257816315E0
5.257859887E2,6.298302612E0,4.415368195E0,-4.822222137E0
5.258871557E2,4.944966888E0,1.569935303E0,-4.805157623E0
5.259883327E2,1.112606323E1,1.928290100E0,-1.029334488E1
5.260895137E2,6.091582489E0,5.632038116E0,-4.456382904E0
5.261907007E2,7.670349426E0,3.499871979E0,-7.147037659E0
5.262918837E2,9.648785248E0,-2.170486450E-2,-6.758894806E0
5.263930567E2,2.822380829E0,2.691552887E0,-4.618196411E0
5.264942417E2,1.025038422E1,2.376009064E0,-7.639812927E0
5.265954497E2,5.682333527E0,3.747157745E0,-2.598596191E0
5.266966467E2,8.634943542E0,3.930825806E0,-5.407654724E0
5.267978047E2,9.738897858E0,3.871399384E0,-6.651418304E0
5.268990117E2,9.214987335E0,1.758692780E0,-6.584956512E0
5.270001877E2,5.906118164E0,2.378553772E0,-4.647535400E0
5.271013497E2,6.120771790E0,2.101479950E0,-4.430935822E0
5.272024917E2,8.929381256E0,1.752705231E0,-6.441405029E0
5.273035692E2,8.418942719E0,5.943989410E0,-4.293222198E0
5.274047492E2,8.215665436E0,4.171525269E0,-4.361779633E0
5.275059372E2,6.612798615E0,-1.491648102E0,-6.426735535E0
5.276071002E2,3.933669891E0,3.494632874E0,-3.202739868E0
5.277082762E2,1.046533722E1,2.680475922E0,-6.523584137E0
5.278094442E2,8.175249481E0,7.593708801E-1,-6.976991272E0
5.279106152E2,6.465055847E0,3.391647034E0,-4.336182861E0
5.280117602E2,6.377937012E0,1.930236053E0,-4.390519867E0
5.281129482E2,6.186485138E0,1.291364594E0,-6.158792725E0
5.282141082E2,6.537954254E0,3.681594086E0,-7.698939972E0
5.283152822E2,5.262905731E0,4.500990143E0,-5.816005554E0
5.284164282E2,8.611143036E0,2.061812439E0,-8.897796936E0
5.285176172E2,4.938979340E0,2.532882843E0,-6.754404144E0
5.286187832E2,7.069349213E0,3.762725372E0,-6.556365967E0
5.287199242E2,6.290369110E0,6.962022400E-1,-6.521937561E0
5.288211142E2,4.563560028E0,1.639091492E0,-5.993237000E0
5.289222852E2,7.782615967E0,3.049308929E0,-6.799909515E0
5.290234422E2,7.096293182E0,4.470753021E0,-8.076005859E0
5.291246132E2,4.808151398E0,3.726800079E0,-4.268224182E0
5.292257672E2,5.493426361E0,1.149759064E0,-7.718848572E0
5.293269192E2,3.078797607E0,-1.080153809E0,-8.822802887E0
5.294281232E2,1.145283371E1,3.905079346E0,-5.986800385E0
5.295292682E2,1.751657410E0,1.654659119E0,-6.998396759E0
5.296304612E2,7.245383148E0,-2.108066254E0,-7.161108398E0
5.297315962E2,5.947282562E0,1.078656921E0,-7.997119904E0
5.298327532E2,7.075486450E0,2.801424408E0,-7.063361664E0
5.299339332E2,4.190236359E0,-1.499880981E-1,-7.201823730E0
5.300350932E2,5.160219269E0,3.372636566E0,-1.087817871E1
5.301362652E2,9.432634735E0,2.600991211E0,-2.889890442E0
5.302374082E2,1.504820709E0,-2.938389587E-1,-7.067702637E0
5.303386122E2,6.283483429E0,-1.938169556E0,-7.291187897E0
5.304397702E2,8.138575745E0,3.777245178E0,-6.239624634E0
5.305409542E2,6.897207184E0,2.193538513E0,-8.081394653E0
5.306421242E2,6.130052490E0,2.162852325E0,-6.233188019E0
5.307432922E2,3.819906464E0,2.670147400E0,-5.220244446E0
5.308444332E2,1.053958282E1,7.296726379E0,-1.070992859E1
5.309456332E2,8.045768738E0,5.710475006E0,-6.796616364E0
5.310468132E2,2.411634979E0,-2.967429199E0,-6.033203888E0
5.311479832E2,5.879772949E0,6.818321228E0,-3.794309692E0
5.312491272E2,8.885372772E0,6.291117554E0,-5.446873169E0
5.313503262E2,6.619983673E0,2.990630951E0,-7.321574707E0
5.314515032E2,4.649930420E0,2.585573273E0,-6.437513123E0
5.315526792E2,5.949527893E0,5.400020599E0,-5.810018005E0
5.316538342E2,6.605613556E0,3.412902832E0,-5.838458862E0
5.317550172E2,6.711593170E0,3.503015442E0,-7.613467712E0
5.318561812E2,6.532415771E0,3.781885529E0,-6.494694214E0
5.319573402E2,5.312303009E0,4.226461029E0,-4.524790649E0
5.320584952E2,7.173682251E0,2.890489197E0,-8.236172791E0
5.321596882E2,5.764063568E0,3.538341980E0,-6.090384979E0
5.322607314E2,5.411097565E0,2.875220947E0,-6.829098816E0
5.323619074E2,8.238268433E0,3.365601196E0,-7.660919037E0
5.324630844E2,5.878874817E0,3.244802399E0,-6.577322388E0
5.325642734E2,5.307213593E0,3.875440979E0,-6.314169617E0
5.326654454E2,3.917653198E0,1.473685455E0,-6.390510864E0
5.327666054E2,7.600145416E0,3.670816498E0,-9.649533691E0
5.328677754E2,4.451742554E0,4.182901611E0,-5.668711853E0
5.329689784E2,6.735543365E0,1.909878387E0,-8.439749451E0
5.330701504E2,5.349575500E0,3.000061340E0,-6.662644958E0
5.331713434E2,5.265151062E0,4.140988770E0,-5.543422394E0
5.332725004E2,6.344855804E0,8.345146179E-1,-8.283175049E0
5.333737004E2,5.370831299E0,3.023712158E0,-6.412814484E0
5.334748754E2,5.660329285E0,3.592828674E0,-5.042264557E0
5.335760504E2,8.521479492E0,3.926784210E0,-6.859485626E0
5.336772444E2,7.341034241E0,2.863395538E0,-6.258036346E0
5.337784124E2,7.192842407E0,1.926643524E0,-6.727310486E0
5.338795784E2,6.462511139E0,1.449585571E0,-5.335654449E0
5.339806484E2,6.259084167E0,2.273322601E0,-4.844226379E0
5.340818094E2,7.199279022E0,2.880609741E0,-5.894292755E0
5.341829804E2,7.116501160E0,1.737287292E0,-6.378835144E0
5.342841334E2,7.643405457E0,2.401156769E0,-8.141868896E0
5.343853204E2,6.756649475E0,5.653443604E0,-6.182892609E0
5.344865024E2,7.073839874E0,1.939816132E0,-7.316634979E0
5.345876544E2,4.290378113E0,2.068698120E-1,-7.890990601E0
5.346888114E2,7.336992645E0,5.526657257E0,-7.690407715E0
5.347899704E2,5.948779449E0,4.284839630E0,-6.212530975E0
5.348911094E2,6.061944122E0,1.443448334E0,-8.160579987E0
5.349923094E2,6.422993317E0,3.259621582E0,-8.295449524E0
5.350934714E2,7.095245361E0,3.878285065E0,-6.160888367E0
5.351946674E2,5.697152710E0,3.439846802E-1,-6.519093475E0
5.352958534E2,2.941682739E0,1.433868256E0,-7.546706543E0
5.353970154E2,3.858226776E0,4.080813904E0,-1.046922913E1
5.354981964E2,9.579778748E0,4.306993561E0,-8.725804596E0
5.355993814E2,6.228098602E0,2.805016937E0,-5.149591370E0
5.357005294E2,-2.105521545E0,1.496887207E0,-6.477779388E0
5.358017284E2,7.663613434E0,4.342619476E0,-8.929980011E0
5.359028894E2,4.185596008E0,4.856800232E0,-6.434519348E0
5.360040684E2,4.968018951E0,4.539759521E0,-7.417824554E0
5.361052454E2,4.339775391E0,2.910248108E0,-7.838749237E0
5.362064054E2,5.132526855E0,4.190086670E0,-6.475833435E0
5.363075634E2,4.001927948E0,3.774850159E0,-7.700586548E0
5.364087604E2,4.920268250E0,4.977449341E0,-8.041577454E0
5.365099354E2,7.679181061E0,5.890251160E0,-6.600973206E0
5.366111214E2,3.055745544E0,2.545905762E0,-7.918533325E0
5.367122734E2,3.852987671E0,3.427871704E0,-7.928113403E0
5.368134424E2,5.307213593E0,4.261188812E0,-6.579567719E0
5.369146374E2,4.766537933E0,3.752845917E0,-8.037535858E0
5.370158004E2,5.901028748E0,4.652924194E0,-6.483617249E0
5.371169314E2,6.207142181E0,3.023712158E0,-7.843539276E0
5.372181304E2,5.433101807E0,5.492228851E0,-6.215824127E0
5.373191833E2,4.866679688E0,2.204914856E0,-8.132438507E0
5.374203472E2,4.313729553E0,3.419938202E0,-6.407126312E0
5.375214962E2,5.297633514E0,3.905079346E0,-7.792046356E0
5.376226422E2,5.996230774E0,5.016218719E0,-7.645950165E0
5.377238373E2,7.800877991E0,2.871927795E0,-7.652386780E0
5.378249972E2,4.112697601E0,2.556234283E0,-7.317084045E0
5.379261542E2,4.934338989E0,4.098926239E0,-7.138505402E0
5.380273332E2,6.037395172E0,4.009861450E0,-6.109994202E0
5.381284872E2,5.917195129E0,3.085383911E0,-7.762407990E0
5.382296452E2,5.126090240E0,3.564238129E0,-6.585405579E0
5.383308332E2,7.403304749E0,4.194128265E0,-7.683971100E0
5.384320042E2,6.102210388E0,4.540358276E0,-5.849984894E0
5.385331742E2,3.482358398E0,1.063238983E0,-7.366481323E0
5.386343542E2,5.101840668E0,5.310057678E0,-8.923842773E0
5.387355152E2,7.798632660E0,5.105882263E0,-4.543801117E0
5.388366762E2,2.674787750E0,3.040626984E0,-8.561596069E0
5.389378192E2,6.515800323E0,4.516857147E0,-6.790928192E0
5.390389722E2,5.580096130E0,4.029021606E0,-6.465355225E0
5.391401492E2,4.151317291E0,1.449735260E0,-8.002957764E0
5.392412813E2,7.237749023E0,5.081483002E0,-8.191715240E0
5.393424572E2,6.567742310E0,2.987487488E0,-4.698579254E0
5.394436132E2,1.915117493E0,1.675765228E0,-7.494315491E0
5.395447402E2,3.001258850E0,2.087858276E0,-8.248896332E0
5.396459142E2,1.112501541E1,7.730224915E0,-5.375771027E0
5.397470662E2,3.871848450E0,6.060896301E-1,-8.593330078E0
5.398482072E2,4.475093994E0,5.131628723E0,-6.392606506E0
5.399493702E2,5.720204773E0,3.605701904E0,-7.938441925E0
5.400505362E2,7.137607269E0,4.582420807E0,-5.357359314E0
5.401516922E2,2.558329926E0,1.871109009E0,-7.770940247E0
5.402528392E2,4.749323730E0,3.855981445E0,-7.231611786E0
5.403539862E2,7.162754974E0,1.021760239E1,-7.478897552E0
5.404552082E2,5.764512634E0,3.076552277E0,-6.665788422E0
5.405563542E2,3.990701294E-1,2.502496033E0,-8.347541199E0
5.406575012E2,7.555238800E0,4.471202087E0,-7.343129883E0
5.407586352E2,6.885681152E0,4.299509125E0,-5.506748657E0
5.408597642E2,2.679577789E0,3.558699646E0,-7.463329926E0
5.409609372E2,5.366789703E0,4.020040283E0,-7.225923615E0
5.410620902E2,6.595434723E0,2.041454773E0,-7.636070709E0
5.411632073E2,5.218747559E0,4.719385986E0,-6.689738617E0
5.412643602E2,6.797963562E0,5.350473633E0,-5.792055359E0
5.413655012E2,4.226760406E0,3.457510071E0,-6.467301178E0
5.414666392E2,3.268752594E0,5.448669434E-1,-8.101003876E0
5.415677753E2,1.011776001E1,6.730154572E0,-1.221938965E1
5.416689252E2,5.446873169E0,3.434158630E0,-3.667822723E0
5.417700912E2,1.193468170E0,3.311563568E0,-7.695048065E0
5.418712353E2,5.834267578E0,3.920048218E0,-8.485404510E0
5.419723612E2,5.059179382E0,5.125341797E0,-7.426656189E0
5.420735132E2,6.767127686E0,5.311404877E0,-6.443201294E0
5.421746602E2,3.423680420E0,3.744163971E0,-5.930667114E0
5.422756836E2,2.026036835E0,1.132544861E0,-8.365803223E0
5.423768206E2,4.371060333E0,4.271217957E0,-7.662864990E0
5.424779656E2,8.319100342E0,7.085515594E0,-6.902146912E0
5.425790916E2,2.838098145E0,3.522025909E0,-8.742719421E0
5.426802576E2,1.296454010E0,1.235979767E0,-8.501720581E0
5.427813836E2,5.346282349E0,2.531685333E0,-9.376351776E0
5.428825346E2,6.185886383E0,3.349734192E0,-9.219178619E0
5.429836896E2,5.273084564E0,6.682403870E0,-4.607269135E0
5.430848286E2,1.074315948E0,-3.025209045E-1,-8.309071198E0
5.431859506E2,3.018922119E0,2.453098755E0,-1.385234390E1
5.432871166E2,6.345604248E0,8.427175598E0,-1.182391205E0
5.433882626E2,-5.194198608E-1,3.176544342E0,-9.363927612E0
5.434894166E2,5.603148193E0,-1.921853485E0,-1.045635590E1
5.435905476E2,6.714586945E0,5.916296997E0,-5.993087311E0
5.436916836E2,2.398162994E0,4.071233826E0,-6.082601166E0
5.437928376E2,1.834584961E0,5.545218658E0,-7.637567596E0
5.438939406E2,1.131961075E1,4.747078400E0,-1.199904785E1
5.439951036E2,5.272485809E0,2.932102661E0,-7.191046143E0
5.440962306E2,3.086581421E-1,5.580844574E0,-3.885769501E0
5.441973646E2,2.155667267E0,1.258283386E0,-9.049730988E0
5.442984826E2,8.798553314E0,3.047961731E0,-9.742490387E0
5.443996476E2,4.390519867E0,6.298901367E0,-8.517737274E0
5.445007616E2,5.306016083E0,7.282955017E0,-2.824027405E0
5.446019176E2,2.238744507E0,4.384831696E0,-6.056106262E0
5.447030536E2,3.007545776E0,1.899400177E0,-9.368268585E0
5.448042266E2,1.116109039E1,5.197042694E0,-8.371042328E0
5.449053896E2,2.583926697E0,6.948400726E0,-2.782413940E0
5.450065436E2,3.136577454E0,5.137466583E0,-6.049969025E0
5.451077016E2,1.139849670E1,5.167853394E0,-8.474926300E0
5.452088476E2,4.763693848E0,3.279081116E0,-6.488407288E0
5.453100056E2,2.773881683E0,7.116650848E0,-2.665956116E0
5.454111646E2,4.528083801E0,3.614982605E0,-3.934418335E0
5.455122886E2,9.529483337E0,-4.489164734E-1,-1.140657990E1
5.456134696E2,5.328619080E0,9.658515015E0,-3.159180450E0
5.457146186E2,1.500330048E0,4.219874725E0,-3.485052795E0
5.458157576E2,7.849826202E0,3.729644165E0,-6.800059204E0
5.459168906E2,7.963889008E0,4.082460480E0,-5.824388123E0
5.460180546E2,3.840413818E0,1.636846161E0,-5.867199097E0
5.461192006E2,4.018094330E0,7.670798492E0,-6.436165924E0
5.462203506E2,8.735983429E0,2.155667267E0,-6.604116669E0
5.463214916E2,3.472179565E0,3.444786530E0,-5.947432251E0
5.464226796E2,6.946005707E0,6.049220581E0,-5.701194305E0
5.465238266E2,7.557184753E0,4.276307373E0,-6.657705231E0
5.466249766E2,4.739444275E0,6.183341675E0,-4.974754944E0
5.467261296E2,7.504494324E0,2.521955566E0,-6.867568817E0
5.468272966E2,5.447920990E0,2.130818939E0,-5.939947815E0
5.469284576E2,7.339687042E0,4.874313812E0,-5.188510437E0
5.470296106E2,7.867938538E0,4.168381805E0,-5.665867767E0
5.471307346E2,7.431446228E0,6.257736969E0,-3.876339111E0
5.472317216E2,5.821843414E0,4.070934448E0,-5.032534790E0
5.473328936E2,7.047344971E0,2.954855347E-1,-8.536148987E0
5.474340426E2,8.283923492E0,5.396577759E0,-5.652096405E0
5.475351816E2,4.421655121E0,5.996679840E0,-2.703977051E0
5.476363236E2,5.374573517E0,-1.357077942E0,-7.499704285E0
5.477374826E2,9.646689606E0,2.268532562E0,-7.370522919E0
