"Time (s)","X (m/s^2)","Y (m/s^2)","Z (m/s^2)"
4.052498892E2,1.826352081E0,-5.994883575E0,-5.683381348E0
4.053511002E2,7.777975616E0,-3.637136536E0,-7.897726593E0
4.054523222E2,4.058360596E0,-3.577710114E0,-6.884034576E0
4.055535202E2,3.892056427E0,-2.349963226E0,-7.529642029E0
4.056547042E2,9.276210022E0,-2.297721863E0,-8.215665436E0
4.057559202E2,5.913901978E0,-4.942272491E0,-6.481072540E0
4.058571202E2,3.739673309E0,-8.653504944E-1,-6.433621216E0
4.059583052E2,5.965993652E0,-3.426524506E0,-7.882158966E0
4.060595192E2,5.861810303E0,-5.558990021E0,-5.984854431E0
4.061607042E2,3.500171356E0,-2.364483032E0,-6.482868805E0
4.062619312E2,6.254593506E0,-3.152444458E-1,-8.235723724E0
4.063631502E2,4.539310455E0,-4.115391998E0,-4.136797485E0
4.064643482E2,7.911198578E0,-5.308261414E0,-9.461075592E0
4.065655602E2,6.798712006E0,-2.109563141E0,-8.275989990E0
4.066667552E2,3.423381042E0,-2.915337524E0,-7.285050659E0
4.067679882E2,5.510939941E0,-4.258195038E0,-7.768096161E0
4.068691652E2,6.078260193E0,-4.040847015E0,-7.143894196E0
4.069704012E2,4.163741455E0,-1.504820709E0,-7.130422211E0
4.070716172E2,4.561165009E0,-3.299588470E0,-7.187902679E0
4.071728102E2,7.540868683E0,-4.795727234E0,-7.685767365E0
4.072740172E2,4.293970642E0,-2.360740814E0,-8.056097260E0
4.073751632E2,6.426585846E0,-1.287023621E0,-8.515491943E0
4.074763652E2,7.051835632E0,-2.448458405E0,-6.526877289E0
4.075775862E2,3.290756836E0,-3.045117645E0,-6.127807159E0
4.076787882E2,4.714146881E0,-7.015910339E-1,-7.168892212E0
4.077800192E2,1.264255966E1,-2.131866760E0,-1.156390274E1
4.078812242E2,3.905079346E0,-1.768572235E0,-6.643185425E0
4.079824332E2,3.323987732E0,-1.506616974E0,-7.590116272E0
4.080836442E2,4.903952179E0,-2.184856567E0,-8.272397461E0
4.081848472E2,6.548133087E0,-2.940784607E0,-8.797056427E0
4.082860472E2,5.311853943E0,-1.331780548E0,-6.296506348E0
4.083872622E2,3.699556732E0,-1.581910400E0,-6.854994965E0
4.084884522E2,6.909182281E0,-3.314856720E0,-8.016878815E0
4.085896772E2,5.244494019E0,-3.912264404E0,-7.139702911E0
4.086908672E2,4.630470886E0,-2.850821686E0,-7.437433777E0
4.087919181E2,8.375233612E0,-2.767894135E0,-8.225694580E0
4.088931601E2,6.085744629E0,-1.681004333E0,-5.818101196E0
4.089943711E2,2.870430908E0,-2.969524841E0,-5.028193817E0
4.090955721E2,5.385051727E0,-4.275558929E0,-8.703500977E0
4.091967981E2,6.398444366E0,-4.277205505E0,-7.670948181E0
4.092980061E2,8.367599487E-1,-3.709286499E0,-6.484365692E0
4.093992131E2,6.076314240E0,-2.897374878E0,-6.345155182E0
4.095004351E2,9.420210571E0,-7.282805328E0,-9.707612915E0
4.096016481E2,5.660478973E0,-1.570234680E0,-5.201533356E0
4.097028591E2,2.398911438E0,-2.638712769E0,-5.709726562E0
4.098040701E2,9.432784424E0,-4.916226654E0,-6.912026367E0
4.099052821E2,6.134692841E0,-5.370082855E0,-7.433392181E0
4.100064921E2,4.638554077E0,-3.209176483E0,-6.851252747E0
4.101076751E2,8.023016052E0,-5.585784302E0,-7.371720428E0
4.102088861E2,5.667963409E0,-2.469414825E0,-5.515879669E0
4.103101091E2,4.853058014E0,-4.350702667E0,-6.271059265E0
4.104113091E2,7.186256104E0,-4.355193329E0,-6.201304321E0
4.105125401E2,5.810616760E0,-2.917732544E0,-5.797444153E0
4.106137641E2,8.599018250E0,-1.403032379E0,-6.867119751E0
4.107149911E2,3.077749786E0,-5.103487244E0,-4.312532043E0
4.108162151E2,4.415368195E0,-5.469027100E0,-8.143216095E0
4.109174231E2,7.968229980E0,-1.484313354E0,-5.670657806E0
4.110186091E2,3.123105469E0,-3.982468414E0,-5.396727448E0
4.111198471E2,5.497617645E0,-3.164569244E0,-6.585854645E0
4.112210321E2,9.352551270E0,-2.334545288E0,-7.059320068E0
4.113222641E2,5.826633453E0,-3.852688293E0,-6.674170990E0
4.114234551E2,2.401605835E0,-3.047961731E0,-4.881798248E0
4.115246631E2,9.772278442E0,-3.917952576E0,-1.022553589E1
4.116258671E2,6.256689148E0,-5.051994324E0,-6.727160797E0
4.117270561E2,3.369942169E0,-2.484084320E0,-5.899980927E0
4.118282861E2,7.082072754E0,-1.687291260E0,-6.787934418E0
4.119295021E2,7.594008179E0,-2.436483307E0,-5.891598358E0
4.120307151E2,6.764582977E0,-5.168452148E0,-7.236850891E0
4.121319251E2,3.956272888E0,-3.491339722E0,-5.282664642E0
4.122331171E2,7.112010498E0,-1.168320465E0,-7.373217316E0
4.123343491E2,7.882907410E0,-4.120331726E0,-7.312443695E0
4.124355491E2,5.313949585E0,-3.004552002E0,-7.143744507E0
4.125367291E2,4.080065460E0,-4.068689117E0,-7.769593048E0
4.126379321E2,6.139183502E0,-5.352419586E0,-7.921227722E0
4.127391361E2,4.255650330E0,-6.283932495E-1,-5.614823914E0
4.128403261E2,5.745053101E0,-3.060236206E0,-6.716532898E0
4.129415311E2,7.721243591E0,-2.944377136E0,-8.088280334E0
4.130427181E2,6.393953705E0,-2.063309326E0,-6.970255280E0
4.131439311E2,5.790708160E0,-3.432961121E0,-6.440955963E0
4.132451251E2,6.677613831E0,-2.847977600E0,-6.692732391E0
4.133463131E2,6.353388062E0,-2.592159576E0,-6.833439789E0
4.134475031E2,6.892866211E0,-3.389850769E0,-6.653513947E0
4.135487351E2,6.533164215E0,-2.320923615E0,-6.062692566E0
4.136499021E2,7.681127014E0,-2.654579773E0,-6.435417480E0
4.137511231E2,5.809119873E0,-2.688259735E0,-6.235882416E0
4.138521840E2,6.062243500E0,-1.980232086E0,-5.337301025E0
4.139533960E2,4.760101318E0,-3.388802948E0,-6.387666779E0
4.140545890E2,7.572453003E0,-3.468886414E0,-8.957522736E0
4.141557770E2,6.726711731E0,3.547622681E-1,-6.958579559E0
4.142569860E2,4.963228912E0,-2.344424744E0,-5.839806061E0
4.143581930E2,8.270451508E0,-3.977079620E0,-6.241420898E0
4.144593860E2,7.266040192E0,-4.379592590E0,-7.544161835E0
4.145605950E2,4.701722717E0,-8.578660583E-1,-6.126759338E0
4.146618090E2,7.813152466E0,-4.397854614E0,-7.051536255E0
4.147630150E2,6.634054413E0,-1.478924561E-1,-6.573430481E0
4.148642170E2,5.312003632E0,-2.123633881E0,-6.519991608E0
4.149653840E2,5.580395508E0,-3.277733917E0,-6.890920258E0
4.150666180E2,8.022117920E0,-3.002306671E0,-9.581275635E0
4.151678060E2,4.349355469E0,8.403524780E-1,-6.213279419E0
4.152690330E2,5.530549164E0,-7.502548370E0,-6.231391754E0
4.153702390E2,6.840774536E0,-1.671723633E0,-8.739126892E0
4.154714340E2,5.532345428E0,-2.154769135E0,-5.283413086E0
4.155726260E2,6.053262177E0,-3.740721130E-1,-7.728129272E0
4.156738230E2,6.263874207E0,-2.837948456E0,-5.830225983E0
4.157750330E2,6.028413849E0,-7.029532013E0,-6.646029510E0
4.158762320E2,5.188809814E0,-1.063837738E0,-7.173981628E0
4.159774280E2,5.464536438E0,-1.424587555E0,-6.239474945E0
4.160786250E2,6.932084656E0,-3.833378448E0,-8.230185242E0
4.161798270E2,6.826853485E0,-9.479786682E-1,-6.027665405E0
4.162810220E2,4.283193054E0,-2.279010773E0,-5.326972504E0
4.163822360E2,6.321354675E0,-5.194348297E0,-8.188571777E0
4.164834430E2,9.073082428E0,-3.922742615E0,-9.581125946E0
4.165846590E2,2.989134064E0,-4.688250732E-1,-5.015170898E0
4.166858780E2,6.654711456E0,-5.615422668E0,-7.596103821E0
4.167870840E2,5.707331543E0,-1.969604187E0,-8.202642517E0
4.168883000E2,5.645061035E0,-3.317551117E0,-6.462062073E0
4.169895020E2,6.076164551E0,-5.458548889E0,-5.558690643E0
4.170906930E2,8.372688904E0,-1.098266144E0,-7.727231140E0
4.171919150E2,5.305567017E0,-1.586101685E0,-4.672533417E0
4.172931260E2,7.419920197E0,-2.950813751E0,-5.397475891E0
4.173943320E2,7.386389923E0,-2.444117432E0,-5.794450378E0
4.174955380E2,9.636061707E0,-2.468217316E0,-5.357509003E0
4.175967390E2,5.972280579E0,-3.694766693E0,-5.303471375E0
4.176979640E2,7.615862732E0,-1.665885773E0,-5.463488617E0
4.177991720E2,5.953120422E0,-1.870809631E0,-5.326074371E0
4.179003550E2,7.860603790E0,-2.809657288E0,-6.124064941E0
4.180015960E2,6.958579559E0,-2.521805878E0,-7.774383087E0
4.181027990E2,6.718179474E0,-2.683769073E0,-6.159241791E0
4.182039770E2,4.249513092E0,-3.438649292E0,-6.476282501E0
4.183051870E2,8.183632050E0,-1.131047974E0,-7.157366180E0
4.184063900E2,7.501650238E0,-1.191372528E0,-6.431675262E0
4.185075820E2,6.378386078E0,-3.146007843E0,-7.435936890E0
4.186087730E2,4.849315796E0,-2.978206787E0,-4.411176910E0
4.187099560E2,8.908724213E0,-2.163002014E-1,-8.519683228E0
4.188110542E2,5.979315948E0,-4.054319000E0,-7.451654205E0
4.189122552E2,5.488187256E0,-2.407743073E0,-6.550677795E0
4.190134532E2,8.760532379E0,-2.503094788E0,-7.783963165E0
4.191146462E2,1.790726166E0,-1.003213806E0,-2.219135284E0
4.192158572E2,1.039498352E1,-1.717229004E0,-8.039332123E0
4.193170382E2,6.804849243E0,-2.513423309E0,-5.548661499E0
4.194182612E2,8.278085632E0,-2.686762848E0,-6.883286133E0
4.195194282E2,7.714806976E0,-1.979184265E0,-7.021448822E0
4.196206502E2,6.350094910E0,-2.277064819E0,-5.505850525E0
4.197218462E2,1.183154617E1,4.510121155E-1,-1.003962250E1
4.198230532E2,5.449866943E0,-4.792134705E0,-6.723119202E0
4.199242442E2,3.995641022E0,-3.871998138E0,-4.418212280E0
4.200254632E2,9.406139832E0,-6.536906433E-1,-9.329648895E0
4.201266742E2,5.568570099E0,-3.284020844E0,-7.769892426E0
4.202278842E2,6.107000427E0,-1.552870789E0,-6.899452515E0
4.203290622E2,7.711663513E0,-2.350112915E0,-6.322402496E0
4.204302572E2,5.792803802E0,-4.053271179E0,-4.279899902E0
4.205314522E2,5.600603485E0,-2.857707367E0,-5.598956909E0
4.206326442E2,8.366102600E0,-7.673043823E-1,-7.065008240E0
4.207338172E2,4.168381805E0,-2.715952148E0,-7.332052917E0
4.208350072E2,6.535409546E0,-2.587369537E0,-5.730682983E0
4.209362072E2,8.675509186E0,-1.598376160E0,-7.201524353E0
4.210374032E2,3.926185455E0,-2.631976776E0,-4.384232941E0
4.211385742E2,6.667584686E0,-2.862347717E0,-7.141499176E0
4.212397982E2,7.236701202E0,-3.797303467E0,-9.094936981E0
4.213409922E2,3.457360382E0,-1.823657684E0,-6.629713440E0
4.214421642E2,8.099956055E0,-2.424508209E0,-5.191504211E0
4.215433262E2,6.234684906E0,-1.566043396E0,-6.833888855E0
4.216445402E2,5.614374847E0,-4.909939728E0,-6.208040314E0
4.217457362E2,7.525899811E0,1.032852173E0,-4.513414307E0
4.218469272E2,6.556066589E0,-1.394500122E0,-4.925806732E0
4.219480932E2,4.992867279E0,-3.621868286E0,-6.709796906E0
4.220493152E2,5.785019989E0,-6.803352356E-1,-5.551804962E0
4.221505092E2,8.894803162E0,-1.267115021E0,-9.119635620E0
4.222517002E2,6.278843079E0,-3.435056763E0,-7.003037109E0
4.223528882E2,4.918771362E0,-2.180365906E0,-5.337750092E0
4.224541222E2,8.678053894E0,-1.861528931E0,-8.278534698E0
4.225552892E2,6.655310211E0,-3.175197144E0,-7.398814087E0
4.226565232E2,3.490291901E0,-1.760638733E0,-5.133724365E0
4.227576932E2,8.357720032E0,-2.450104980E0,-8.183182983E0
4.228589392E2,5.782624969E0,-1.392853546E0,-7.408843231E0
4.229601372E2,5.959107971E0,-2.785258026E0,-6.696923676E0
4.230613302E2,7.366780701E0,-4.093687134E0,-7.823331299E0
4.231625112E2,9.700876923E0,-9.156459045E-1,-7.090754700E0
4.232637072E2,4.870721283E0,2.905458069E-1,-3.913312225E0
4.233648992E2,5.212161255E0,-5.599855042E-1,-6.309978333E0
4.234660882E2,9.045240326E0,-3.434607697E0,-6.017037506E0
4.235672662E2,7.678731995E0,-1.732497253E0,-8.007747803E0
4.236684792E2,6.829547882E0,-3.273842010E0,-5.702092438E0
4.237696602E2,7.267237701E0,-1.281485138E0,-6.614145813E0
4.238707548E2,8.196355591E0,-1.230590973E0,-5.448070679E0
4.239719398E2,3.832180939E0,-2.647245026E0,-4.442162476E0
4.240731128E2,8.300538940E0,1.327738953E-1,-5.154980164E0
4.241743478E2,4.575834503E0,-2.740052032E0,-4.211192780E0
4.242755518E2,9.309740295E0,-2.861599274E0,-8.080945587E0
4.243767278E2,7.757019196E0,-6.664141846E-1,-7.301965485E0
4.244779548E2,5.791755981E0,-1.670077057E0,-5.901328125E0
4.245791358E2,8.698860626E0,-6.497388611E0,-6.963668976E0
4.246803578E2,7.047045593E0,-7.002438354E-1,-6.841223602E0
4.247815618E2,5.438640289E0,-1.092727661E-1,-3.636687469E0
4.248827378E2,8.781039734E0,-9.364975433E0,-6.559509430E0
4.249839568E2,8.006250916E0,3.514691162E-1,-7.343728638E0
4.250851418E2,6.177952881E0,-2.675985260E0,-7.016060028E0
4.251863258E2,6.694528656E0,-3.143612823E0,-5.327571259E0
4.252875158E2,7.693850555E0,-3.149300995E0,-4.608316956E0
4.253887108E2,7.529342651E0,-5.078938293E-1,-8.496780853E0
4.254899098E2,6.113137665E0,-2.982248383E0,-4.268822937E0
4.255910818E2,6.978488159E0,-3.563190308E0,-6.631210327E0
4.256922838E2,8.015830994E0,-2.478695526E0,-7.015161896E0
4.257934748E2,5.931116180E0,-2.569556580E0,-5.683680725E0
4.258946758E2,7.113357697E0,-3.157683563E0,-4.755011902E0
4.259958368E2,8.220006409E0,-1.616638184E-1,-5.294939117E0
4.260970578E2,7.459438019E0,-2.443518677E0,-6.130950623E0
4.261982608E2,5.237758026E0,-4.405937805E0,-5.044659576E0
4.262994508E2,9.679621124E0,-6.107299805E-1,-9.667945404E0
4.264006518E2,6.654711456E0,-3.046165466E0,-5.668412476E0
4.265018528E2,4.962630157E0,-2.825374603E0,-5.006488953E0
4.266030718E2,8.648864594E0,-2.162253571E0,-6.741979980E0
4.267042728E2,6.402485962E0,-3.378474426E0,-6.408473511E0
4.268054718E2,5.741310883E0,-2.791544952E0,-5.171445923E0
4.269066738E2,8.228838043E0,-2.315235443E0,-6.988217926E0
4.270078878E2,7.422165527E0,-1.985171814E0,-7.016958160E0
4.271091068E2,4.931644592E0,-3.414549408E0,-5.422623596E0
4.272102968E2,8.002658386E0,-4.789290619E0,-5.409151611E0
4.273115258E2,7.543413391E0,-1.940863953E0,-7.440427551E0
4.274127538E2,5.634133759E0,-1.347797241E0,-4.628674622E0
4.275139658E2,9.379794617E0,-3.301684113E0,-8.482111359E0
4.276151698E2,7.810757446E0,-3.860771484E0,-6.657555542E0
4.277163818E2,6.029012604E0,-2.646646271E0,-4.508923645E0
4.278175998E2,7.146438904E0,-2.333946533E0,-5.168152771E0
4.279188068E2,7.794441376E0,-7.035369873E-3,-8.853189697E0
4.280199928E2,4.643194427E0,-4.541855164E0,-4.926405487E0
4.281212048E2,7.415130157E0,-2.768941956E0,-7.426207123E0
4.282224158E2,7.726782074E0,-7.583230591E-1,-7.652237091E0
4.283236118E2,5.298381958E0,-3.817361755E0,-5.364394684E0
4.284247858E2,1.313772995E1,-3.410657501E0,-9.610614624E0
4.285260228E2,6.731651459E0,-2.841840363E0,-4.686903534E0
4.286272328E2,6.397845612E0,-2.414479065E0,-3.259022827E0
4.287284518E2,6.344706116E0,-6.047424316E-1,-4.960833893E0
4.288294918E2,9.306746521E0,-3.300636292E0,-5.921087036E0
4.289307068E2,7.836503906E0,-3.365301819E0,-6.566993866E0
4.290319088E2,6.026318207E0,-2.896177368E0,-4.993915100E0
4.291330978E2,6.703509979E0,-2.277364197E0,-5.847889252E0
4.292342908E2,1.210248276E1,-1.237776031E0,-1.060963715E1
4.293355048E2,7.352111206E0,-6.717730408E0,-5.690865784E0
4.294367198E2,4.614903259E0,-1.387165375E0,-4.910089417E0
4.295379268E2,6.762936401E0,-2.299518127E0,-6.648873596E0
4.296391368E2,7.768395538E0,-3.497626648E0,-7.281458130E0
4.297403558E2,5.632187805E0,-2.348166962E0,-6.014193420E0
4.298415538E2,5.390889587E0,-2.579286346E0,-5.296585693E0
4.299427538E2,9.447453918E0,-2.552342377E0,-6.996450806E0
4.300439458E2,7.375612335E0,-3.657194824E0,-6.933282166E0
4.301451668E2,5.158423004E0,-4.423301697E-1,-6.655609589E0
4.302463768E2,7.044201508E0,-7.034471741E0,-7.619455261E0
4.303475528E2,6.667135620E0,-2.152074738E0,-7.037914581E0
4.304487778E2,4.857848053E0,-3.260519714E0,-5.404810638E0
4.305499918E2,7.109914856E0,9.690847778E-1,-5.209616547E0
4.306512198E2,9.644893341E0,-5.763015747E-1,-9.799072723E0
4.307524108E2,7.067852325E0,-5.392236786E0,-6.003565521E0
4.308535788E2,5.566474457E0,-3.094814301E0,-5.120102692E0
4.309547948E2,9.894574127E0,-1.602567444E0,-8.622070312E0
4.310560008E2,5.881269836E0,-3.792663116E0,-7.138355713E0
4.311571978E2,5.428012390E0,-3.898792419E0,-6.264922028E0
4.312583978E2,9.441765747E0,-6.529421997E-1,-7.014413452E0
4.313596068E2,7.813302155E0,-2.321073303E0,-4.414919128E0
4.314608128E2,1.581910400E0,-5.304070129E0,-1.819167023E0
4.315620118E2,1.143127853E1,-8.159532166E-1,-7.840096436E0
4.316632038E2,7.840395813E0,-3.190016327E0,-5.653593292E0
4.317643758E2,8.234526215E0,-3.976331177E0,-6.078260193E0
4.318656118E2,7.698341217E0,-2.799777832E0,-5.848787384E0
4.319667968E2,6.497388611E0,-8.452922058E-1,-5.442083130E0
4.320679648E2,9.542206879E0,-9.057664490E-1,-8.040978699E0
4.321692058E2,6.342311096E0,-4.093836823E0,-5.079087982E0
4.322704178E2,7.026987305E0,-6.957531738E-1,-7.288792877E0
4.323716128E2,6.459367676E0,-1.489103394E0,-6.970704346E0
4.324727978E2,6.001320190E0,-1.402882690E0,-9.399104462E0
4.325739898E2,4.435276794E0,-2.898871765E0,-6.715185699E0
4.326751808E2,7.275919647E0,6.325845337E-1,-7.407795410E0
4.327763848E2,6.115233307E0,-3.069367218E0,-7.594307556E0
4.328775528E2,6.330186310E0,-6.581813049E-1,-7.482490082E0
4.329787788E2,5.825435944E0,-1.091530151E0,-5.901028748E0
4.330799748E2,6.975344696E0,-2.744692383E0,-7.524253235E0
4.331811558E2,7.779771881E0,-3.044967957E0,-6.875801697E0
4.332823648E2,4.918172607E0,-1.392853546E0,-6.240672455E0
4.333835688E2,9.192983093E0,-2.275268555E-1,-6.130052490E0
4.334847358E2,8.537945251E0,-2.456691284E0,-6.309828644E0
4.335859358E2,7.201524353E0,-3.374582520E0,-5.247188416E0
4.336871268E2,8.470435638E0,-3.466790771E-1,-4.339476013E0
4.337881873E2,7.646997986E0,6.011499023E-1,-4.554878082E0
4.338894053E2,7.496710510E0,-3.774700470E0,-3.753594360E0
4.339906183E2,8.122858429E0,-6.369255066E-1,-6.157445526E0
4.340918043E2,9.012159119E0,-2.453248444E0,-5.542224884E0
4.341930173E2,8.593629456E0,3.353027344E-2,-5.397026825E0
4.342942023E2,8.324040070E0,-6.753955078E-1,-4.605173492E0
4.343954193E2,4.551435242E0,-2.258503418E0,-3.719165955E0
4.344966213E2,7.535479889E0,-1.654210052E0,-5.252427521E0
4.345978613E2,9.884095917E0,-1.295406189E0,-6.375691681E0
4.346990623E2,8.322992249E0,-2.055226135E0,-5.474715271E0
4.348002683E2,6.446943512E0,-1.686842194E0,-6.559808807E0
4.349014493E2,9.798773346E0,5.090015259E0,-6.753655701E0
4.350026863E2,9.854457550E0,-3.852987671E0,-5.599106598E0
4.351038853E2,3.874991913E0,-1.976639557E0,-5.918392639E0
4.352050193E2,9.053024139E0,6.331832886E-1,-6.824907532E0
4.353062213E2,5.239703979E0,7.170089722E-1,-7.161258087E0
4.354074193E2,4.511168976E0,-1.651515656E0,-6.806196442E0
4.355085903E2,6.781048737E0,9.093589783E-1,-6.376889191E0
4.356097863E2,8.296347656E0,-1.090033264E0,-6.252048798E0
4.357110043E2,5.758974152E0,-4.848417664E-1,-6.882687378E0
4.358122043E2,5.756279755E0,-1.600621490E0,-6.049519958E0
4.359134053E2,7.239245911E0,-1.312770081E0,-6.369554443E0
4.360146193E2,7.983198853E0,-3.044518890E0,-7.900121613E0
4.361158073E2,8.572223969E0,-2.581531677E0,-6.550228729E0
4.362170323E2,8.954678650E0,-1.330732727E0,-5.329816589E0
4.363182213E2,5.958209839E0,-5.860313416E-1,-5.366939392E0
4.364194343E2,7.180118866E0,-1.657203827E0,-5.855223999E0
4.365206303E2,5.752687225E0,-1.863175507E0,-4.905000000E0
4.366218033E2,8.732091522E0,-3.069965973E0,-7.223528595E0
4.367229883E2,8.186625824E0,-1.388662262E0,-5.732928314E0
4.368242173E2,7.158414001E0,-3.145858154E0,-5.561085663E0
4.369254053E2,8.716972961E0,8.167016602E-1,-6.439010010E0
4.370265993E2,8.676856384E0,-7.966433716E-1,-8.243507538E0
4.371277623E2,5.414839783E0,-2.430346069E0,-5.520669708E0
4.372289523E2,3.705095215E0,7.060816956E-1,-5.647755432E0
4.373301673E2,1.061966629E1,-3.184328156E0,-9.298064575E0
4.374313573E2,5.891448669E0,-2.713407440E0,-7.800578613E0
4.375325463E2,6.068680115E0,-1.301543427E0,-6.130052490E0
4.376337543E2,5.931265869E0,-8.768765259E-1,-5.708678741E0
4.377349503E2,6.463858337E0,1.175505524E0,-6.430477753E0
4.378361463E2,5.699547729E0,2.126477966E0,-7.817044373E0
4.379373313E2,8.268056488E0,-2.258653107E0,-1.001956421E1
4.380385193E2,9.918374634E-1,-3.841162262E0,-4.010609894E0
4.381397173E2,7.520660706E0,2.778671722E0,-1.013632141E1
4.382409003E2,5.708828430E0,-7.590715027E-1,-8.391699371E0
4.383420893E2,5.989345093E0,-2.320923615E0,-6.688541107E0
4.384432893E2,6.293811951E0,9.883946228E-1,-8.440797272E0
4.385444573E2,7.635921021E0,-2.678979034E0,-7.081923065E0
4.386456583E2,1.767674103E0,-3.296145630E-1,-4.853357391E0
4.387468463E2,1.231968109E1,-4.234693909E-1,-7.709268494E0
4.388479348E2,6.211782532E0,-2.818638611E-1,-5.582940216E0
4.389491468E2,6.560108185E0,-6.024521942E0,-6.201004944E0
4.390503478E2,7.932903442E0,-1.331181793E0,-7.627538452E0
4.391515388E2,8.142317963E0,-1.474134521E0,-6.612948303E0
4.392527378E2,9.283844147E0,-1.642085266E0,-6.669380951E0
4.393539078E2,2.923869781E0,7.241940308E-1,-4.758604431E0
4.394551078E2,7.069498901E0,7.152127075E-1,-5.801485748E0
4.395562938E2,7.230264587E0,-9.877958679E-1,-6.192622375E0
4.396574698E2,6.568041687E0,-5.826184387E0,-7.408244476E0
4.397586968E2,8.242759094E0,-1.381477203E0,-7.640561371E0
4.398599018E2,6.015839996E0,-1.370250549E0,-6.831942902E0
4.399610938E2,5.943390656E0,1.643582153E-1,-5.823340302E0
4.400623118E2,7.929909668E0,-2.168540497E0,-1.129116989E1
4.401634888E2,5.446424103E0,-3.293900299E0,-6.040688324E0
4.402646878E2,5.194048920E0,-6.963519287E-1,-7.041357422E0
4.403658778E2,6.941814423E0,7.200027466E-2,-7.902366943E0
4.404670898E2,5.784271545E0,-2.686613159E0,-7.119644623E0
4.405682998E2,5.852080536E0,-1.074615326E0,-8.334368591E0
4.406695038E2,5.704637146E0,-2.827919312E0,-7.421117706E0
4.407706998E2,5.771847382E0,-2.389630737E0,-6.915319519E0
4.408718928E2,5.553152161E0,-8.402027893E-1,-7.034022675E0
4.409731038E2,8.014633484E0,-9.692344666E-1,-8.480165405E0
4.410743028E2,6.204896851E0,-1.463955688E0,-6.485712891E0
4.411755298E2,3.825594635E0,-2.966082001E0,-6.616690521E0
4.412767128E2,5.718109131E0,-1.998643799E0,-8.388256531E0
4.413779548E2,7.256609802E0,-1.659598846E0,-7.044800262E0
4.414791608E2,6.449637909E0,-1.292262726E0,-7.309599609E0
4.415803458E2,4.048930206E0,-1.736239471E0,-5.092859344E0
4.416815868E2,8.226293335E0,-9.627978516E-1,-9.549242249E0
4.417827828E2,6.364764404E0,-2.353406067E0,-8.702902222E0
4.418839718E2,5.342091064E0,-1.413809967E0,-6.443949738E0
4.419851448E2,3.759282532E0,-1.554667053E0,-4.730762329E0
4.420863408E2,1.080063995E1,-3.633993073E0,-1.509281433E1
4.421875488E2,4.540957031E0,-2.007475433E0,-5.369035034E0
4.422887198E2,5.064867554E0,-1.216220856E0,-7.710915070E0
4.423899238E2,7.475305023E0,-1.376238098E0,-8.661288757E0
4.424911048E2,5.100044403E0,-1.472188568E0,-6.282734985E0
4.425922608E2,5.236410828E0,-3.646866302E0,-8.580756226E0
4.426934908E2,6.282734985E0,-3.415896606E-1,-7.253915405E0
4.427946848E2,6.568640442E0,-1.056802368E0,-8.508306885E0
4.428958968E2,3.606600037E0,-1.860331421E0,-5.967789917E0
4.429971018E2,6.191724243E0,-1.825753326E0,-7.563022614E0
4.430983038E2,5.624254303E0,-4.894521790E0,-8.240663452E0
4.431995008E2,6.300098877E0,-1.141376495E0,-5.904321899E0
4.433007248E2,5.586532745E0,7.493417358E-1,-5.317242737E0
4.434019118E2,3.897295532E0,9.639953613E-2,-9.531878357E0
4.435031488E2,9.179062042E0,5.837860107E-3,-1.043240570E1
4.436043468E2,6.502927094E0,-1.222807159E0,-6.810986481E0
4.437055578E2,5.498216400E0,2.119741974E0,-4.619244232E0
4.438066239E2,7.253765717E0,-2.561473389E0,-6.744075623E0
4.439077949E2,6.458170166E0,-1.368005219E0,-6.906936951E0
4.440089959E2,6.226152649E0,-1.347497864E0,-6.223158875E0
4.441102239E2,6.998995514E0,-2.730771332E0,-7.138206024E0
4.442114239E2,6.049070892E0,-2.671195221E0,-6.764283600E0
4.443126379E2,7.278614044E0,-1.460812225E0,-7.067852325E0
4.444138089E2,7.643106079E0,-1.143023071E0,-7.369175720E0
4.445150529E2,4.705764313E0,-3.011886749E0,-7.546856232E0
4.446162659E2,6.337071991E0,-9.150471497E-1,-6.882088623E0
4.447174669E2,5.398074646E0,-2.231858826E0,-6.240672455E0
4.448186619E2,4.945415955E0,-3.045267334E0,-7.266339569E0
4.449198899E2,9.252858582E0,3.190914459E0,-1.002854553E1
4.450210849E2,3.384461975E0,-1.431473236E0,-4.149820404E0
4.451222899E2,2.112407227E0,-3.726650391E0,-5.767356720E0
4.452234939E2,9.466464386E0,-3.468287659E-1,-1.152064270E1
4.453247089E2,6.054010620E0,-3.156486053E0,-8.118517456E0
4.454259199E2,4.319417725E0,-5.519023132E-1,-6.955136719E0
4.455271229E2,5.615572357E0,-5.313949585E-1,-4.885241089E0
4.456283389E2,8.667875061E0,-1.826950836E0,-7.334897003E0
4.457295679E2,7.102131042E0,2.451901245E-1,-8.411009216E0
4.458307789E2,4.070335693E0,-3.400778046E0,-4.107458496E0
4.459319889E2,5.438640289E0,-1.250948639E0,-4.834496613E0
4.460331909E2,7.278015289E0,-2.529589691E0,-7.545209656E0
4.461344119E2,6.115682373E0,-1.231040039E0,-9.296867065E0
4.462356359E2,5.242997131E0,-2.276016998E0,-5.863307190E0
4.463368349E2,5.669160919E0,-3.266956329E0,-7.142996063E0
4.464380479E2,7.368576965E0,-6.629713440E-1,-9.006021881E0
4.465392709E2,6.200855255E0,-8.226892090E-1,-8.418643341E0
