"Time (s)","X (m/s^2)","Y (m/s^2)","Z (m/s^2)"
2.642765324E2,-8.132438507E0,9.679621124E0,-1.105975113E1
2.643777544E2,-4.360432434E-1,7.895930328E0,-1.818717957E-1
2.644789664E2,-2.966381378E0,5.013973389E0,-4.062701569E0
2.645802334E2,-5.980064392E0,7.648045807E0,-4.598437500E0
2.646814504E2,-4.931794281E0,7.333699493E0,-6.614295502E0
2.647826764E2,-3.884122925E0,6.796466675E0,-5.241200867E0
2.648838764E2,-7.606731720E0,5.834566956E0,-7.426805878E0
2.649850904E2,-4.061354370E0,4.996459808E0,-6.958579559E0
2.650863384E2,-4.175566864E0,4.226161652E0,-5.565576324E0
2.651875624E2,-3.129691772E0,7.894882507E0,-2.717449036E0
2.652887834E2,-5.171894989E0,3.488795013E0,-6.115083618E0
2.653900084E2,-5.021906891E0,4.235592041E0,-5.400170288E0
2.654912054E2,-6.249803467E0,6.301745453E0,-8.048762512E0
2.655924324E2,-4.666845245E0,6.211632843E0,-5.532495117E0
2.656936304E2,-4.685256958E0,6.749464417E0,-7.421117706E0
2.657948714E2,-3.241509247E0,3.117417297E0,-9.473649445E0
2.658960814E2,-9.705367584E0,1.221310272E1,-9.274713135E0
2.659972764E2,7.529342651E-1,8.399183807E0,-3.376827850E0
2.660984454E2,-4.609514465E0,2.033670959E0,-5.049898682E0
2.661996634E2,-2.814746704E0,3.950584717E0,-5.985902252E0
2.663008664E2,-3.677253113E0,8.270301819E0,-7.864795074E0
2.664020714E2,-2.934497681E0,5.371130676E0,-7.319628754E0
2.665032514E2,-1.526076508E0,4.674778748E0,-8.931177521E0
2.666044994E2,-8.957373047E-1,7.673642578E0,-6.688541107E0
2.667057124E2,-4.298910370E0,1.047821045E1,-5.097948761E0
2.668069294E2,-8.864566040E-1,3.111130371E0,-1.027418472E1
2.669081214E2,-5.906716919E-1,5.882467346E0,-7.750582581E0
2.670093584E2,-3.263812866E0,5.600902863E0,-6.660848694E0
2.671105614E2,-9.205856323E-1,5.203030243E0,-7.217840424E0
2.672117654E2,-3.343447266E0,5.779032440E0,-6.772067413E0
2.673129504E2,-1.442250824E0,5.416336670E0,-5.342091064E0
2.674141854E2,-1.701661377E0,4.108206940E0,-7.054530029E0
2.675154114E2,-4.463567963E0,6.313271484E0,-7.308701477E0
2.676166324E2,-3.298091583E0,7.265441437E0,-6.012097778E0
2.677178434E2,-4.494553528E0,6.947801971E0,-7.044051819E0
2.678190734E2,-4.165388031E0,6.289171600E0,-7.412735138E0
2.679202874E2,-4.254752197E0,8.025860138E0,-5.503006439E0
2.680213835E2,-3.568728790E0,5.029690704E0,-5.973328400E0
2.681225925E2,-2.312690735E0,6.634802856E0,-6.441105652E0
2.682238065E2,-5.762267303E0,7.114405518E0,-6.189927979E0
2.683250645E2,-3.732637939E0,6.180048523E0,-8.308173065E0
2.684262755E2,-2.835553436E0,5.809119873E0,-5.099445648E0
2.685274745E2,-2.208806763E0,4.685256958E0,-6.636150055E0
2.686286945E2,-6.450685730E0,6.041885834E0,-7.803871765E0
2.687298885E2,-3.396137695E0,5.685926056E0,-7.620802460E0
2.688311265E2,-4.735103302E0,6.887028351E0,-6.114035797E0
2.689323425E2,-4.655468903E0,3.691922607E0,-6.812932434E0
2.690335835E2,-4.382736053E0,5.925128632E0,-6.110293579E0
2.691348115E2,-5.725294189E0,5.203030243E0,-5.945935364E0
2.692360355E2,-5.801635437E0,6.105653229E0,-6.696923676E0
2.693372455E2,-5.530100098E0,6.353388062E0,-6.377338257E0
2.694384815E2,-4.900060272E0,4.260140991E0,-6.930288391E0
2.695396635E2,-5.325026550E0,5.874234467E0,-4.871170349E0
2.696408765E2,-5.399870911E0,5.489983521E0,-6.156996460E0
2.697421115E2,-6.698270874E0,5.010380859E0,-7.282056885E0
2.698433365E2,-5.151687012E0,5.579796753E0,-5.543871460E0
2.699445565E2,-5.525908813E0,5.031936035E0,-6.317313080E0
2.700457615E2,-5.337001648E0,3.964356079E0,-7.742798767E0
2.701469745E2,-5.763913879E0,7.465425568E0,-5.480403442E0
2.702481885E2,-3.590882721E0,5.145998840E0,-6.275998993E0
2.703493725E2,-6.711892548E0,4.412524109E0,-5.852379913E0
2.704505905E2,-2.976859589E0,4.968468018E0,-6.072871399E0
2.705517985E2,-3.636687469E0,7.253166962E0,-4.953798523E0
2.706530065E2,-7.703131256E0,7.109465790E0,-9.205257568E0
2.707542025E2,-4.678970032E0,5.211113434E0,-7.827672272E0
2.708553885E2,-4.039200439E0,5.595514069E0,-5.867947540E0
2.709565955E2,-2.617906036E0,5.913602600E0,-9.182055817E0
2.710578155E2,-7.280709686E0,8.086035004E0,-6.588549042E0
2.711590155E2,-1.309776306E0,6.953490143E0,-6.042334900E0
2.712602515E2,-1.232536926E0,7.379653931E-1,-4.238436127E0
2.713614685E2,-6.782994690E0,7.984546051E0,-7.175927582E0
2.714626775E2,-4.551734619E0,6.191873932E0,-9.062005463E0
2.715639135E2,-4.922363892E0,3.322490845E0,-8.602012024E0
2.716651325E2,-4.575235748E0,5.459447021E0,-6.471043396E0
2.717663415E2,-2.167792053E0,4.710404663E0,-6.327042847E0
2.718675715E2,-7.817942505E0,4.076772308E0,-9.535021820E0
2.719687875E2,-1.672771454E0,7.611821136E0,-5.542673950E0
2.720699925E2,-4.776118011E0,1.945953369E-3,-3.127147064E0
2.721711865E2,-6.093229065E0,9.132209473E0,-6.095324707E0
2.722723835E2,-5.938899994E0,5.618865509E0,-8.275091858E0
2.723736015E2,-5.122497711E0,5.617817688E0,-7.218289490E0
2.724748025E2,-5.231321411E0,5.658083954E0,-6.890471191E0
2.725760235E2,-2.876268768E0,5.575156403E0,-6.458768921E0
2.726772425E2,-5.991291046E0,5.426665192E0,-6.892866211E0
2.727784515E2,-1.926643524E0,6.757098541E0,-3.468287659E0
2.728796595E2,-4.443659363E0,4.039200439E0,-4.735702057E0
2.729809085E2,-5.942642212E0,5.712420959E0,-7.817942505E0
2.730819793E2,-5.654491425E0,6.247857513E0,-7.761060791E0
2.731832033E2,-3.977229309E0,5.907914429E0,-6.006708984E0
2.732844303E2,-2.595752106E0,5.143154755E0,-6.363866272E0
2.733856502E2,-1.028406418E1,1.179951279E1,-5.365292816E0
2.734868772E2,-2.551444244E0,3.682641907E0,-7.009024658E0
2.735880922E2,-1.443448334E0,3.786226501E0,-2.840942230E0
2.736893252E2,-5.240452423E0,1.039528290E1,-3.875141602E0
2.737905572E2,-6.510112152E0,5.156477051E0,-8.742569733E0
2.738917503E2,-4.988975372E0,5.748795319E0,-6.778204651E0
2.739929953E2,-4.844226379E0,7.069199524E0,-3.813918915E0
2.740942042E2,-2.566413116E0,7.232360229E0,-5.575455780E0
2.741954543E2,-9.120683441E0,1.113998428E1,-1.244706619E1
2.742966722E2,-4.291875000E0,5.740113373E0,-5.379812622E0
2.743978842E2,-2.507286072E0,3.830983429E0,-3.012635193E0
2.744990732E2,-3.801195374E0,2.986888733E0,-6.921756134E0
2.746003123E2,-6.916217651E0,1.017524048E1,-4.811743927E0
2.747015013E2,-3.612886963E0,6.609206085E0,-5.752687225E0
2.748027333E2,-3.122357025E0,7.858657837E0,-4.542753296E0
2.749039272E2,-3.990102539E0,6.130202179E0,-6.519392853E0
2.750051542E2,-7.041357422E0,8.847501526E0,-8.660540314E0
2.751063742E2,-3.534749451E0,4.149071960E0,-7.941435699E0
2.752075662E2,-3.510499878E0,5.315895538E0,-3.149600372E0
2.753087342E2,-4.383783875E0,5.765710144E0,-5.233566742E0
2.754099602E2,-5.549709320E0,6.065686340E0,-6.938221893E0
2.755111462E2,-3.435206451E0,9.225166168E0,-6.604865112E0
2.756123673E2,-3.188519440E0,6.610553284E0,-3.585493927E0
2.757135582E2,1.117276611E0,5.489085388E0,-1.045620621E1
2.758147982E2,-7.477550354E0,7.615114288E0,-8.102949829E0
2.759160233E2,-2.886746979E0,7.099286957E0,-3.982468414E0
2.760172192E2,-1.946851501E0,5.246290283E0,-5.207221527E0
2.761184352E2,-3.891757050E0,4.668042755E0,-6.836732941E0
2.762196882E2,-2.875370636E0,6.249055023E0,-6.940916290E0
2.763209092E2,-4.395010529E0,6.714886322E0,-6.994804230E0
2.764221362E2,-3.982618103E0,4.942122803E0,-8.097561035E0
2.765233422E2,-3.870351562E0,5.670358429E0,-5.761069794E0
2.766245392E2,-3.310665436E0,6.332581329E0,-5.150938568E0
2.767257722E2,-5.416037292E0,4.914580078E0,-8.455616455E0
2.768269743E2,-4.876708832E0,7.838150482E0,-4.655169525E0
2.769281572E2,-3.461701355E0,6.713988190E0,-4.700225830E0
2.770293932E2,-5.122647400E0,7.410938873E0,-5.148543549E0
2.771305862E2,-3.313060455E0,4.254752197E0,-7.050638123E0
2.772318012E2,-9.241182861E0,7.858358459E0,-9.607321472E0
2.773330042E2,-1.828747101E0,6.842870178E0,-4.303550720E0
2.774341992E2,-4.374054108E0,2.754871216E0,-2.798580322E0
2.775354222E2,-5.043013000E0,8.744515686E0,-7.183412018E0
2.776366382E2,-6.773414612E0,5.640121307E0,-7.091652832E0
2.777378202E2,-2.959645386E0,5.312752075E0,-4.880750427E0
2.778390663E2,-4.273313599E0,4.968917084E0,-7.310497742E0
2.779402853E2,-1.061742096E1,1.124207199E1,-6.745273132E0
2.780413955E2,-3.907025299E0,4.731660461E-1,-3.506158905E0
2.781425925E2,-3.853736115E0,2.045047302E0,-2.593806152E0
2.782438015E2,-7.215295715E0,5.680537262E0,-8.014184418E0
2.783450345E2,-4.918322296E0,6.946005707E0,-7.764653320E0
2.784462445E2,-4.451443176E0,6.709647217E0,-6.847660217E0
2.785474395E2,-4.521796875E0,2.670297089E0,-7.474257202E0
2.786486605E2,-6.265520782E0,5.914650421E0,-6.064937897E0
2.787498705E2,-3.015628967E0,9.921069031E0,-5.894741821E0
2.788510785E2,-5.188660126E0,1.405277710E0,-7.082222443E0
2.789522545E2,-2.969524841E0,7.290140076E0,-6.190377045E0
2.790534745E2,-2.824925537E0,7.431146851E0,-6.203100586E0
2.791546855E2,-4.105961609E0,4.903652802E0,-8.300838318E0
2.792558735E2,-3.476071472E0,5.741161194E0,-6.065087585E0
2.793570405E2,-2.342927856E0,5.047054596E0,-5.242398376E0
2.794582785E2,-3.722758484E0,4.468657379E0,-6.166277161E0
2.795594945E2,-4.940775604E0,5.863307190E0,-7.568561096E0
2.796606995E2,-3.839216309E0,7.531438293E0,-6.916816406E0
2.797619005E2,-5.027445374E0,7.098388824E0,-6.432423706E0
2.798630965E2,-2.571951599E0,4.350552979E0,-5.529800720E0
2.799642955E2,-6.189029846E0,9.359436951E0,-6.945107574E0
2.800654755E2,-3.471880188E0,7.366930389E0,-8.988807678E0
2.801666555E2,-2.150727539E0,2.857557678E0,-3.406765594E0
2.802678505E2,-2.784808960E0,6.220165100E0,-5.971532135E0
2.803690175E2,-6.240373077E0,7.414681091E0,-7.825277252E0
2.804702275E2,-4.477638702E0,7.240892487E0,-8.043822784E0
2.805714235E2,-2.086810455E0,4.810097351E0,-2.797083435E0
2.806725975E2,-1.605411530E0,8.494984589E0,-1.033376083E1
2.807738325E2,-6.651717682E0,9.524094543E0,-5.841901703E0
2.808750355E2,-1.712738342E0,1.981130219E0,-4.896767120E0
2.809762425E2,-3.124752045E0,6.472540283E0,-3.861220551E0
2.810774425E2,-5.655389557E0,6.757996674E0,-7.151079254E0
2.811786435E2,-2.905458069E0,5.893544312E0,-7.094496918E0
2.812798505E2,-3.515439606E0,5.732479248E0,-6.047424316E0
2.813810195E2,-5.054239655E0,1.022179367E1,-5.448669434E0
2.814822245E2,-3.284020844E0,5.654491425E0,-8.004155273E0
2.815834545E2,-8.418942719E0,7.702382812E0,-8.238418121E0
2.816846785E2,-1.930535431E0,3.864513702E0,-7.075037384E0
2.817858845E2,-4.002377014E0,4.399650879E0,-3.380121002E0
2.818870615E2,-5.488187256E0,6.352190552E0,-7.471113739E0
2.819881925E2,-4.760700073E0,7.167994080E0,-6.635102234E0
2.820893885E2,-3.639381866E0,6.213429108E0,-5.027595062E0
2.821906125E2,-2.191143494E0,7.254663849E0,-7.974217529E0
2.822918165E2,-7.155270538E0,7.911497955E0,-9.767488403E0
2.823930075E2,-1.711989899E0,8.405470734E0,-4.687202911E0
2.824942125E2,-2.197131042E0,3.950584717E0,-5.143304443E0
2.825954245E2,-2.461481323E0,4.248315582E0,-5.517975311E0
2.826966255E2,-4.604425049E0,9.378148041E0,-5.820645905E0
2.827978435E2,-4.556374969E0,6.260281677E0,-8.043074341E0
2.828990415E2,-3.150797882E0,6.029761047E0,-6.572532349E0
2.830002725E2,-1.916764069E0,7.248526611E0,-4.929698639E0
2.831013309E2,-1.001118164E0,9.557624817E0,-7.273824005E0
2.832025229E2,-4.881199493E0,7.079977112E0,-9.513167267E0
2.833037589E2,-4.344715118E0,3.682791595E0,-6.544839935E0
2.834049729E2,-1.396146698E0,8.971144409E0,-5.403463440E0
2.835061809E2,-1.821861420E0,6.115981750E0,-4.459526367E0
2.836074019E2,-2.162253571E0,8.559799805E0,-4.027824097E0
2.837086129E2,-5.375321960E0,7.438481598E0,-7.088808746E0
2.838098379E2,-2.822530518E0,6.066883850E0,-6.141279144E0
2.839110539E2,-2.316283264E0,6.913223877E0,-5.423671417E0
2.840122629E2,-3.232378235E0,7.877817993E0,-5.087769928E0
2.841134769E2,-2.796933746E0,6.122717743E0,-6.802454224E0
2.842146799E2,-6.146817627E0,8.889264679E0,-6.270161133E0
2.843158449E2,-1.598675537E0,4.459077301E0,-8.465795288E0
2.844170779E2,-2.832559662E0,2.896925812E0,-4.431684265E0
2.845182899E2,-3.429667969E0,1.036774017E1,-6.578819275E0
2.846194989E2,-4.025129700E0,5.124593353E0,-7.808512115E0
2.847207139E2,-1.950893097E0,6.119125214E0,-4.654870148E0
2.848219139E2,-1.965412903E0,5.908662872E0,-7.697443085E0
2.849231439E2,-8.010292511E0,1.927362030E1,-8.927285614E0
2.850243459E2,4.647834778E-1,4.086951141E0,-6.429878998E0
2.851255719E2,-1.236428833E0,2.703078918E0,-2.579286346E0
2.852267759E2,-4.913382568E0,8.169261932E0,-5.794749756E0
2.853279789E2,-3.905229034E0,8.253686371E0,-7.568860474E0
2.854291899E2,-3.241958313E0,6.743327179E0,-7.298971710E0
2.855304109E2,-1.947599945E0,7.027436371E0,-6.214027863E0
2.856316329E2,-4.213138733E0,1.006087830E1,-6.415059814E0
2.857328279E2,-2.396666107E0,4.049379272E0,-7.316634979E0
2.858340559E2,-2.270328827E0,2.930007019E0,-4.946164398E0
2.859352929E2,-2.807861023E0,8.705297241E0,-7.107220459E0
2.860365069E2,-3.282074890E0,6.236630859E0,-7.247329102E0
2.861377069E2,-1.961221619E0,6.652615814E0,-6.580615540E0
2.862389499E2,-2.306703186E0,7.717651062E0,-7.531288605E0
2.863401759E2,-4.247716827E0,3.034789124E0,-5.900280304E0
2.864413809E2,-2.064806213E0,9.488019562E0,-6.210585022E0
2.865425639E2,-1.905687103E0,4.254901886E0,-5.835016022E0
2.866437849E2,-2.369572449E0,6.705455933E0,-2.644251251E0
2.867450059E2,-3.568579102E0,7.269782410E0,-6.552324371E0
2.868462169E2,-5.000501404E0,5.958209839E0,-7.091652832E0
2.869474309E2,-2.421514435E0,8.683143311E0,-4.695286102E0
2.870486529E2,-1.438358917E0,7.946674805E0,-4.866080933E0
2.871498709E2,-6.126160583E0,1.077145065E1,-7.664361877E0
2.872510899E2,-2.688110046E0,4.636907501E0,-7.745792542E0
2.873523019E2,-1.925446014E0,4.699926453E0,-2.611918488E0
2.874535589E2,-4.650529175E0,7.978708191E0,-6.054309998E0
2.875547799E2,-3.131787415E0,7.630083160E0,-7.423512726E0
2.876559879E2,-2.091001740E0,7.758216705E0,-5.063520355E0
2.877572519E2,-1.654060364E0,7.673642578E0,-8.800050201E0
2.878584489E2,-6.026916962E0,9.677375793E0,-7.065457306E0
2.879596839E2,3.326083374E-1,6.398594055E0,-2.612816620E0
2.880607834E2,-6.480024719E-1,3.306923218E0,-4.375101929E0
2.881619814E2,-8.250991974E0,1.108654541E1,-6.415957947E0
2.882631824E2,-2.841391296E0,8.605454865E0,-7.792495422E0
2.883644324E2,-2.442171478E0,6.063291321E0,-6.385720825E0
2.884656314E2,-4.088148651E0,8.205336914E0,-4.622088318E0
2.885668574E2,-2.236199799E0,6.503525848E0,-5.317392426E0
2.886680604E2,-3.305576019E0,8.359516296E0,-5.789061584E0
2.887693004E2,-5.052144012E0,5.128784637E0,-8.920848999E0
2.888705174E2,-3.385958862E0,5.244344330E0,-6.423741760E0
2.889717044E2,-1.567390594E0,5.970634003E0,-4.170926514E0
2.890729144E2,-3.058290253E0,4.839735718E0,-7.170089722E0
2.891741314E2,-4.541555786E0,7.407496033E0,-7.520960083E0
2.892753434E2,-5.710624695E-1,6.932084656E0,-5.128934326E0
2.893765444E2,-2.024689636E0,6.759643250E0,-6.808142395E0
2.894777364E2,-3.134032745E0,6.544241180E0,-8.391849060E0
2.895789434E2,-4.657863922E0,8.688382416E0,-1.099658249E1
2.896801574E2,-3.118315430E0,7.952063599E0,-6.804100800E0
2.897813564E2,-3.294648743E-1,7.097341003E0,-3.709286499E0
2.898825494E2,-1.803300018E0,5.340294800E0,-6.553821259E0
2.899837584E2,-8.384065247E-1,4.882546692E0,-6.083948364E0
2.900849364E2,-6.822811890E-1,6.556515656E0,-6.774013367E0
2.901861204E2,-2.368674316E0,6.269562378E0,-7.756121063E0
2.902873304E2,-2.992576904E0,5.495971069E0,-8.236172791E0
2.903885474E2,-1.388961639E0,7.195387115E0,-5.988297272E0
2.904897594E2,-9.476792908E-1,8.064479828E0,-3.982468414E0
2.905909364E2,-1.161734161E0,1.058598633E1,-9.848769379E0
2.906921324E2,-5.279221802E0,6.121071167E0,-5.212161255E0
2.907933294E2,-2.107018433E0,2.355950775E0,-7.104526062E0
2.908945284E2,-3.064128113E0,6.033203888E0,-6.532266083E0
2.909957344E2,-3.666325836E0,6.953190765E0,-5.012027435E0
2.910969334E2,-5.519023132E0,5.933511200E0,-7.601492615E0
2.911981234E2,-4.419858856E0,5.189558258E0,-6.533912659E0
2.912993124E2,-2.568957825E0,7.041656799E0,-7.196135559E0
2.914005024E2,-1.303639069E0,5.405110016E0,-7.107070770E0
2.915016954E2,-2.698438568E0,7.569010162E0,-9.201365662E0
2.916028814E2,-2.378553772E0,5.065615997E0,-9.412875824E0
2.917040754E2,-2.945574646E0,7.974367218E0,-2.964734802E0
2.918052694E2,-5.674699402E-1,6.105503540E0,-8.276738434E0
2.919064684E2,8.711883545E-2,5.205425262E0,-5.936804352E0
2.920076404E2,-2.808759155E0,6.870113525E0,-5.945635986E0
2.921088544E2,-2.426304474E0,6.275998993E0,-6.901847534E0
2.922100464E2,-1.118623810E0,6.599176941E0,-8.256829834E0
2.923112434E2,-2.158062286E0,5.932313690E0,-5.712271271E0
2.924124324E2,-1.096469879E0,8.104297028E0,-8.219557343E0
2.925136244E2,-5.156327362E0,3.327879639E0,-8.167615356E0
2.926148314E2,-2.587818604E0,6.682852936E0,-7.276817780E0
2.927160374E2,-4.038451996E0,5.846841431E0,-7.295079803E0
2.928172144E2,-4.346361694E0,5.015170898E0,-5.752836914E0
2.929184264E2,-5.359754333E0,4.393962708E0,-5.813610535E0
2.930194702E2,-7.978259125E0,3.481759644E0,-8.063282318E0
2.931206622E2,-7.185507660E0,7.296427002E0,-4.409081268E0
2.932218542E2,-6.122717743E0,3.738775177E0,-5.628445587E0
2.933230413E2,-6.522985382E0,5.035378876E0,-5.849236450E0
2.934242383E2,-5.941444702E0,6.552324371E0,-7.026388550E0
2.935254612E2,-1.199755096E1,-5.313949585E-2,-1.239841736E1
2.936265752E2,-4.798870697E0,6.906188507E0,-2.595602417E-1
2.937277772E2,-2.864593048E0,1.531315613E0,-3.307971039E0
2.938289822E2,-9.708660736E0,6.939569092E0,-8.890013123E0
2.939302002E2,-7.122339020E0,4.792733459E0,-7.976013794E0
2.940314032E2,-5.768853607E0,6.663243713E0,-5.753585358E0
2.941326032E2,-5.938750305E0,4.048331451E0,-5.315147095E0
2.942338233E2,-4.565356293E0,3.750001831E0,-4.186194763E0
2.943350212E2,-5.775140533E0,1.045830185E1,-1.060245209E1
2.944362503E2,-5.795647888E0,1.158590698E0,-3.422931976E0
2.945374542E2,-5.074896698E0,5.224585419E0,-4.343218231E0
2.946386603E2,-7.128925323E0,7.089407501E0,-5.536087646E0
2.947398953E2,-6.178401947E0,4.651427307E0,-7.090904388E0
2.948411003E2,-5.701643372E0,5.589077454E0,-5.092709656E0
2.949423102E2,-5.531596985E0,4.526437225E0,-6.076164551E0
2.950435612E2,-6.691834259E0,6.584208069E0,-7.969726868E0
2.951447563E2,-4.693938904E0,5.383405151E0,-6.823111267E0
2.952459602E2,-4.731510773E0,4.245621185E0,-3.888314209E0
2.953471823E2,-4.113595734E0,4.325255585E0,-5.059778137E0
2.954483832E2,-5.207820282E0,4.621788940E0,-4.908143463E0
2.955496082E2,-6.191275177E0,7.531587982E0,-5.028792572E0
2.956508202E2,-8.013585663E0,4.308041382E0,-6.587501221E0
2.957520333E2,-4.991669769E0,5.347928925E0,-5.238955536E0
2.958532442E2,-6.891519012E0,5.389692078E0,-7.074588318E0
2.959544562E2,-7.084916840E0,1.148112488E1,-7.371121674E0
2.960556612E2,-6.150559845E0,-2.362836456E0,-9.362580414E0
2.961568723E2,-3.494932251E0,2.890189819E0,-2.578388214E0
2.962580902E2,-4.425846405E0,4.724625092E0,-6.456822968E0
2.963592982E2,-6.399641876E0,5.780080261E0,-8.494385834E0
2.964604853E2,-5.839207306E0,4.942422180E0,-6.343807983E0
2.965617173E2,-4.561165009E0,4.897665253E0,-5.387297058E0
2.966629333E2,-4.534520416E0,5.954617310E0,-6.157146149E0
2.967641303E2,-7.162754974E0,9.961484985E0,-9.010662231E0
2.968653452E2,-5.952072601E0,9.101074219E-2,-3.608396301E0
2.969665552E2,-4.649331665E0,5.121150513E0,-5.402265930E0
2.970677513E2,-7.430847473E0,4.757855988E0,-6.074817352E0
2.971689703E2,-7.588769073E0,4.214485931E0,-6.297254791E0
2.972701753E2,-7.747588806E0,2.719993744E0,-6.332581329E0
2.973713723E2,-6.649771729E0,3.457659760E0,-4.933291168E0
2.974725742E2,-8.820108490E0,3.852837982E0,-5.873486023E0
2.975737592E2,-5.774092712E0,4.634961548E0,-4.243375854E0
2.976749762E2,-4.576732635E0,3.053649902E-1,-4.189787292E0
2.977761992E2,-6.635102234E0,1.121033798E1,-4.885390778E0
2.978774162E2,-7.405849457E0,2.239942017E0,-6.651867371E0
2.979786383E2,-5.535039825E0,5.201832733E0,-5.125641174E0
2.980797219E2,-6.251000977E0,5.941295013E0,-6.199358368E0
2.981809489E2,-3.657344513E0,5.003644867E0,-2.361638947E0
2.982821609E2,-5.927074585E0,1.273237289E1,-1.133472931E1
2.983833509E2,-8.256081390E0,6.249504089E-1,-5.469775543E0
2.984845369E2,-4.387376404E0,5.563630371E0,-2.908302155E0
2.985857769E2,-1.020338196E1,2.559228058E0,-5.862708435E0
2.986869899E2,-7.785460052E0,6.997498627E0,-5.920188904E0
2.987882089E2,-5.632038116E0,5.233566742E0,-5.401218109E0
2.988894139E2,-4.916975098E0,5.230123901E0,-5.128185883E0
2.989906289E2,-6.771768036E0,9.280401306E0,-4.864584045E0
2.990918289E2,-5.182522888E0,3.556753693E0,-6.681505737E0
2.991930389E2,-5.142855377E0,3.338208160E0,-2.590213623E0
2.992942299E2,-6.049669647E0,5.037175140E0,-5.039121094E0
2.993954609E2,-6.178851013E0,7.176376648E0,-6.168372803E0
2.994966529E2,-5.289700012E0,7.310348053E0,-5.679190063E0
2.995978779E2,-7.349566498E0,4.929099884E0,-6.032904510E0
2.996990929E2,-4.422104187E0,4.460424500E0,-2.399210815E0
2.998002999E2,-8.127498779E0,1.015114059E1,-1.125389740E1
2.999015029E2,-5.596711578E0,4.622088318E0,-3.262166290E0
3.000027179E2,-4.735103302E0,3.209625549E0,-1.647623749E0
3.001039219E2,-7.022496643E0,6.759343872E0,-6.473438416E0
3.002051399E2,-6.919959869E0,6.887327728E0,-4.320764923E0
3.003063499E2,-5.761668549E0,5.219945068E0,-3.765719147E0
3.004075499E2,-5.935457153E0,5.898783417E0,-4.127217407E0
3.005087379E2,-5.919889526E0,9.546996918E0,-4.952301636E0
3.006099669E2,-7.055877228E0,3.167113953E0,-4.826263733E0
3.007111839E2,-3.609743500E0,4.437671814E0,-9.433383179E-1
3.008123809E2,-8.138276367E0,7.054679718E0,-3.632196808E0
3.009135839E2,-5.961652679E0,3.650458832E0,-5.804629211E0
3.010148009E2,-5.556295624E0,6.240822144E0,-3.780688019E0
3.011159769E2,-5.700894928E0,9.073681183E0,-5.291496277E0
3.012172029E2,-4.627327423E0,6.037544861E0,-2.958447876E0
3.013183999E2,-5.329966278E0,8.409512329E0,-7.131919098E0
3.014196189E2,-6.345604248E0,4.741988983E0,-9.379794617E0
3.015208239E2,-3.251688080E0,9.127419434E0,-5.799240417E0
3.016219999E2,-2.957849121E0,7.426805878E0,-4.772974548E0
3.017231839E2,-4.865631866E0,5.144651642E0,-8.193661194E0
3.018244009E2,-3.456013184E0,4.189038849E0,-7.717351685E0
3.019255879E2,-8.809181213E-1,7.892188110E0,-6.467151489E0
3.020268189E2,-3.779640198E-1,6.917864227E0,-6.134393463E0
3.021279839E2,-8.382568359E-1,4.961432648E0,-8.962761841E0
3.022291969E2,-2.137554932E-1,5.107528839E0,-6.016139374E0
3.023303969E2,1.549427948E0,6.151757355E0,-9.250014496E0
3.024315839E2,-9.843530273E-1,4.999603271E0,-6.449637909E0
3.025327639E2,5.568420410E-1,7.431595917E0,-3.752845917E0
3.026339869E2,-2.514770508E-1,6.880741425E0,-7.336543579E0
3.027351799E2,-1.403631134E0,5.331163788E0,-8.682095490E0
3.028363739E2,-2.300266571E0,7.082372131E0,-7.416028290E0
3.029375519E2,-1.368154907E0,8.409662018E0,-6.763086090E0
3.030386611E2,5.065466309E-1,7.320676575E0,-5.640869751E0
3.031398541E2,1.937121735E0,8.232879639E0,-7.940537567E0
3.032410471E2,-1.213825836E0,5.730233917E0,-6.719975739E0
3.033422341E2,-1.831890564E0,3.441643066E0,-1.056053925E1
3.034434361E2,1.240470428E0,5.969286804E0,-7.092101898E0
3.035446291E2,1.495390320E-1,5.110073547E0,-7.285649414E0
3.036458301E2,-3.779191132E0,3.333717499E0,-9.227411499E0
3.037470341E2,-1.276545410E0,5.574407959E0,-8.524473267E0
3.038482531E2,4.098477173E-1,5.029990082E0,-8.394842834E0
3.039494711E2,-2.996768188E-1,4.076023865E0,-9.937235413E0
3.040506801E2,-2.254312134E-1,4.653672638E0,-9.179511108E0
3.041518901E2,-7.688012695E-1,5.446274414E0,-8.241711273E0
3.042531011E2,9.571096802E-1,6.573879547E0,-1.122770187E1
3.043542941E2,5.284011841E-2,4.551734619E0,-7.472760315E0
3.044554951E2,-1.742526398E0,5.400918732E0,-7.750881958E0
3.045567051E2,3.534150696E-1,7.742948456E0,-6.870412903E0
3.046578811E2,-1.385219421E0,3.708388367E0,-9.054371338E0
3.047591081E2,-4.480183411E-1,5.588179321E0,-8.446036377E0
3.048602951E2,2.736609192E0,5.404810638E0,-4.006717987E0
3.049614971E2,1.307231598E0,-1.206341400E0,-6.180198212E0
3.050627001E2,-3.921245728E0,1.467473373E1,-7.510930939E0
3.051638911E2,-4.468507690E0,3.475772095E0,-1.039947418E1
3.052650651E2,-3.188369751E-1,5.886958008E0,-8.539292450E0
3.053662651E2,-1.470841370E0,9.043893127E0,-5.912854156E0
3.054674421E2,-3.348985748E0,-9.800120544E-1,-9.075327759E0
3.055686591E2,-2.592159576E0,3.841910706E0,-8.618028717E0
