"Time (s)","X (m/s^2)","Y (m/s^2)","Z (m/s^2)"
1.037759567E3,-3.808829498E0,-4.458927612E0,-7.917036438E0
1.037860748E3,-3.697461090E0,-4.269571381E0,-8.130941620E0
1.037961919E3,-3.634591827E0,-4.174668732E0,-8.140821075E0
1.038063131E3,-3.813469849E0,-3.568728790E0,-8.108787689E0
1.038164331E3,-3.537144470E0,-4.122577057E0,-8.039032745E0
1.038265523E3,-3.612587585E0,-3.479813690E0,-8.268804932E0
1.038366703E3,-2.938838654E0,-3.232677612E0,-8.444090424E0
1.038467903E3,-2.562970276E0,-4.332590332E0,-7.745942230E0
1.038569105E3,-1.872007141E0,-4.740192719E0,-8.022716675E0
1.038670301E3,-1.593735809E0,-5.744604034E0,-8.406518555E0
1.038771485E3,-1.520388336E0,-5.400319977E0,-7.827971649E0
1.038872678E3,-5.852828979E-2,-5.279072113E0,-7.287894745E0
1.038973869E3,1.842668152E-1,-4.893623657E0,-7.926017761E0
1.039075048E3,2.340233459E0,-6.273304596E0,-7.554041290E0
1.039176120E3,1.473236389E0,-5.953120422E0,-7.131470032E0
1.039277326E3,3.262765045E0,-6.671925659E0,-7.045698395E0
1.039378525E3,1.989812164E0,-6.258036346E0,-5.840853882E0
1.039479712E3,3.538791046E0,-6.212530975E0,-5.288502502E0
1.039580905E3,3.012485504E0,-7.652985535E0,-7.942932587E0
1.039682108E3,2.483186188E0,-7.739206238E0,-8.328081665E0
1.039783316E3,1.658850403E0,-7.892337799E0,-6.932533722E0
1.039884519E3,-1.222956848E-1,-7.020550690E0,-7.425758057E0
1.039985752E3,4.791535950E-1,-6.455326080E0,-8.435558167E0
1.040086946E3,1.378633118E-1,-5.353317719E0,-7.224875793E0
1.040188137E3,5.923182678E-1,-6.975045319E0,-7.725434875E0
1.040289326E3,-5.725593567E-1,-5.911956024E0,-7.837402039E0
1.040390520E3,-1.055006104E0,-5.049299927E0,-7.653733978E0
1.040491722E3,-1.318757629E0,-5.267995148E0,-8.002359009E0
1.040592917E3,-8.241860962E-1,-5.261408844E0,-7.874524841E0
1.040694097E3,-1.473386078E0,-5.223986664E0,-7.771688690E0
1.040795280E3,-1.282233582E0,-5.551355896E0,-7.983947296E0
1.040896514E3,-1.260528717E0,-5.589526520E0,-7.800129547E0
1.040997697E3,-1.555265808E0,-5.320835266E0,-8.132887573E0
1.041098904E3,-1.303339691E0,-5.488935699E0,-8.159382477E0
1.041200076E3,-1.532812500E0,-5.522915039E0,-7.951165466E0
1.041301280E3,-1.534608765E0,-5.534740448E0,-7.907755737E0
1.041402460E3,-1.543889465E0,-5.460943909E0,-7.990533600E0
1.041503634E3,-1.557960205E0,-5.431006165E0,-7.907456360E0
1.041604800E3,-1.412462769E0,-5.307063904E0,-8.233029327E0
1.041705999E3,-1.507814484E0,-5.307363281E0,-8.030949554E0
1.041807163E3,-1.523232422E0,-5.393434296E0,-7.895181885E0
1.041908352E3,-1.513951721E0,-5.224735107E0,-7.985593872E0
1.042009505E3,-1.509311371E0,-5.158572693E0,-8.443641357E0
1.042110691E3,-1.264720001E0,-5.363496552E0,-8.064629517E0
1.042211895E3,-1.447938995E0,-5.491779785E0,-8.224646759E0
1.042313077E3,-1.390308838E0,-5.678441620E0,-7.963739319E0
1.042414249E3,-7.017407227E-1,-7.196734314E0,-7.956254883E0
1.042515451E3,-9.232800293E-1,-2.729873199E0,-9.629475403E0
1.042616639E3,-3.831133118E0,-5.145100708E0,-9.069190521E0
1.042717823E3,-2.872526550E0,-7.806715851E0,-7.411986694E0
1.042818992E3,-1.457369385E0,-2.831811218E0,-8.938661957E0
1.042920199E3,-4.480183411E-1,-1.653611298E0,-5.906417542E0
1.043021409E3,-5.896987152E0,-3.025059357E0,-8.157586212E0
1.043122605E3,-3.369193726E0,-1.125359802E0,-5.153333588E0
1.043223788E3,-4.427942047E0,-2.889441376E0,-8.441396027E0
1.043324996E3,-2.803819427E0,-4.302951965E0,-7.981402588E0
1.043426190E3,-3.147504730E0,-5.717360687E0,-7.885152740E0
1.043527374E3,-1.903441772E0,-4.659660187E0,-9.841734009E0
1.043628543E3,-1.589694214E-1,-3.686982880E0,-1.071831116E1
1.043729726E3,-2.483784943E0,-4.933740234E0,-9.197922821E0
1.043830939E3,-2.513423309E0,-4.250111847E0,-7.923323364E0
1.043932132E3,-2.859353943E0,-3.681294708E0,-8.091124420E0
1.044033298E3,-3.021915894E0,-4.852159882E0,-8.029153290E0
1.044134506E3,-3.518882446E0,-3.054997101E0,-8.509055328E0
1.044235574E3,-4.159849548E0,-3.802542572E0,-7.833210754E0
1.044336744E3,-4.405339050E0,-3.783382416E0,-8.292755127E0
1.044437910E3,-4.608616333E0,-4.869523773E0,-7.232060852E0
1.044539114E3,-4.329596558E0,-3.793561249E0,-8.000413055E0
1.044640295E3,-4.881049805E0,-2.999462585E0,-7.852221222E0
1.044741482E3,-5.368585968E0,-3.012934570E0,-6.709347839E0
1.044842664E3,-5.027894440E0,-3.439697113E0,-7.227869568E0
1.044943861E3,-5.081183624E0,-2.908002777E0,-7.674540710E0
1.045045049E3,-5.288203125E0,-3.633394318E0,-7.843838654E0
1.045146222E3,-5.330714722E0,-3.769012299E0,-7.546257477E0
1.045247392E3,-5.221891022E0,-3.371139679E0,-7.624544678E0
1.045348589E3,-5.359005890E0,-3.328927460E0,-7.839797058E0
1.045449763E3,-5.290298767E0,-3.018323364E0,-7.805069275E0
1.045550957E3,-5.686973877E0,-3.400029602E0,-7.375163269E0
1.045652117E3,-5.705984344E0,-3.934418335E0,-7.118746490E0
1.045753338E3,-5.622008972E0,-3.588038635E0,-6.739435272E0
1.045854523E3,-5.772446136E0,-2.831811218E0,-6.682852936E0
1.045955716E3,-6.033652954E0,-3.468587036E0,-6.799011383E0
1.046056910E3,-6.137686615E0,-2.752326508E0,-7.096293182E0
1.046158123E3,-6.094875641E0,-2.365081787E0,-7.268734589E0
1.046259306E3,-6.133046265E0,-3.213517456E0,-7.182364197E0
1.046360487E3,-6.063740387E0,-2.734812927E0,-7.283853149E0
1.046461683E3,-5.921985168E0,-2.737207947E0,-6.945107574E0
1.046562923E3,-6.048771515E0,-2.896925812E0,-7.020550690E0
1.046664109E3,-6.017785950E0,-2.900368652E0,-7.092550964E0
1.046765306E3,-6.146967316E0,-2.829565887E0,-7.400460663E0
1.046866521E3,-6.040388947E0,-2.969824219E0,-7.196734314E0
1.046967718E3,-6.090534668E0,-2.866089935E0,-7.287295990E0
1.047068887E3,-5.919739838E0,-2.921923828E0,-7.146588593E0
1.047170101E3,-6.253096619E0,-2.625390472E0,-7.304061127E0
1.047271316E3,-6.170767822E0,-2.918480988E0,-7.328011322E0
1.047372506E3,-6.190676422E0,-2.822680206E0,-7.505392456E0
1.047473720E3,-7.279512177E0,-3.285368042E0,-7.425308990E0
1.047574897E3,-6.867419128E0,-2.156864777E0,-7.961194611E0
1.047676105E3,-7.840844879E0,-1.315913544E0,-7.248526611E0
1.047777299E3,-6.428382111E0,-2.474354553E-1,-6.110592957E0
1.047878482E3,-1.205218735E1,-3.113375702E0,-1.205862396E1
1.047979682E3,-1.856469452E1,1.449226318E1,-9.656419373E-1
1.048080882E3,-9.217681732E0,-2.802771606E0,-8.319250031E0
1.048182079E3,-5.384303284E-1,-9.669891357E-2,-2.600542145E0
1.048283289E3,-2.052382050E0,-1.736583755E1,-4.373455353E0
1.048384494E3,-1.363514557E0,-2.892584839E0,-7.509434052E0
1.048485687E3,-4.851411438E-1,-8.489745483E0,-4.378993835E0
1.048586883E3,2.147434387E0,5.466931458E0,-9.393565979E0
1.048688067E3,7.015610962E0,-1.540446625E0,-6.283034363E0
1.048789280E3,4.191284180E-2,-9.939331055E0,-5.727988586E0
1.048890490E3,-7.885152740E0,-1.096050751E1,-5.871240692E0
1.048991683E3,-6.558311920E0,-4.133354645E0,-1.041399399E1
1.049092899E3,-4.613406372E-1,-2.874023438E-2,-1.173409882E1
1.049193963E3,-1.886227570E0,-5.037773895E0,-5.476361847E0
1.049295155E3,2.294428711E0,-1.951656509E1,3.203638000E0
1.049396363E3,-3.787573700E0,-1.747855316E1,-5.273234253E0
1.049497562E3,1.365161133E-1,-8.637488251E0,-3.390449524E0
1.049598744E3,-4.505630493E-1,-4.475692749E0,-3.098257141E0
1.049699938E3,-1.911524963E0,-1.409169617E0,-5.793552246E0
1.049801128E3,-3.014431458E0,-4.771028595E0,-4.283492432E0
1.049902343E3,-1.873953094E0,-4.336033173E0,-4.400549011E0
1.050003548E3,3.779340820E0,-4.940027161E0,-7.466772766E0
1.050104726E3,-2.723870682E1,-2.206980560E1,-3.260429901E1
1.050205940E3,-1.365610199E0,3.225492554E0,4.314927063E0
1.050307149E3,8.090525665E0,-4.942571869E0,-1.687994797E1
1.050408316E3,-1.466590210E1,-1.430724792E0,-7.134164429E0
1.050509538E3,-3.644471283E0,-3.589984589E0,-1.189261917E1
1.050610711E3,-3.682192841E0,-3.410358124E0,-1.006701553E1
1.050711908E3,-4.914280701E0,-4.111949158E0,-8.812324677E0
1.050813093E3,-3.852538605E0,-1.412911835E0,-8.562793579E0
1.050914265E3,-3.199297028E0,-1.889670410E0,-9.835297394E0
1.051015471E3,-7.103777618E0,-4.593348083E0,-1.054811508E1
1.051116670E3,-2.951861572E0,-5.481600952E0,-6.279292145E0
1.051217852E3,-5.521118774E0,-4.329147491E0,-8.724906464E0
1.051319074E3,-5.190755768E0,-1.271905060E0,-7.068750458E0
1.051420266E3,-5.325625305E0,-2.688259735E0,-5.804479523E0
1.051521412E3,-5.705535278E0,-2.911894684E0,-5.894741821E0
1.051622628E3,-5.463638306E0,-1.426084442E0,-7.089108124E0
1.051723816E3,-5.531896362E0,-3.155887299E0,-7.233108673E0
1.051825003E3,-5.353467407E0,-5.952970734E0,-8.334368591E0
1.051926198E3,-5.432353363E0,-3.601809998E0,-9.453740845E0
1.052027392E3,-3.340303802E0,-1.021326141E0,-9.040450287E0
1.052128559E3,-5.303022308E0,-3.963607635E0,-7.896678772E0
1.052229784E3,-4.208498383E0,-2.583327942E0,-7.755372620E0
1.052330950E3,-4.840933228E0,-2.175276489E0,-8.136929169E0
1.052432150E3,-5.023553467E0,-3.278182983E0,-7.820187836E0
1.052533314E3,-5.588478699E0,-2.051633606E0,-7.471413116E0
1.052634512E3,-4.958588562E0,-3.394940186E0,-7.947423248E0
1.052735743E3,-5.393733673E0,-3.071911926E0,-8.067174225E0
1.052836941E3,-5.628744965E0,-2.515069885E0,-7.375462646E0
1.052938130E3,-5.869893494E0,-2.671793976E0,-7.375462646E0
1.053039319E3,-5.301375732E0,-2.874622192E0,-6.627168732E0
1.053140494E3,-5.529950409E0,-2.668650513E0,-6.843319244E0
1.053241696E3,-5.416336670E0,-2.502046967E0,-7.245832214E0
1.053342850E3,-6.034401398E0,-3.281925201E0,-8.301886139E0
1.053444028E3,-5.172793121E0,-3.362757111E0,-7.371421051E0
1.053545237E3,-5.139113159E0,-1.989063721E0,-7.823331299E0
1.053646422E3,-4.889132996E0,-1.666634216E0,-7.632328491E0
1.053747578E3,-5.641917572E0,-2.184257812E0,-8.271649017E0
1.053848798E3,-5.304219818E0,-1.965861969E0,-8.932524719E0
1.053949970E3,-5.020709381E0,-3.064876556E0,-8.675658875E0
1.054051176E3,-5.795498199E0,-2.307900696E0,-7.488926697E0
1.054152363E3,-4.981341248E0,-3.292253723E0,-8.204289093E0
1.054253458E3,-5.012027435E0,-3.635040894E0,-7.387437744E0
1.054354669E3,-5.003944244E0,-5.903872833E0,-6.132597198E0
1.054455868E3,-5.232219543E0,-5.170398102E0,-6.680906982E0
1.054557059E3,-5.068310394E0,-3.585643616E0,-7.727380829E0
1.054658257E3,-4.900958405E0,-3.982169037E0,-6.869664459E0
1.054759454E3,-5.807922363E0,-4.558470612E0,-7.312743073E0
1.054860651E3,-4.462071075E0,-3.395239563E0,-7.063511353E0
1.054961824E3,-5.941295013E0,-4.217180328E0,-6.941215668E0
1.055062999E3,-5.075944519E0,-3.594924316E0,-8.439001007E0
1.055164213E3,-5.415737915E0,-2.102976837E0,-8.278983765E0
1.055265421E3,-5.430856476E0,-2.944227448E0,-7.755971375E0
1.055366526E3,-5.036426697E0,-2.280208282E0,-7.645650787E0
1.055467719E3,-5.481301575E0,-2.423460388E0,-7.705975342E0
1.055568891E3,-5.322631531E0,-2.764151917E0,-7.483986969E0
1.055670126E3,-5.428311768E0,-2.710563354E0,-7.841144257E0
1.055771333E3,-5.666915588E0,-3.125201111E0,-7.554041290E0
1.055872534E3,-5.346282349E0,-2.306403809E0,-7.828121338E0
1.055973720E3,-5.682932281E0,-3.240311737E0,-7.664212189E0
1.056074948E3,-5.636977844E0,-3.066074066E0,-7.974666595E0
1.056176151E3,-5.622757416E0,-2.836152191E0,-7.405550079E0
1.056277353E3,-5.856870575E0,-3.266058197E0,-7.131769409E0
1.056378535E3,-6.113287354E0,-2.969225464E0,-7.078929291E0
1.056479770E3,-6.450086975E0,-2.467169495E0,-7.124883728E0
1.056580963E3,-6.736591187E0,-2.974614258E0,-6.910230103E0
1.056682169E3,-7.079078979E0,-3.576961670E0,-6.392157440E0
1.056783349E3,-6.409221954E0,-3.118465118E0,-5.893843689E0
1.056884562E3,-7.205865326E0,-4.107308807E0,-4.473447418E0
1.056985763E3,-6.485263824E0,-5.485343170E0,-4.642146606E0
1.057086978E3,-7.047644348E0,-3.953428802E0,-5.587281189E0
1.057188180E3,-6.294560394E0,-2.930605774E0,-5.611979828E0
1.057289389E3,-8.095166016E0,-2.495310974E0,-5.753884735E0
1.057390594E3,-7.479047241E0,-1.666783905E0,-5.867348785E0
1.057491784E3,-7.826923828E0,-1.420995026E0,-6.101761322E0
1.057592983E3,-7.390581207E0,-2.444865875E0,-5.761069794E0
1.057694195E3,-7.413932648E0,-1.652563477E0,-5.797444153E0
1.057795375E3,-7.523654480E0,-2.486479340E0,-5.770051117E0
1.057896571E3,-7.046147461E0,-2.322570190E0,-5.953569489E0
1.057997793E3,-7.062014465E0,-2.767594757E0,-6.496191101E0
1.058098994E3,-6.623276825E0,-2.959944763E0,-6.762936401E0
1.058200190E3,-6.533014526E0,-3.251089325E0,-6.545139313E0
1.058301391E3,-6.148015137E0,-3.081492004E0,-6.827601929E0
1.058402582E3,-6.021827545E0,-3.359613647E0,-7.129673767E0
1.058503783E3,-5.668412476E0,-3.388952637E0,-7.201374664E0
1.058604974E3,-5.560786285E0,-3.603606262E0,-7.342830505E0
1.058706186E3,-5.545817413E0,-3.873195648E0,-7.535030823E0
1.058807377E3,-5.002147980E0,-3.601959686E0,-7.340435486E0
1.058908569E3,-5.098098450E0,-3.781436462E0,-7.647447052E0
1.059009764E3,-4.616400146E0,-3.745511169E0,-7.488178253E0
1.059110963E3,-4.438569946E0,-3.973038025E0,-7.689359894E0
1.059212022E3,-4.094285889E0,-3.948189697E0,-7.641010437E0
1.059313212E3,-3.726650391E0,-3.851790161E0,-7.917036438E0
1.059414395E3,-3.369044037E0,-4.374353485E0,-8.349187775E0
1.059515598E3,-3.190016327E0,-4.427043915E0,-8.119565277E0
1.059616783E3,-2.793041840E0,-4.185745697E0,-8.775800629E0
1.059717962E3,-2.739004211E0,-4.379742279E0,-8.709488525E0
1.059819175E3,-2.636317749E0,-4.733905792E0,-8.477171631E0
1.059920361E3,-2.626587982E0,-4.480931854E0,-8.423433380E0
1.060021541E3,-2.605332184E0,-4.435276794E0,-8.234077148E0
1.060122737E3,-2.693648529E0,-4.409979401E0,-8.116870880E0
1.060223922E3,-2.821931763E0,-4.554728394E0,-8.154891815E0
1.060325094E3,-2.822829895E0,-4.399501190E0,-8.150401154E0
1.060426302E3,-2.864293671E0,-4.422553253E0,-8.271050262E0
1.060527478E3,-2.810405731E0,-4.532275085E0,-8.232580261E0
1.060628685E3,-2.813549194E0,-4.390070801E0,-8.070766754E0
1.060729874E3,-2.826123047E0,-4.516857147E0,-8.220605164E0
1.060831038E3,-2.769241333E0,-4.499044189E0,-8.248297577E0
1.060932259E3,-2.722239075E0,-4.376149750E0,-8.243956604E0
1.061033453E3,-2.762954407E0,-4.494254150E0,-8.184081116E0
1.061134634E3,-2.699486389E0,-4.588857422E0,-8.253985748E0
1.061235847E3,-2.628683624E0,-4.276307373E0,-8.413104858E0
1.061337037E3,-2.378254395E0,-4.361929321E0,-8.146060181E0
1.061438223E3,-2.256258087E0,-4.470154266E0,-7.870632935E0
1.061539408E3,-1.746268616E0,-4.851561127E0,-7.857460327E0
1.061640619E3,-2.202220459E0,-4.375850372E0,-7.551197205E0
1.061741838E3,-1.247655487E0,-4.770280151E0,-8.897347870E0
1.061843047E3,-1.008901978E-1,-3.652554474E0,-1.001956421E1
1.061944227E3,-6.721023560E-1,-4.855752411E0,-5.487289124E0
1.062045446E3,5.746549988E-1,-4.092040558E0,-7.884553986E0
1.062146648E3,4.393363953E-1,-4.377047882E0,-8.254883881E0
1.062247843E3,1.352138214E0,-5.537584534E0,-8.633895721E0
1.062349020E3,1.382824402E0,-6.060297546E0,-9.525142365E0
1.062450239E3,2.657723236E0,-6.872209167E0,-8.942104797E0
1.062551445E3,7.083270264E-1,-5.841153259E0,-8.355025635E0
1.062652641E3,8.475375366E-1,-5.963149567E0,-7.862250366E0
1.062753809E3,7.418572998E-1,-5.859265594E0,-7.898774414E0
1.062855021E3,7.455995178E-1,-5.599555664E0,-8.341853027E0
1.062956213E3,4.549040222E-1,-5.484295349E0,-7.885302429E0
1.063057413E3,3.617976379E-1,-4.674778748E0,-8.481662292E0
1.063158604E3,2.380050659E-1,-4.405638428E0,-8.211623840E0
1.063259768E3,-1.770817566E-1,-5.274581451E0,-7.843239899E0
1.063360976E3,7.035369873E-2,-4.907844086E0,-8.180488586E0
1.063462163E3,3.246748352E-1,-4.499493256E0,-8.549620972E0
1.063563354E3,2.074685669E-1,-4.662803650E0,-8.617130585E0
1.063664540E3,4.086502075E-1,-4.906646576E0,-8.608298950E0
1.063765721E3,2.894979858E-1,-4.973856812E0,-8.535699921E0
1.063866935E3,4.414320374E-1,-4.831951904E0,-8.617729340E0
1.063968112E3,3.694317627E-1,-4.530329132E0,-8.652157745E0
1.064069284E3,2.513273621E-1,-4.803061981E0,-8.487649841E0
1.064170490E3,2.877017212E-1,-4.756808167E0,-8.457113342E0
1.064271553E3,2.980302429E-1,-4.689148865E0,-8.582103424E0
1.064372751E3,3.022215271E-1,-4.595443726E0,-8.476123810E0
1.064473940E3,3.372486877E-1,-4.669240265E0,-8.472830658E0
1.064575111E3,1.224453735E-1,-4.781955872E0,-8.424032135E0
1.064676308E3,3.796105957E-1,-4.822371826E0,-8.515491943E0
1.064777495E3,3.249742126E-1,-4.738246765E0,-8.624764709E0
1.064878690E3,3.113525391E-1,-4.768483887E0,-8.517288208E0
1.064979892E3,2.592608643E-1,-4.753664703E0,-8.550219727E0
1.065081085E3,3.162922668E-1,-4.779111786E0,-8.498577118E0
1.065182250E3,3.469784546E-1,-4.705315247E0,-8.562494202E0
1.065283454E3,3.391946411E-1,-4.771477661E0,-8.475674744E0
1.065384643E3,2.216889954E-1,-4.922513580E0,-8.609346771E0
1.065485833E3,1.673519897E-1,-4.899461517E0,-8.379275208E0
1.065587004E3,5.427713013E-1,-4.796475677E0,-8.677604828E0
1.065688196E3,2.643502808E-1,-4.574038239E0,-8.588090973E0
1.065789407E3,2.577639771E-1,-5.341192932E0,-8.553512878E0
1.065890597E3,-8.457412720E-2,-4.874463501E0,-8.504564667E0
1.065991759E3,-1.372645569E-1,-4.600982208E0,-8.741821289E0
1.066092982E3,-3.430865479E-1,-5.076992340E0,-8.631800079E0
1.066194178E3,-4.984634399E-1,-4.676575012E0,-8.679550781E0
1.066295366E3,-6.360273743E-1,-4.622687073E0,-8.418493652E0
1.066396514E3,-8.906478882E-1,-4.653822327E0,-8.398435364E0
1.066497709E3,-1.015488281E0,-4.428989868E0,-8.391100616E0
1.066598919E3,-1.155147858E0,-4.558320923E0,-8.529562683E0
1.066700105E3,-1.173110504E0,-4.491559753E0,-8.544232178E0
1.066801310E3,-1.123862915E0,-4.445455627E0,-8.686586151E0
1.066902475E3,-1.119671631E0,-4.264332275E0,-8.676706696E0
1.067003704E3,-1.251547394E0,-4.326602783E0,-8.674910431E0
1.067104888E3,-1.340911560E0,-4.229005737E0,-8.729247437E0
1.067206061E3,-1.344803467E0,-4.134402466E0,-8.708141327E0
1.067307247E3,-1.400787048E0,-4.044888611E0,-8.690777435E0
1.067408450E3,-1.411115570E0,-3.988306274E0,-8.794511719E0
1.067509614E3,-1.319955139E0,-4.152514801E0,-8.732540588E0
1.067610811E3,-1.436113586E0,-4.025878143E0,-8.942254486E0
1.067711990E3,-1.446891174E0,-3.986360321E0,-8.806486816E0
1.067813172E3,-1.395098877E0,-4.105512543E0,-8.747210083E0
1.067914272E3,-1.420545959E0,-4.030668182E0,-8.829538879E0
1.068015451E3,-1.503772888E0,-3.896696777E0,-8.766519928E0
1.068116642E3,-1.558409271E0,-4.026776276E0,-8.843609619E0
1.068217816E3,-1.604962463E0,-3.748804321E0,-8.764723663E0
1.068319000E3,-1.589245148E0,-4.116589508E0,-8.809480591E0
1.068420167E3,-1.618434448E0,-4.094734955E0,-8.788075104E0
1.068521372E3,-1.587598572E0,-3.979923706E0,-8.793912964E0
1.068622557E3,-1.699715424E0,-3.975283356E0,-8.790619812E0
1.068723746E3,-1.624122620E0,-3.965104523E0,-8.880732422E0
1.068824925E3,-1.864672394E0,-4.361330566E0,-8.753646698E0
1.068926115E3,-1.856439514E0,-3.670816498E0,-8.959319000E0
1.069027314E3,-1.879940643E0,-3.651806030E0,-8.812174988E0
1.069128499E3,-1.996099091E0,-3.456911316E0,-8.972790985E0
1.069229551E3,-2.160457306E0,-3.574566650E0,-8.983568573E0
1.069330753E3,-2.013912048E0,-3.673361206E0,-8.926836548E0
1.069431929E3,-2.287992096E0,-3.542682953E0,-8.579259338E0
1.069533122E3,-2.684367828E0,-3.751648407E0,-8.598868561E0
1.069634306E3,-2.576591949E0,-3.711082764E0,-8.492739258E0
1.069735502E3,-2.985691223E0,-3.736080780E0,-8.420888672E0
1.069836689E3,-3.077600098E0,-3.670816498E0,-8.398884430E0
1.069937870E3,-2.980751495E0,-3.603007507E0,-8.506510620E0
1.070039030E3,-2.955454102E0,-3.820954285E0,-8.513096924E0
1.070140214E3,-3.102149048E0,-3.858526154E0,-8.381520538E0
1.070241432E3,-3.080144806E0,-3.822900238E0,-8.562793579E0
1.070342624E3,-2.940485229E0,-3.475323029E0,-8.748257904E0
1.070443780E3,-3.004252625E0,-3.896547089E0,-8.470585327E0
1.070544994E3,-3.032244415E0,-3.816164246E0,-8.487200775E0
1.070646189E3,-2.876119080E0,-3.772305450E0,-8.372988281E0
1.070747375E3,-2.824177094E0,-3.986959076E0,-8.507109375E0
1.070848544E3,-2.969824219E0,-3.909719696E0,-8.359067230E0
1.070949749E3,-3.099155273E0,-3.725153503E0,-8.469986572E0
1.071050962E3,-2.949466553E0,-3.807332611E0,-8.530161438E0
1.071152177E3,-3.063080292E0,-3.746858368E0,-8.455167389E0
1.071253375E3,-2.976709900E0,-3.850442963E0,-8.536897430E0
1.071354593E3,-3.050207062E0,-3.799249420E0,-8.505313110E0
1.071455787E3,-3.012335815E0,-3.750600586E0,-8.540639648E0
1.071556979E3,-3.041076050E0,-3.724105682E0,-8.401578827E0
1.071658170E3,-2.981799316E0,-3.838767242E0,-8.486452332E0
1.071759372E3,-3.065625000E0,-3.926335144E0,-8.441096649E0
1.071860565E3,-3.018622742E0,-3.585044861E0,-8.551566925E0
1.071961757E3,-3.104095001E0,-3.857927399E0,-8.319399719E0
1.072062936E3,-2.971021729E0,-3.890110474E0,-8.426576843E0
1.072164145E3,-2.760858765E0,-4.057312775E0,-8.618627472E0
1.072265333E3,-2.917582855E0,-3.701802063E0,-8.439749451E0
1.072366491E3,-2.799927521E0,-3.899989929E0,-8.642128601E0
1.072467684E3,-2.803969116E0,-4.429588623E0,-8.159232788E0
1.072568890E3,-2.653831329E0,-4.454586639E0,-8.507109375E0
1.072670079E3,-2.849923553E0,-4.566853180E0,-8.474477234E0
1.072771268E3,-2.842439117E0,-4.224664764E0,-8.441396027E0
1.072872441E3,-2.659818878E0,-4.405189362E0,-8.411907349E0
1.072973644E3,-2.844385071E0,-4.666545868E0,-8.090525665E0
1.073074865E3,-3.141666870E0,-3.819756775E0,-8.817863159E0
1.073176031E3,-2.297123108E0,-4.230502625E0,-8.569379883E0
1.073277234E3,-3.741170197E0,-3.753444672E0,-7.987988892E0
1.073378438E3,-4.157005463E0,-3.497027893E0,-9.297465820E0
1.073479626E3,-1.767674103E0,-4.845124512E0,-6.410120087E0
1.073580835E3,-3.456013184E0,-3.807781677E0,-7.143594818E0
1.073682059E3,-2.490371246E0,-5.450914764E0,-7.882158966E0
1.073783253E3,-5.566175079E0,-3.304827576E0,-1.133936966E1
1.073884467E3,-1.702858887E0,-4.810845795E0,-6.277645569E0
1.073985669E3,-5.248385925E0,-5.860912170E0,-5.464985504E0
1.074086866E3,-4.931943970E0,-4.639452209E0,-3.768413544E0
1.074187909E3,-6.799759827E0,-5.588927765E0,-3.602259064E0
1.074289123E3,-7.359745331E0,-4.562212830E0,-4.356390839E0
1.074390324E3,-6.304888916E0,-6.269712067E0,-4.578977966E0
1.074491485E3,-8.447982330E0,-2.639610901E0,-6.421496429E0
1.074592699E3,-8.229885864E0,-6.378984833E0,-6.223458252E0
1.074693900E3,-5.613327026E0,-5.350623322E0,-5.142556000E0
1.074795093E3,-4.358785858E0,-8.052654419E0,-3.942202148E0
1.074896287E3,-4.870870972E0,-7.072043610E0,-4.821773071E0
1.074997459E3,-5.379363556E0,-3.713477783E0,-5.478906555E0
1.075098676E3,-2.026036835E0,-5.555397491E0,-4.322261810E0
1.075199860E3,-1.065244812E1,-6.077511749E0,-6.627468109E0
1.075301019E3,-8.142317963E0,-9.553433533E0,-4.781057739E0
1.075402237E3,-8.041278076E0,-3.692221985E0,-6.952142944E0
1.075503438E3,-5.479654999E0,1.754351807E0,-7.288343811E0
1.075604629E3,-5.680537262E0,-2.528092804E0,-4.737348633E0
1.075705825E3,-6.577023010E0,-3.427572327E0,-4.338577881E0
1.075807043E3,-8.106692047E0,-3.785927124E0,-4.872816925E0
1.075908243E3,-8.819060669E0,-6.724915466E0,-4.261488190E0
1.076009428E3,-1.024005569E1,-4.234693909E0,-5.143753510E0
1.076110608E3,-7.010371857E0,-1.870360565E0,-3.145708466E0
1.076211767E3,-7.954458618E0,-2.625989227E0,-5.495072937E0
1.076312985E3,-7.208110657E0,-1.942660217E0,-4.393214264E0
1.076414178E3,-7.815397797E0,-2.502795410E0,-5.191204834E0
1.076515362E3,-6.773713989E0,-2.875670013E0,-5.405409393E0
1.076616542E3,-7.385791168E0,-2.280507660E0,-6.165977783E0
1.076717724E3,-8.116721191E0,-1.736987915E0,-6.441105652E0
1.076818918E3,-8.094118195E0,-7.000941467E-1,-6.097570038E0
1.076920097E3,-6.079158325E0,-4.361929321E-1,-6.724915466E0
1.077021288E3,-6.666536865E0,-1.381626892E-1,-7.148534546E0
1.077122505E3,-5.790109406E0,-1.244362335E0,-7.526947632E0
1.077223669E3,-5.213807831E0,-1.790127411E0,-8.994196472E0
1.077324874E3,-6.766977997E0,-4.758604431E0,-1.010698242E1
1.077426043E3,-5.922434235E0,-4.997507629E0,-8.754844208E0
1.077527254E3,-5.743256836E0,-3.474724274E0,-7.007827148E0
1.077628446E3,-5.658383331E0,-2.869832153E0,-6.522686005E0
1.077729641E3,-4.429289246E0,-3.848497009E0,-6.475234680E0
1.077830816E3,-4.800517273E0,-3.156785431E0,-7.493417358E0
1.077932034E3,-6.084098053E0,-2.301164703E0,-6.382876740E0
